Time;Channel B
(us);(mV)

-0,94189090;0,78740150
-0,94029090;0,39370070
-0,93869090;0,78740150
-0,93709090;1,18110200
-0,93549090;1,18110200
-0,93389090;1,57480300
-0,93229090;1,18110200
-0,93069090;1,18110200
-0,92909090;1,57480300
-0,92749090;1,18110200
-0,92589090;0,78740150
-0,92429090;0,39370070
-0,92269090;0,78740150
-0,92109090;1,18110200
-0,91949090;0,78740150
-0,91789090;1,18110200
-0,91629090;0,78740150
-0,91469090;0,39370070
-0,91309090;1,57480300
-0,91149090;0,39370070
-0,90989090;0,00000000
-0,90829090;1,18110200
-0,90669090;1,18110200
-0,90509090;1,18110200
-0,90349090;0,78740150
-0,90189090;0,39370070
-0,90029090;1,18110200
-0,89869090;0,39370070
-0,89709090;0,39370070
-0,89549090;0,39370070
-0,89389090;1,18110200
-0,89229090;0,00000000
-0,89069090;1,18110200
-0,88909090;0,78740150
-0,88749090;0,39370070
-0,88589090;1,18110200
-0,88429090;1,18110200
-0,88269090;1,18110200
-0,88109090;0,78740150
-0,87949090;1,18110200
-0,87789090;2,36220500
-0,87629090;0,78740150
-0,87469090;0,78740150
-0,87309090;0,00000000
-0,87149090;0,78740150
-0,86989090;1,18110200
-0,86829090;0,39370070
-0,86669090;0,78740150
-0,86509090;0,78740150
-0,86349090;1,18110200
-0,86189090;0,39370070
-0,86029090;0,00000000
-0,85869090;0,39370070
-0,85709090;0,00000000
-0,85549090;0,39370070
-0,85389090;0,78740150
-0,85229090;1,57480300
-0,85069090;0,78740150
-0,84909090;1,18110200
-0,84749090;1,18110200
-0,84589090;0,39370070
-0,84429090;0,39370070
-0,84269090;1,18110200
-0,84109090;1,18110200
-0,83949090;1,57480300
-0,83789090;1,18110200
-0,83629090;1,18110200
-0,83469090;1,18110200
-0,83309090;0,00000000
-0,83149090;1,18110200
-0,82989090;0,39370070
-0,82829090;0,78740150
-0,82669090;0,78740150
-0,82509090;0,78740150
-0,82349090;1,96850400
-0,82189090;1,18110200
-0,82029090;0,39370070
-0,81869090;1,57480300
-0,81709090;1,18110200
-0,81549090;0,39370070
-0,81389090;0,39370070
-0,81229090;0,78740150
-0,81069090;1,18110200
-0,80909090;1,18110200
-0,80749090;1,18110200
-0,80589090;0,78740150
-0,80429090;0,39370070
-0,80269090;1,18110200
-0,80109090;0,78740150
-0,79949090;1,18110200
-0,79789090;0,78740150
-0,79629090;1,96850400
-0,79469090;0,78740150
-0,79309090;1,18110200
-0,79149090;0,39370070
-0,78989090;0,39370070
-0,78829090;0,78740150
-0,78669090;1,18110200
-0,78509090;1,18110200
-0,78349090;0,39370070
-0,78189090;0,78740150
-0,78029090;1,18110200
-0,77869090;1,18110200
-0,77709090;0,00000000
-0,77549090;0,39370070
-0,77389090;1,18110200
-0,77229090;0,78740150
-0,77069090;1,18110200
-0,76909090;1,57480300
-0,76749090;1,57480300
-0,76589090;1,18110200
-0,76429090;0,78740150
-0,76269090;0,39370070
-0,76109090;1,18110200
-0,75949090;0,78740150
-0,75789090;1,18110200
-0,75629090;0,78740150
-0,75469090;1,57480300
-0,75309090;0,78740150
-0,75149090;0,78740150
-0,74989090;0,39370070
-0,74829090;1,57480300
-0,74669090;0,39370070
-0,74509090;0,78740150
-0,74349090;1,57480300
-0,74189090;0,78740150
-0,74029090;0,78740150
-0,73869090;1,18110200
-0,73709090;0,78740150
-0,73549090;1,18110200
-0,73389090;0,78740150
-0,73229090;0,39370070
-0,73069090;1,18110200
-0,72909090;0,78740150
-0,72749090;1,57480300
-0,72589090;1,18110200
-0,72429090;0,78740150
-0,72269090;0,78740150
-0,72109090;0,00000000
-0,71949090;0,78740150
-0,71789090;0,78740150
-0,71629090;0,78740150
-0,71469090;0,78740150
-0,71309090;1,18110200
-0,71149090;1,18110200
-0,70989090;0,78740150
-0,70829090;0,39370070
-0,70669090;0,78740150
-0,70509090;0,78740150
-0,70349090;0,78740150
-0,70189090;1,18110200
-0,70029090;0,78740150
-0,69869090;1,57480300
-0,69709090;0,78740150
-0,69549090;1,18110200
-0,69389090;1,18110200
-0,69229090;0,00000000
-0,69069090;0,78740150
-0,68909090;0,39370070
-0,68749090;1,18110200
-0,68589090;0,00000000
-0,68429090;0,39370070
-0,68269090;0,78740150
-0,68109090;1,18110200
-0,67949090;0,39370070
-0,67789090;0,00000000
-0,67629090;0,39370070
-0,67469090;0,78740150
-0,67309090;1,18110200
-0,67149090;1,57480300
-0,66989090;0,39370070
-0,66829090;1,57480300
-0,66669090;0,78740150
-0,66509090;0,39370070
-0,66349090;0,78740150
-0,66189090;1,18110200
-0,66029090;1,18110200
-0,65869090;1,18110200
-0,65709090;1,18110200
-0,65549090;0,78740150
-0,65389090;0,00000000
-0,65229090;1,18110200
-0,65069090;0,39370070
-0,64909090;1,18110200
-0,64749090;1,18110200
-0,64589090;1,18110200
-0,64429090;0,78740150
-0,64269090;1,18110200
-0,64109090;1,57480300
-0,63949090;1,18110200
-0,63789090;1,18110200
-0,63629090;0,78740150
-0,63469090;0,39370070
-0,63309090;0,39370070
-0,63149090;0,00000000
-0,62989090;1,18110200
-0,62829090;1,18110200
-0,62669090;0,78740150
-0,62509090;0,78740150
-0,62349090;1,57480300
-0,62189090;0,78740150
-0,62029090;1,57480300
-0,61869090;1,18110200
-0,61709090;1,57480300
-0,61549090;1,18110200
-0,61389090;0,78740150
-0,61229090;1,18110200
-0,61069090;0,78740150
-0,60909090;1,57480300
-0,60749090;0,78740150
-0,60589090;1,57480300
-0,60429090;1,18110200
-0,60269090;0,78740150
-0,60109090;0,78740150
-0,59949090;0,39370070
-0,59789090;0,78740150
-0,59629090;1,18110200
-0,59469090;1,18110200
-0,59309090;1,18110200
-0,59149090;0,39370070
-0,58989090;0,39370070
-0,58829090;0,78740150
-0,58669090;0,39370070
-0,58509090;0,00000000
-0,58349090;1,18110200
-0,58189090;0,78740150
-0,58029090;1,18110200
-0,57869090;1,18110200
-0,57709090;0,78740150
-0,57549090;1,18110200
-0,57389090;1,18110200
-0,57229090;1,18110200
-0,57069090;1,18110200
-0,56909090;0,78740150
-0,56749090;1,18110200
-0,56589090;1,18110200
-0,56429090;0,78740150
-0,56269090;1,57480300
-0,56109090;0,39370070
-0,55949090;0,78740150
-0,55789090;0,00000000
-0,55629090;1,18110200
-0,55469090;1,57480300
-0,55309090;1,57480300
-0,55149090;0,78740150
-0,54989090;0,39370070
-0,54829090;0,78740150
-0,54669090;1,18110200
-0,54509090;0,00000000
-0,54349090;1,18110200
-0,54189090;1,57480300
-0,54029090;1,18110200
-0,53869090;1,18110200
-0,53709090;0,00000000
-0,53549090;1,18110200
-0,53389090;0,78740150
-0,53229090;0,39370070
-0,53069090;0,78740150
-0,52909090;1,18110200
-0,52749090;0,78740150
-0,52589090;1,18110200
-0,52429090;1,18110200
-0,52269090;0,78740150
-0,52109090;0,39370070
-0,51949090;1,18110200
-0,51789090;1,57480300
-0,51629090;1,18110200
-0,51469090;1,57480300
-0,51309090;0,39370070
-0,51149090;0,78740150
-0,50989090;1,57480300
-0,50829090;1,18110200
-0,50669090;1,57480300
-0,50509090;0,78740150
-0,50349090;0,39370070
-0,50189090;1,18110200
-0,50029090;0,78740150
-0,49869090;1,18110200
-0,49709090;0,78740150
-0,49549090;0,78740150
-0,49389090;0,78740150
-0,49229090;1,57480300
-0,49069090;1,57480300
-0,48909090;0,78740150
-0,48749090;0,39370070
-0,48589090;0,78740150
-0,48429090;0,39370070
-0,48269090;1,18110200
-0,48109090;0,78740150
-0,47949090;1,18110200
-0,47789090;1,57480300
-0,47629090;1,18110200
-0,47469090;1,18110200
-0,47309090;1,18110200
-0,47149090;1,18110200
-0,46989090;1,18110200
-0,46829090;0,78740150
-0,46669090;0,39370070
-0,46509090;0,78740150
-0,46349090;0,39370070
-0,46189090;1,18110200
-0,46029090;1,57480300
-0,45869090;1,18110200
-0,45709090;0,78740150
-0,45549090;0,39370070
-0,45389090;0,39370070
-0,45229090;0,39370070
-0,45069090;0,78740150
-0,44909090;1,18110200
-0,44749090;1,18110200
-0,44589090;0,78740150
-0,44429090;1,57480300
-0,44269090;1,18110200
-0,44109090;1,96850400
-0,43949090;0,78740150
-0,43789090;1,57480300
-0,43629090;0,78740150
-0,43469090;0,39370070
-0,43309090;1,18110200
-0,43149090;0,78740150
-0,42989090;1,18110200
-0,42829090;0,78740150
-0,42669090;1,57480300
-0,42509090;1,18110200
-0,42349090;1,57480300
-0,42189090;0,78740150
-0,42029090;0,78740150
-0,41869090;1,18110200
-0,41709090;0,78740150
-0,41549090;0,00000000
-0,41389090;0,78740150
-0,41229090;0,39370070
-0,41069090;1,18110200
-0,40909090;1,57480300
-0,40749090;1,18110200
-0,40589090;1,57480300
-0,40429090;1,57480300
-0,40269090;1,18110200
-0,40109090;0,78740150
-0,39949090;0,39370070
-0,39789090;1,18110200
-0,39629090;1,18110200
-0,39469090;1,57480300
-0,39309090;1,57480300
-0,39149090;1,18110200
-0,38989090;0,78740150
-0,38829090;0,39370070
-0,38669090;0,78740150
-0,38509090;1,57480300
-0,38349090;0,78740150
-0,38189090;0,78740150
-0,38029090;1,18110200
-0,37869090;0,39370070
-0,37709090;0,00000000
-0,37549090;0,39370070
-0,37389090;1,18110200
-0,37229090;0,39370070
-0,37069090;-0,39370070
-0,36909090;0,78740150
-0,36749090;0,78740150
-0,36589090;1,18110200
-0,36429089;0,78740150
-0,36269089;1,18110200
-0,36109089;0,78740150
-0,35949089;0,78740150
-0,35789089;0,78740150
-0,35629089;1,18110200
-0,35469089;1,18110200
-0,35309089;0,39370070
-0,35149089;0,78740150
-0,34989089;0,39370070
-0,34829089;0,78740150
-0,34669089;1,57480300
-0,34509089;1,18110200
-0,34349089;0,78740150
-0,34189089;1,18110200
-0,34029089;1,18110200
-0,33869089;0,39370070
-0,33709089;0,78740150
-0,33549089;0,39370070
-0,33389089;0,39370070
-0,33229089;1,18110200
-0,33069089;0,78740150
-0,32909089;1,18110200
-0,32749089;1,18110200
-0,32589089;1,18110200
-0,32429089;0,78740150
-0,32269089;0,78740150
-0,32109089;0,78740150
-0,31949089;1,96850400
-0,31789089;1,18110200
-0,31629089;1,18110200
-0,31469089;0,78740150
-0,31309089;0,78740150
-0,31149089;0,78740150
-0,30989089;1,18110200
-0,30829089;1,18110200
-0,30669089;0,78740150
-0,30509089;1,18110200
-0,30349089;0,78740150
-0,30189089;0,39370070
-0,30029089;1,57480300
-0,29869089;0,78740150
-0,29709089;0,78740150
-0,29549089;0,78740150
-0,29389089;1,18110200
-0,29229089;0,78740150
-0,29069089;0,78740150
-0,28909089;1,18110200
-0,28749089;0,39370070
-0,28589089;0,78740150
-0,28429089;0,78740150
-0,28269089;1,18110200
-0,28109089;1,57480300
-0,27949089;1,18110200
-0,27789089;1,57480300
-0,27629089;1,18110200
-0,27469089;1,18110200
-0,27309089;0,78740150
-0,27149089;1,18110200
-0,26989089;1,57480300
-0,26829089;0,78740150
-0,26669089;1,18110200
-0,26509089;1,18110200
-0,26349089;1,18110200
-0,26189089;1,18110200
-0,26029089;0,78740150
-0,25869089;1,18110200
-0,25709089;0,78740150
-0,25549089;0,78740150
-0,25389089;1,18110200
-0,25229089;1,57480300
-0,25069089;1,18110200
-0,24909089;0,78740150
-0,24749089;0,78740150
-0,24589089;1,18110200
-0,24429089;0,78740150
-0,24269089;1,18110200
-0,24109089;0,78740150
-0,23949089;1,18110200
-0,23789089;0,39370070
-0,23629089;0,78740150
-0,23469089;1,18110200
-0,23309089;1,18110200
-0,23149089;0,78740150
-0,22989089;1,57480300
-0,22829089;0,00000000
-0,22669089;0,78740150
-0,22509089;1,18110200
-0,22349089;1,96850400
-0,22189089;1,57480300
-0,22029089;0,39370070
-0,21869089;0,39370070
-0,21709089;1,18110200
-0,21549089;1,57480300
-0,21389089;1,18110200
-0,21229089;0,39370070
-0,21069089;1,57480300
-0,20909089;1,18110200
-0,20749089;0,39370070
-0,20589089;0,78740150
-0,20429089;0,78740150
-0,20269089;0,78740150
-0,20109089;0,78740150
-0,19949089;0,78740150
-0,19789089;0,78740150
-0,19629089;0,78740150
-0,19469089;1,18110200
-0,19309089;1,18110200
-0,19149089;0,78740150
-0,18989089;1,57480300
-0,18829089;0,78740150
-0,18669089;0,78740150
-0,18509089;1,57480300
-0,18349089;0,39370070
-0,18189089;0,39370070
-0,18029089;0,78740150
-0,17869089;1,18110200
-0,17709089;0,00000000
-0,17549089;0,78740150
-0,17389089;1,18110200
-0,17229089;1,57480300
-0,17069089;0,78740150
-0,16909089;0,39370070
-0,16749089;0,00000000
-0,16589089;1,18110200
-0,16429089;0,39370070
-0,16269089;0,78740150
-0,16109089;0,78740150
-0,15949089;0,78740150
-0,15789089;0,78740150
-0,15629089;1,18110200
-0,15469089;0,78740150
-0,15309089;0,78740150
-0,15149089;1,57480300
-0,14989089;0,00000000
-0,14829089;0,78740150
-0,14669089;0,78740150
-0,14509089;0,39370070
-0,14349089;0,78740150
-0,14189089;0,78740150
-0,14029089;1,18110200
-0,13869089;0,39370070
-0,13709089;1,18110200
-0,13549089;0,00000000
