Time;Channel B
(us);(mV)

-0,94115555;0,39370070
-0,93955555;1,96850400
-0,93795555;1,18110200
-0,93635555;1,18110200
-0,93475555;0,00000000
-0,93315555;0,39370070
-0,93155555;0,39370070
-0,92995555;0,78740150
-0,92835555;0,39370070
-0,92675555;0,39370070
-0,92515555;1,18110200
-0,92355555;1,18110200
-0,92195555;0,39370070
-0,92035555;0,00000000
-0,91875555;0,78740150
-0,91715555;1,18110200
-0,91555555;1,18110200
-0,91395555;0,78740150
-0,91235555;0,39370070
-0,91075555;0,78740150
-0,90915555;0,78740150
-0,90755555;0,39370070
-0,90595555;0,00000000
-0,90435555;0,78740150
-0,90275555;0,78740150
-0,90115555;1,96850400
-0,89955555;0,78740150
-0,89795555;1,18110200
-0,89635555;0,39370070
-0,89475555;1,18110200
-0,89315555;0,00000000
-0,89155555;0,78740150
-0,88995555;0,39370070
-0,88835555;0,39370070
-0,88675555;0,39370070
-0,88515555;0,78740150
-0,88355555;1,18110200
-0,88195555;0,78740150
-0,88035555;0,78740150
-0,87875555;0,78740150
-0,87715555;0,78740150
-0,87555555;0,39370070
-0,87395555;1,57480300
-0,87235555;0,39370070
-0,87075555;0,78740150
-0,86915555;1,18110200
-0,86755555;0,78740150
-0,86595555;1,18110200
-0,86435555;0,78740150
-0,86275555;0,78740150
-0,86115555;0,00000000
-0,85955555;1,18110200
-0,85795555;1,18110200
-0,85635555;0,78740150
-0,85475555;0,78740150
-0,85315555;0,00000000
-0,85155555;0,39370070
-0,84995555;1,57480300
-0,84835555;-0,39370070
-0,84675555;0,39370070
-0,84515555;1,57480300
-0,84355555;0,39370070
-0,84195555;0,78740150
-0,84035555;1,18110200
-0,83875555;0,78740150
-0,83715555;0,39370070
-0,83555555;0,39370070
-0,83395555;1,18110200
-0,83235555;0,78740150
-0,83075555;0,78740150
-0,82915555;1,18110200
-0,82755555;0,78740150
-0,82595555;0,78740150
-0,82435555;0,78740150
-0,82275555;0,78740150
-0,82115555;0,78740150
-0,81955555;1,18110200
-0,81795555;1,57480300
-0,81635555;0,39370070
-0,81475555;0,39370070
-0,81315555;0,78740150
-0,81155555;1,57480300
-0,80995555;1,18110200
-0,80835555;0,78740150
-0,80675555;0,00000000
-0,80515555;0,78740150
-0,80355555;0,78740150
-0,80195555;0,78740150
-0,80035555;0,78740150
-0,79875555;0,78740150
-0,79715555;1,18110200
-0,79555555;0,78740150
-0,79395555;0,78740150
-0,79235555;0,39370070
-0,79075555;1,57480300
-0,78915555;1,18110200
-0,78755555;1,18110200
-0,78595555;0,39370070
-0,78435555;1,18110200
-0,78275555;0,39370070
-0,78115555;0,78740150
-0,77955555;0,39370070
-0,77795555;0,39370070
-0,77635555;0,78740150
-0,77475555;1,18110200
-0,77315555;0,78740150
-0,77155555;0,78740150
-0,76995555;1,57480300
-0,76835555;0,39370070
-0,76675555;1,57480300
-0,76515555;0,78740150
-0,76355555;0,39370070
-0,76195555;1,18110200
-0,76035555;0,78740150
-0,75875555;0,78740150
-0,75715555;1,57480300
-0,75555555;1,96850400
-0,75395555;0,78740150
-0,75235555;1,18110200
-0,75075555;1,18110200
-0,74915555;0,78740150
-0,74755555;0,39370070
-0,74595555;1,18110200
-0,74435555;0,39370070
-0,74275555;1,18110200
-0,74115555;1,18110200
-0,73955555;0,78740150
-0,73795555;0,78740150
-0,73635555;1,18110200
-0,73475555;0,78740150
-0,73315555;1,18110200
-0,73155555;0,78740150
-0,72995555;0,78740150
-0,72835555;1,18110200
-0,72675555;1,18110200
-0,72515555;1,18110200
-0,72355555;1,57480300
-0,72195555;0,78740150
-0,72035555;0,78740150
-0,71875555;0,39370070
-0,71715555;1,18110200
-0,71555555;0,78740150
-0,71395555;0,78740150
-0,71235555;1,57480300
-0,71075555;0,39370070
-0,70915555;1,18110200
-0,70755555;1,57480300
-0,70595555;0,39370070
-0,70435555;0,78740150
-0,70275555;0,39370070
-0,70115555;0,78740150
-0,69955555;0,39370070
-0,69795555;1,18110200
-0,69635555;1,57480300
-0,69475555;0,39370070
-0,69315555;1,18110200
-0,69155555;0,78740150
-0,68995555;0,39370070
-0,68835555;1,18110200
-0,68675555;0,39370070
-0,68515555;1,18110200
-0,68355555;0,39370070
-0,68195555;0,39370070
-0,68035555;1,18110200
-0,67875555;1,18110200
-0,67715555;0,39370070
-0,67555555;1,18110200
-0,67395555;0,78740150
-0,67235555;0,78740150
-0,67075555;1,18110200
-0,66915555;1,57480300
-0,66755555;0,78740150
-0,66595555;0,78740150
-0,66435555;0,00000000
-0,66275554;1,18110200
-0,66115554;1,18110200
-0,65955554;1,18110200
-0,65795554;0,78740150
-0,65635554;0,39370070
-0,65475554;1,18110200
-0,65315554;0,78740150
-0,65155554;0,78740150
-0,64995554;1,57480300
-0,64835554;0,39370070
-0,64675554;0,78740150
-0,64515554;0,39370070
-0,64355554;1,57480300
-0,64195554;0,78740150
-0,64035554;1,18110200
-0,63875554;1,57480300
-0,63715554;1,18110200
-0,63555554;0,00000000
-0,63395554;0,00000000
-0,63235554;0,39370070
-0,63075554;0,00000000
-0,62915554;1,18110200
-0,62755554;1,18110200
-0,62595554;0,78740150
-0,62435554;1,18110200
-0,62275554;0,39370070
-0,62115554;0,78740150
-0,61955554;1,18110200
-0,61795554;0,39370070
-0,61635554;0,78740150
-0,61475554;0,39370070
-0,61315554;0,78740150
-0,61155554;1,57480300
-0,60995554;0,78740150
-0,60835554;0,00000000
-0,60675554;0,78740150
-0,60515554;0,78740150
-0,60355554;0,78740150
-0,60195554;0,78740150
-0,60035554;0,39370070
-0,59875554;0,78740150
-0,59715554;1,57480300
-0,59555554;0,78740150
-0,59395554;1,18110200
-0,59235554;1,57480300
-0,59075554;1,18110200
-0,58915554;1,57480300
-0,58755554;0,78740150
-0,58595554;0,39370070
-0,58435554;0,78740150
-0,58275554;1,18110200
-0,58115554;1,18110200
-0,57955554;1,18110200
-0,57795554;1,18110200
-0,57635554;0,00000000
-0,57475554;0,78740150
-0,57315554;1,18110200
-0,57155554;1,18110200
-0,56995554;0,78740150
-0,56835554;0,00000000
-0,56675554;1,18110200
-0,56515554;1,18110200
-0,56355554;0,78740150
-0,56195554;0,78740150
-0,56035554;1,18110200
-0,55875554;1,57480300
-0,55715554;0,78740150
-0,55555554;0,39370070
-0,55395554;0,39370070
-0,55235554;1,18110200
-0,55075554;0,78740150
-0,54915554;1,18110200
-0,54755554;5,90551100
-0,54595554;5,51181100
-0,54435554;5,90551100
-0,54275554;5,11811000
-0,54115554;4,33070900
-0,53955554;4,33070900
-0,53795554;3,93700800
-0,53635554;2,75590500
-0,53475554;2,75590500
-0,53315554;2,75590500
-0,53155554;2,36220500
-0,52995554;1,18110200
-0,52835554;1,57480300
-0,52675554;2,36220500
-0,52515554;1,96850400
-0,52355554;1,57480300
-0,52195554;1,18110200
-0,52035554;-0,39370070
-0,51875554;1,57480300
-0,51715554;1,18110200
-0,51555554;0,78740150
-0,51395554;0,78740150
-0,51235554;1,18110200
-0,51075554;1,18110200
-0,50915554;1,18110200
-0,50755554;0,78740150
-0,50595554;1,18110200
-0,50435554;1,18110200
-0,50275554;0,39370070
-0,50115554;-0,39370070
-0,49955554;0,39370070
-0,49795554;0,78740150
-0,49635554;0,39370070
-0,49475554;0,00000000
-0,49315554;0,39370070
-0,49155554;0,78740150
-0,48995554;-0,39370070
-0,48835554;0,00000000
-0,48675554;0,78740150
-0,48515554;0,78740150
-0,48355554;0,00000000
-0,48195554;0,78740150
-0,48035554;0,00000000
-0,47875554;0,78740150
-0,47715554;0,39370070
-0,47555554;1,18110200
-0,47395554;0,00000000
-0,47235554;0,39370070
-0,47075554;0,78740150
-0,46915554;0,39370070
-0,46755554;-0,39370070
-0,46595554;0,78740150
-0,46435554;0,78740150
-0,46275554;0,78740150
-0,46115554;1,18110200
-0,45955554;0,00000000
-0,45795554;0,39370070
-0,45635554;0,39370070
-0,45475554;0,39370070
-0,45315554;0,39370070
-0,45155554;0,00000000
-0,44995554;0,39370070
-0,44835554;0,39370070
-0,44675554;0,39370070
-0,44515554;0,78740150
-0,44355554;0,39370070
-0,44195554;0,00000000
-0,44035554;0,00000000
-0,43875554;0,00000000
-0,43715554;1,18110200
-0,43555554;1,18110200
-0,43395554;0,78740150
-0,43235554;-0,39370070
-0,43075554;-0,39370070
-0,42915554;0,39370070
-0,42755554;0,39370070
-0,42595554;0,78740150
-0,42435554;0,00000000
-0,42275554;0,39370070
-0,42115554;0,00000000
-0,41955554;-0,39370070
-0,41795554;0,00000000
-0,41635554;0,78740150
-0,41475554;0,00000000
-0,41315554;0,78740150
-0,41155554;0,78740150
-0,40995554;0,78740150
-0,40835554;0,39370070
-0,40675554;0,39370070
-0,40515554;1,18110200
-0,40355554;0,39370070
-0,40195554;0,78740150
-0,40035554;0,39370070
-0,39875554;1,18110200
-0,39715554;0,39370070
-0,39555554;0,39370070
-0,39395554;0,78740150
-0,39235554;0,39370070
-0,39075554;0,78740150
-0,38915554;0,78740150
-0,38755554;1,18110200
-0,38595554;1,18110200
-0,38435554;0,39370070
-0,38275554;0,39370070
-0,38115554;0,39370070
-0,37955554;0,39370070
-0,37795554;0,00000000
-0,37635554;1,18110200
-0,37475554;0,78740150
-0,37315554;0,78740150
-0,37155554;1,57480300
-0,36995554;1,18110200
-0,36835554;0,39370070
-0,36675554;0,00000000
-0,36515554;0,78740150
-0,36355554;-0,39370070
-0,36195554;0,78740150
-0,36035554;0,39370070
-0,35875554;-0,39370070
-0,35715554;0,78740150
-0,35555554;1,18110200
-0,35395554;0,39370070
-0,35235554;0,78740150
-0,35075554;0,39370070
-0,34915554;0,39370070
-0,34755554;0,78740150
-0,34595554;1,57480300
-0,34435554;0,00000000
-0,34275554;-0,78740150
-0,34115554;0,39370070
-0,33955554;0,39370070
-0,33795554;1,18110200
-0,33635554;1,18110200
-0,33475554;0,78740150
-0,33315554;0,78740150
-0,33155554;0,39370070
-0,32995554;1,18110200
-0,32835554;0,78740150
-0,32675554;0,39370070
-0,32515554;0,78740150
-0,32355554;0,00000000
-0,32195554;0,78740150
-0,32035554;0,00000000
-0,31875554;0,39370070
-0,31715554;0,39370070
-0,31555554;0,39370070
-0,31395554;0,78740150
-0,31235554;0,39370070
-0,31075554;0,78740150
-0,30915554;0,78740150
-0,30755554;0,39370070
-0,30595554;0,78740150
-0,30435554;1,18110200
-0,30275554;0,39370070
-0,30115554;0,39370070
-0,29955554;-0,39370070
-0,29795554;0,78740150
-0,29635554;1,18110200
-0,29475554;1,18110200
-0,29315554;0,39370070
-0,29155554;1,18110200
-0,28995554;0,78740150
-0,28835554;0,78740150
-0,28675554;0,00000000
-0,28515554;0,00000000
-0,28355554;0,00000000
-0,28195554;0,00000000
-0,28035554;1,18110200
-0,27875554;0,00000000
-0,27715554;0,78740150
-0,27555554;1,57480300
-0,27395554;1,18110200
-0,27235554;-0,39370070
-0,27075554;0,00000000
-0,26915554;1,18110200
-0,26755554;0,78740150
-0,26595554;1,18110200
-0,26435554;0,78740150
-0,26275554;0,78740150
-0,26115554;0,39370070
-0,25955554;0,78740150
-0,25795554;0,78740150
-0,25635554;0,78740150
-0,25475554;0,78740150
-0,25315554;0,39370070
-0,25155554;1,57480300
-0,24995554;1,18110200
-0,24835554;1,18110200
-0,24675554;1,18110200
-0,24515554;0,78740150
-0,24355554;1,18110200
-0,24195554;0,39370070
-0,24035554;0,78740150
-0,23875554;-0,39370070
-0,23715554;0,78740150
-0,23555554;0,00000000
-0,23395554;1,18110200
-0,23235554;1,18110200
-0,23075554;0,78740150
-0,22915554;-0,39370070
-0,22755554;0,39370070
-0,22595554;0,39370070
-0,22435554;0,39370070
-0,22275554;1,18110200
-0,22115554;0,78740150
-0,21955554;1,18110200
-0,21795554;0,78740150
-0,21635554;1,18110200
-0,21475554;0,00000000
-0,21315554;0,39370070
-0,21155554;1,18110200
-0,20995554;1,18110200
-0,20835554;0,78740150
-0,20675554;1,18110200
-0,20515554;0,39370070
-0,20355554;0,39370070
-0,20195554;0,39370070
-0,20035554;0,39370070
-0,19875554;0,78740150
-0,19715554;1,18110200
-0,19555554;0,78740150
-0,19395554;0,78740150
-0,19235554;0,78740150
-0,19075554;0,39370070
-0,18915554;0,39370070
-0,18755554;0,39370070
-0,18595554;1,18110200
-0,18435554;1,57480300
-0,18275554;0,39370070
-0,18115554;0,39370070
-0,17955554;0,78740150
-0,17795554;0,39370070
-0,17635554;0,78740150
-0,17475554;0,00000000
-0,17315554;0,39370070
-0,17155554;0,78740150
-0,16995554;0,78740150
-0,16835554;1,57480300
-0,16675554;1,57480300
-0,16515554;0,39370070
-0,16355554;0,39370070
-0,16195554;1,18110200
-0,16035554;1,57480300
-0,15875554;0,78740150
-0,15715554;0,78740150
-0,15555554;1,18110200
-0,15395554;0,78740150
-0,15235554;0,78740150
-0,15075554;0,78740150
-0,14915554;0,78740150
-0,14755554;1,18110200
-0,14595554;0,78740150
-0,14435554;0,78740150
-0,14275554;0,00000000
-0,14115554;1,18110200
-0,13955554;1,57480300
-0,13795554;0,78740150
-0,13635554;-0,39370070
