Ref,Val,Package,PosX,PosY,Rot,Side
"C199","100nF","C_0201_0603Metric",74.884999,74.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",143.964999,116.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",40.344999,116.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",109.424999,116.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",109.424999,32.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",143.964999,158.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",40.344999,158.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",109.424999,158.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",74.884999,32.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",143.964999,74.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",74.884999,116.275000,0.000000,bottom
"C199","100nF","C_0201_0603Metric",40.344999,74.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",41.794999,32.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",145.414999,158.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",76.334999,158.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",145.414999,74.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",110.874999,158.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",76.334999,32.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",41.794999,74.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",41.794999,158.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",110.874999,74.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",41.794999,116.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",110.874999,116.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",76.334999,116.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",110.874999,32.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",76.334999,74.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",145.414999,32.275000,0.000000,bottom
"C200","1pF","C_0201_0603Metric",145.414999,116.275000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",40.344999,118.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",74.884999,118.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",109.424999,76.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",143.964999,34.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",40.344999,160.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",40.344999,34.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",74.884999,76.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",143.964999,118.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",74.884999,160.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",109.424999,118.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",143.964999,160.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",74.884999,34.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",40.344999,76.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",109.424999,160.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",109.424999,34.725000,0.000000,bottom
"C201","1nF","C_0201_0603Metric",143.964999,76.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",110.874999,34.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",76.334999,76.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",76.334999,34.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",145.414999,160.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",110.874999,76.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",76.334999,118.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",76.334999,160.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",41.794999,160.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",110.874999,118.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",145.414999,34.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",110.874999,160.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",41.794999,118.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",41.794999,34.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",145.414999,76.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",145.414999,118.725000,0.000000,bottom
"C202","1pF","C_0201_0603Metric",41.794999,76.725000,0.000000,bottom
"C203","1nF","C_0201_0603Metric",21.144999,23.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",55.684999,149.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",90.224999,107.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",124.764999,65.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",90.224999,23.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",124.764999,107.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",90.224999,65.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",21.144999,149.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",55.684999,65.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",124.764999,23.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",55.684999,107.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",21.144999,107.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",21.144999,65.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",55.684999,23.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",90.224999,149.265000,180.000000,bottom
"C203","1nF","C_0201_0603Metric",124.764999,149.265000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",91.674999,148.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",126.214999,64.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",22.594999,106.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",57.134999,22.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",91.674999,106.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",126.214999,22.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",126.214999,148.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",22.594999,64.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",91.674999,64.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",57.134999,64.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",22.594999,22.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",57.134999,106.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",91.674999,22.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",57.134999,148.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",126.214999,106.725000,180.000000,bottom
"C204","100nF","C_0201_0603Metric",22.594999,148.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",21.144999,148.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",21.144999,106.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",55.684999,148.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",90.224999,22.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",124.764999,22.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",21.144999,64.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",55.684999,106.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",124.764999,148.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",124.764999,106.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",90.224999,148.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",55.684999,64.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",124.764999,64.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",55.684999,22.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",90.224999,64.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",21.144999,22.725000,180.000000,bottom
"C205","1pF","C_0201_0603Metric",90.224999,106.725000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",57.134999,104.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",22.594999,20.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",57.134999,62.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",91.674999,104.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",91.674999,20.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",57.134999,20.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",126.214999,62.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",22.594999,104.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",126.214999,20.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",91.674999,62.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",22.594999,62.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",57.134999,146.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",22.594999,146.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",126.214999,146.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",91.674999,146.275000,180.000000,bottom
"C206","1nF","C_0201_0603Metric",126.214999,104.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",90.224999,62.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",21.144999,146.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",55.684999,62.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",90.224999,146.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",124.764999,104.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",21.144999,62.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",21.144999,20.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",55.684999,104.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",55.684999,146.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",21.144999,104.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",90.224999,104.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",55.684999,20.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",124.764999,62.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",90.224999,20.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",124.764999,146.275000,180.000000,bottom
"C207","1pF","C_0201_0603Metric",124.764999,20.275000,180.000000,bottom
"C208","1nF","C_0201_0603Metric",94.874999,119.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",60.334999,119.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",25.794999,35.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",60.334999,35.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",60.334999,161.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",129.414999,119.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",129.414999,161.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",25.794999,119.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",94.874999,35.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",25.794999,77.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",60.334999,77.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",25.794999,161.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",129.414999,35.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",94.874999,161.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",129.414999,77.965000,0.000000,bottom
"C208","1nF","C_0201_0603Metric",94.874999,77.965000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",24.344999,162.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",24.344999,120.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",127.964999,162.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",127.964999,120.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",24.344999,78.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",127.964999,36.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",127.964999,78.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",24.344999,36.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",58.884999,78.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",58.884999,120.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",93.424999,120.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",93.424999,36.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",58.884999,162.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",58.884999,36.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",93.424999,162.505000,0.000000,bottom
"C209","100nF","C_0201_0603Metric",93.424999,78.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",60.334999,162.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",94.874999,36.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",129.414999,120.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",94.874999,162.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",60.334999,78.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",25.794999,78.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",25.794999,162.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",94.874999,78.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",60.334999,120.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",129.414999,78.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",25.794999,120.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",129.414999,36.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",60.334999,36.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",129.414999,162.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",94.874999,120.505000,0.000000,bottom
"C210","1pF","C_0201_0603Metric",25.794999,36.505000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",24.344999,122.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",58.884999,164.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",127.964999,38.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",58.884999,80.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",93.424999,80.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",24.344999,80.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",58.884999,122.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",24.344999,38.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",127.964999,122.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",93.424999,38.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",93.424999,164.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",58.884999,38.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",127.964999,164.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",93.424999,122.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",127.964999,80.955000,0.000000,bottom
"C211","1nF","C_0201_0603Metric",24.344999,164.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",25.794999,122.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",60.334999,80.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",129.414999,164.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",94.874999,122.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",25.794999,38.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",129.414999,80.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",60.334999,38.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",129.414999,122.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",60.334999,122.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",94.874999,80.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",129.414999,38.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",25.794999,164.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",60.334999,164.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",25.794999,80.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",94.874999,164.955000,0.000000,bottom
"C212","1pF","C_0201_0603Metric",94.874999,38.955000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",35.394999,157.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",104.474999,157.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",69.934999,115.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",69.934999,31.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",104.474999,115.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",69.934999,73.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",104.474999,73.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",139.014999,31.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",35.394999,115.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",139.014999,73.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",69.934999,157.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",35.394999,31.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",104.474999,31.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",139.014999,115.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",35.394999,73.735000,0.000000,bottom
"C213","1nF","C_0201_0603Metric",139.014999,157.735000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",68.484999,158.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",103.024999,32.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",103.024999,74.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",33.944999,32.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",137.564999,158.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",33.944999,74.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",33.944999,116.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",137.564999,32.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",68.484999,32.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",68.484999,74.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",137.564999,74.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",137.564999,116.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",68.484999,116.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",103.024999,116.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",103.024999,158.275000,0.000000,bottom
"C214","100nF","C_0201_0603Metric",33.944999,158.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",139.014999,158.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",69.934999,116.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",35.394999,74.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",139.014999,74.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",35.394999,116.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",104.474999,74.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",139.014999,116.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",69.934999,158.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",139.014999,32.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",104.474999,32.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",35.394999,158.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",69.934999,74.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",104.474999,116.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",35.394999,32.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",69.934999,32.275000,0.000000,bottom
"C215","1pF","C_0201_0603Metric",104.474999,158.275000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",103.024999,160.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",137.564999,34.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",68.484999,160.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",68.484999,76.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",103.024999,76.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",33.944999,76.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",33.944999,118.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",33.944999,34.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",137.564999,76.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",68.484999,118.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",103.024999,118.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",33.944999,160.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",103.024999,34.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",137.564999,118.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",137.564999,160.725000,0.000000,bottom
"C216","1nF","C_0201_0603Metric",68.484999,34.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",139.014999,34.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",139.014999,76.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",35.394999,34.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",69.934999,118.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",35.394999,76.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",139.014999,160.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",35.394999,118.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",104.474999,160.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",104.474999,118.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",35.394999,160.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",139.014999,118.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",104.474999,76.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",69.934999,160.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",69.934999,34.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",69.934999,76.725000,0.000000,bottom
"C217","1pF","C_0201_0603Metric",104.474999,34.725000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",25.794999,31.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",60.334999,31.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",94.874999,157.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",129.414999,31.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",94.874999,115.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",25.794999,73.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",60.334999,73.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",129.414999,157.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",129.414999,73.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",60.334999,157.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",94.874999,31.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",60.334999,115.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",94.874999,73.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",25.794999,115.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",25.794999,157.735000,0.000000,bottom
"C218","1nF","C_0201_0603Metric",129.414999,115.735000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",127.964999,116.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",24.344999,32.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",58.884999,32.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",93.424999,32.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",93.424999,74.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",58.884999,116.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",58.884999,74.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",127.964999,32.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",58.884999,158.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",24.344999,74.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",24.344999,116.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",93.424999,158.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",93.424999,116.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",127.964999,74.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",24.344999,158.275000,0.000000,bottom
"C219","100nF","C_0201_0603Metric",127.964999,158.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",94.874999,158.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",60.334999,158.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",25.794999,74.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",94.874999,74.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",129.414999,158.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",94.874999,116.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",60.334999,116.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",60.334999,32.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",60.334999,74.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",129.414999,74.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",25.794999,116.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",94.874999,32.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",129.414999,32.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",25.794999,158.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",129.414999,116.275000,0.000000,bottom
"C220","1pF","C_0201_0603Metric",25.794999,32.275000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",24.344999,34.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",58.884999,160.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",58.884999,34.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",93.424999,34.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",127.964999,160.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",127.964999,34.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",127.964999,76.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",24.344999,160.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",93.424999,160.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",93.424999,118.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",58.884999,76.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",24.344999,76.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",24.344999,118.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",93.424999,76.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",127.964999,118.725000,0.000000,bottom
"C221","1nF","C_0201_0603Metric",58.884999,118.725000,0.000000,bottom
"C222","1pF","C_0201_0603Metric",25.794999,76.725000,0.000000,bottom
"C222","1pF","C_0201_0603Metric",25.794999,160.725000,0.000000,bottom
"C222","1pF","C_0201_0603Metric",94.874999,34.725000,0.000000,bottom
