Step,ToT (s)
179,2.19526e-09
180,2.20272e-09
181,2.21013e-09
182,2.21745e-09
183,2.22471e-09
184,2.23191e-09
185,2.23904e-09
186,2.24611e-09
187,2.25313e-09
188,2.26008e-09
189,2.26697e-09
190,2.27382e-09
191,2.2806e-09
192,2.28734e-09
193,2.29402e-09
194,2.30066e-09
195,2.30724e-09
196,2.31379e-09
197,2.32028e-09
198,2.32673e-09
199,2.33314e-09
200,2.3395e-09
201,2.34582e-09
202,2.35211e-09
203,2.35835e-09
204,2.36456e-09
205,2.37073e-09
206,2.37687e-09
207,2.38297e-09
208,2.38903e-09
209,2.39507e-09
210,2.40107e-09
211,2.40702e-09
212,2.41297e-09
213,2.41888e-09
214,2.42475e-09
215,2.43059e-09
216,2.43642e-09
217,2.44221e-09
218,2.44796e-09
219,2.45371e-09
220,2.45942e-09
221,2.4651e-09
222,2.47076e-09
223,2.4764e-09
224,2.482e-09
225,2.48758e-09
226,2.49313e-09
227,2.49867e-09
228,2.50417e-09
229,2.50964e-09
230,2.5151e-09
231,2.52053e-09
232,2.52592e-09
233,2.53129e-09
234,2.53664e-09
235,2.54195e-09
236,2.54724e-09
237,2.55249e-09
238,2.55772e-09
239,2.56292e-09
240,2.56808e-09
241,2.57321e-09
242,2.57831e-09
243,2.58338e-09
244,2.58841e-09
245,2.59341e-09
246,2.59837e-09
247,2.6033e-09
248,2.60819e-09
249,2.61303e-09
250,2.61785e-09
251,2.62264e-09
252,2.62738e-09
253,2.63207e-09
254,2.63674e-09
255,2.64138e-09
256,2.64598e-09
257,2.65051e-09
258,2.65502e-09
259,2.65951e-09
260,2.66396e-09
261,2.66836e-09
262,2.67271e-09
263,2.67704e-09
264,2.68134e-09
265,2.68562e-09
266,2.68983e-09
267,2.694e-09
268,2.69816e-09
269,2.70228e-09
270,2.70639e-09
271,2.71044e-09
272,2.71444e-09
273,2.71842e-09
274,2.72238e-09
275,2.72632e-09
276,2.73024e-09
277,2.73409e-09
278,2.73791e-09
279,2.74171e-09
280,2.74549e-09
281,2.74925e-09
282,2.75298e-09
283,2.75668e-09
284,2.76033e-09
285,2.76396e-09
286,2.76757e-09
287,2.77116e-09
288,2.77473e-09
289,2.77828e-09
290,2.7818e-09
291,2.78527e-09
292,2.78873e-09
293,2.79216e-09
294,2.79558e-09
295,2.79898e-09
296,2.80236e-09
297,2.80572e-09
298,2.80905e-09
299,2.81234e-09
300,2.81562e-09
301,2.81888e-09
302,2.82212e-09
303,2.82534e-09
304,2.82855e-09
305,2.83174e-09
306,2.83491e-09
307,2.83804e-09
308,2.84116e-09
309,2.84426e-09
310,2.84734e-09
311,2.85041e-09
312,2.85346e-09
313,2.85649e-09
314,2.85952e-09
315,2.86252e-09
316,2.86549e-09
317,2.86844e-09
318,2.87138e-09
319,2.8743e-09
320,2.87721e-09
321,2.88011e-09
322,2.88299e-09
323,2.88585e-09
324,2.8887e-09
325,2.89154e-09
326,2.89435e-09
327,2.89714e-09
328,2.89992e-09
329,2.90269e-09
330,2.90544e-09
331,2.90818e-09
332,2.9109e-09
333,2.91362e-09
334,2.91632e-09
335,2.919e-09
336,2.92167e-09
337,2.92432e-09
338,2.92696e-09
339,2.92958e-09
340,2.9322e-09
341,2.9348e-09
342,2.93738e-09
343,2.93996e-09
344,2.94252e-09
345,2.94507e-09
346,2.94761e-09
347,2.95013e-09
348,2.95264e-09
349,2.95514e-09
350,2.95763e-09
351,2.9601e-09
352,2.96256e-09
353,2.96501e-09
354,2.96745e-09
355,2.96988e-09
356,2.97229e-09
357,2.9747e-09
358,2.97709e-09
359,2.97947e-09
360,2.98184e-09
361,2.98421e-09
362,2.98655e-09
363,2.98889e-09
364,2.99122e-09
365,2.99354e-09
366,2.99584e-09
367,2.99814e-09
368,3.00042e-09
369,3.0027e-09
370,3.00496e-09
371,3.00722e-09
372,3.00946e-09
373,3.01169e-09
374,3.01392e-09
375,3.01613e-09
376,3.01834e-09
377,3.02054e-09
378,3.02273e-09
379,3.02491e-09
380,3.02707e-09
381,3.02923e-09
382,3.03138e-09
383,3.03352e-09
384,3.03565e-09
385,3.03777e-09
386,3.03988e-09
387,3.04199e-09
388,3.04408e-09
389,3.04617e-09
390,3.04825e-09
391,3.05032e-09
392,3.05239e-09
393,3.05444e-09
394,3.05649e-09
395,3.05853e-09
396,3.06055e-09
397,3.06257e-09
398,3.06459e-09
399,3.06659e-09
400,3.06858e-09
401,3.07057e-09
402,3.07254e-09
403,3.07451e-09
404,3.07648e-09
405,3.07844e-09
406,3.0804e-09
407,3.08234e-09
408,3.08428e-09
409,3.08621e-09
410,3.08813e-09
411,3.09005e-09
412,3.09195e-09
413,3.09385e-09
414,3.09574e-09
415,3.09762e-09
416,3.0995e-09
417,3.10136e-09
418,3.10322e-09
419,3.10507e-09
420,3.10693e-09
421,3.10879e-09
422,3.11063e-09
423,3.11247e-09
424,3.1143e-09
425,3.11612e-09
426,3.11793e-09
427,3.11974e-09
428,3.12154e-09
429,3.12333e-09
430,3.12511e-09
431,3.12689e-09
432,3.12866e-09
433,3.13042e-09
434,3.13217e-09
435,3.13393e-09
436,3.13569e-09
437,3.13745e-09
438,3.1392e-09
439,3.14094e-09
440,3.14267e-09
441,3.1444e-09
442,3.14612e-09
443,3.14783e-09
444,3.14953e-09
445,3.15123e-09
446,3.15293e-09
447,3.15461e-09
448,3.15629e-09
449,3.15796e-09
450,3.15963e-09
451,3.1613e-09
452,3.16298e-09
453,3.16465e-09
454,3.16632e-09
455,3.16798e-09
456,3.16963e-09
457,3.17128e-09
458,3.17292e-09
459,3.17455e-09
460,3.17618e-09
461,3.1778e-09
462,3.17941e-09
463,3.18102e-09
464,3.18262e-09
465,3.18422e-09
466,3.18581e-09
467,3.18742e-09
468,3.18903e-09
469,3.19063e-09
470,3.19223e-09
471,3.19382e-09
472,3.1954e-09
473,3.19698e-09
474,3.19856e-09
475,3.20012e-09
476,3.20168e-09
477,3.20324e-09
478,3.20479e-09
479,3.20633e-09
480,3.20787e-09
481,3.2094e-09
482,3.21096e-09
483,3.21252e-09
484,3.21407e-09
485,3.21562e-09
486,3.21716e-09
487,3.21869e-09
488,3.22022e-09
489,3.22175e-09
490,3.22327e-09
491,3.22478e-09
492,3.22629e-09
493,3.22779e-09
494,3.22929e-09
495,3.23078e-09
496,3.23229e-09
497,3.23381e-09
498,3.23533e-09
499,3.23685e-09
500,3.23836e-09
501,3.23986e-09
502,3.24136e-09
503,3.24285e-09
504,3.24434e-09
505,3.24582e-09
506,3.2473e-09
507,3.24877e-09
508,3.25024e-09
509,3.25171e-09
510,3.25322e-09
511,3.25472e-09
512,3.25622e-09
513,3.25772e-09
514,3.2592e-09
515,3.26069e-09
516,3.26216e-09
517,3.26364e-09
518,3.26511e-09
519,3.26657e-09
520,3.26803e-09
521,3.26948e-09
522,3.27098e-09
523,3.27248e-09
524,3.27397e-09
525,3.27547e-09
526,3.27695e-09
527,3.27843e-09
528,3.27991e-09
529,3.28138e-09
530,3.28285e-09
531,3.28431e-09
532,3.28577e-09
533,3.28726e-09
534,3.28876e-09
535,3.29027e-09
536,3.29176e-09
537,3.29326e-09
538,3.29474e-09
539,3.29623e-09
540,3.29771e-09
541,3.29918e-09
542,3.30066e-09
543,3.30214e-09
544,3.30365e-09
545,3.30516e-09
546,3.30667e-09
547,3.30817e-09
548,3.30967e-09
549,3.31116e-09
550,3.31265e-09
551,3.31414e-09
552,3.31562e-09
553,3.31712e-09
554,3.31864e-09
555,3.32015e-09
556,3.32165e-09
557,3.32315e-09
558,3.32465e-09
559,3.32614e-09
560,3.32763e-09
561,3.32912e-09
562,3.33061e-09
563,3.3321e-09
564,3.33359e-09
565,3.33508e-09
566,3.33657e-09
567,3.33805e-09
568,3.33952e-09
569,3.34099e-09
570,3.34246e-09
571,3.34392e-09
572,3.34538e-09
573,3.34683e-09
574,3.34828e-09
575,3.34972e-09
576,3.35116e-09
577,3.3526e-09
578,3.35403e-09
579,3.35546e-09
580,3.35687e-09
581,3.35826e-09
582,3.35966e-09
583,3.36104e-09
584,3.36243e-09
585,3.36381e-09
586,3.36518e-09
587,3.36655e-09
588,3.36792e-09
589,3.36928e-09
590,3.37061e-09
591,3.37192e-09
592,3.37324e-09
593,3.37455e-09
594,3.37585e-09
595,3.37715e-09
596,3.37845e-09
597,3.37974e-09
598,3.38103e-09
599,3.38231e-09
600,3.38358e-09
601,3.38481e-09
602,3.38604e-09
603,3.38727e-09
604,3.38849e-09
605,3.38971e-09
606,3.39092e-09
607,3.39213e-09
608,3.39334e-09
609,3.39454e-09
610,3.39573e-09
611,3.39693e-09
612,3.3981e-09
613,3.39924e-09
614,3.40038e-09
615,3.40151e-09
616,3.40264e-09
617,3.40377e-09
618,3.40489e-09
619,3.40601e-09
620,3.40713e-09
621,3.40824e-09
622,3.40935e-09
623,3.41045e-09
624,3.41155e-09
625,3.41264e-09
626,3.4137e-09
627,3.41475e-09
628,3.4158e-09
629,3.41685e-09
630,3.41789e-09
631,3.41893e-09
632,3.41996e-09
633,3.421e-09
634,3.42202e-09
635,3.42305e-09
636,3.42407e-09
637,3.42508e-09
638,3.42609e-09
639,3.4271e-09
640,3.42811e-09
641,3.42909e-09
642,3.43006e-09
643,3.43103e-09
644,3.43199e-09
645,3.43295e-09
646,3.43391e-09
647,3.43487e-09
648,3.43582e-09
649,3.43676e-09
650,3.43771e-09
651,3.43864e-09
652,3.43956e-09
653,3.44048e-09
654,3.44139e-09
655,3.4423e-09
656,3.44321e-09
657,3.4441e-09
658,3.44499e-09
659,3.44588e-09
660,3.44676e-09
661,3.44763e-09
662,3.4485e-09
663,3.44936e-09
664,3.45022e-09
665,3.45108e-09
666,3.45193e-09
667,3.45277e-09
668,3.45362e-09
669,3.45445e-09
670,3.45528e-09
671,3.45611e-09
672,3.45693e-09
673,3.45775e-09
674,3.45856e-09
675,3.45937e-09
676,3.46018e-09
677,3.46098e-09
678,3.46178e-09
679,3.46257e-09
680,3.46336e-09
681,3.46414e-09
682,3.46493e-09
683,3.46571e-09
684,3.46648e-09
685,3.46725e-09
686,3.46801e-09
687,3.46877e-09
688,3.46952e-09
689,3.47028e-09
690,3.47103e-09
691,3.47178e-09
692,3.47252e-09
693,3.47326e-09
694,3.474e-09
695,3.47472e-09
696,3.47545e-09
697,3.47617e-09
698,3.47689e-09
699,3.4776e-09
700,3.47832e-09
701,3.47903e-09
702,3.47974e-09
703,3.48044e-09
704,3.48115e-09
705,3.48185e-09
706,3.48254e-09
707,3.48324e-09
708,3.48393e-09
709,3.48462e-09
710,3.48531e-09
711,3.486e-09
712,3.48668e-09
713,3.48736e-09
714,3.48804e-09
715,3.48871e-09
716,3.48939e-09
717,3.49006e-09
718,3.49072e-09
719,3.49139e-09
720,3.49205e-09
721,3.49271e-09
722,3.49337e-09
723,3.49402e-09
724,3.49466e-09
725,3.4953e-09
726,3.49594e-09
727,3.49658e-09
728,3.49722e-09
729,3.49785e-09
730,3.49848e-09
731,3.49911e-09
732,3.49973e-09
733,3.50036e-09
734,3.50098e-09
735,3.5016e-09
736,3.50221e-09
737,3.50283e-09
738,3.50344e-09
739,3.50405e-09
740,3.50466e-09
741,3.50526e-09
742,3.50587e-09
743,3.50647e-09
744,3.50707e-09
745,3.50766e-09
746,3.50826e-09
747,3.50885e-09
748,3.50944e-09
749,3.51003e-09
750,3.51062e-09
751,3.5112e-09
752,3.51178e-09
753,3.51236e-09
754,3.51294e-09
755,3.51351e-09
756,3.51408e-09
757,3.51465e-09
758,3.51521e-09
759,3.51577e-09
760,3.51633e-09
761,3.51689e-09
762,3.51744e-09
763,3.51799e-09
764,3.51854e-09
765,3.51909e-09
766,3.51964e-09
767,3.52018e-09
768,3.52072e-09
769,3.52126e-09
770,3.5218e-09
771,3.52234e-09
772,3.52287e-09
773,3.52341e-09
774,3.52394e-09
775,3.52447e-09
776,3.52499e-09
777,3.52552e-09
778,3.52604e-09
779,3.52656e-09
780,3.52708e-09
781,3.5276e-09
782,3.52811e-09
783,3.52863e-09
784,3.52914e-09
785,3.52965e-09
786,3.53015e-09
787,3.53066e-09
788,3.53116e-09
789,3.53167e-09
790,3.53217e-09
791,3.53267e-09
792,3.53316e-09
793,3.53366e-09
794,3.53415e-09
795,3.53464e-09
796,3.53513e-09
797,3.53561e-09
798,3.53609e-09
799,3.53658e-09
800,3.53706e-09
801,3.53753e-09
802,3.53801e-09
803,3.53848e-09
804,3.53896e-09
805,3.53943e-09
806,3.5399e-09
807,3.54037e-09
808,3.54083e-09
809,3.5413e-09
810,3.54176e-09
811,3.54222e-09
812,3.54268e-09
813,3.54313e-09
814,3.54359e-09
815,3.54404e-09
816,3.5445e-09
817,3.54495e-09
818,3.54539e-09
819,3.54584e-09
820,3.54629e-09
821,3.54673e-09
822,3.54717e-09
823,3.54761e-09
824,3.54805e-09
825,3.54849e-09
826,3.54893e-09
827,3.54936e-09
828,3.54979e-09
829,3.55022e-09
830,3.55065e-09
831,3.55108e-09
832,3.55151e-09
833,3.55193e-09
834,3.55235e-09
835,3.55277e-09
836,3.55319e-09
837,3.55361e-09
838,3.55403e-09
839,3.55444e-09
840,3.55486e-09
841,3.55527e-09
842,3.55568e-09
843,3.55609e-09
844,3.5565e-09
845,3.5569e-09
846,3.55731e-09
847,3.55771e-09
848,3.55811e-09
849,3.55851e-09
850,3.55891e-09
851,3.55931e-09
852,3.5597e-09
853,3.5601e-09
854,3.56049e-09
855,3.56088e-09
856,3.56127e-09
857,3.56166e-09
858,3.56205e-09
859,3.56243e-09
860,3.56282e-09
861,3.5632e-09
862,3.56358e-09
863,3.56396e-09
864,3.56434e-09
865,3.56472e-09
866,3.56509e-09
867,3.56546e-09
868,3.56584e-09
869,3.56621e-09
870,3.56658e-09
871,3.56695e-09
872,3.56731e-09
873,3.56768e-09
874,3.56804e-09
875,3.56841e-09
876,3.56877e-09
877,3.56913e-09
878,3.56949e-09
879,3.56984e-09
880,3.5702e-09
881,3.57055e-09
