Step,ToT (s)
170,2.13569e-09
171,2.14205e-09
172,2.14839e-09
173,2.15467e-09
174,2.16091e-09
175,2.16712e-09
176,2.17329e-09
177,2.17942e-09
178,2.18551e-09
179,2.19156e-09
180,2.19757e-09
181,2.20355e-09
182,2.20949e-09
183,2.21539e-09
184,2.22125e-09
185,2.22708e-09
186,2.23287e-09
187,2.23862e-09
188,2.24433e-09
189,2.25e-09
190,2.25563e-09
191,2.26123e-09
192,2.26678e-09
193,2.2723e-09
194,2.27778e-09
195,2.28322e-09
196,2.28861e-09
197,2.29396e-09
198,2.29929e-09
199,2.30456e-09
200,2.30978e-09
201,2.31498e-09
202,2.32014e-09
203,2.32524e-09
204,2.3303e-09
205,2.33532e-09
206,2.34032e-09
207,2.34525e-09
208,2.35014e-09
209,2.355e-09
210,2.35983e-09
211,2.36461e-09
212,2.36933e-09
213,2.37402e-09
214,2.37869e-09
215,2.38332e-09
216,2.38788e-09
217,2.39241e-09
218,2.39691e-09
219,2.40138e-09
220,2.40582e-09
221,2.41018e-09
222,2.41452e-09
223,2.41884e-09
224,2.42312e-09
225,2.42738e-09
226,2.43158e-09
227,2.43574e-09
228,2.43987e-09
229,2.44398e-09
230,2.44807e-09
231,2.45212e-09
232,2.45611e-09
233,2.46008e-09
234,2.46402e-09
235,2.46794e-09
236,2.47184e-09
237,2.47571e-09
238,2.47952e-09
239,2.48331e-09
240,2.48707e-09
241,2.49081e-09
242,2.49454e-09
243,2.49823e-09
244,2.50189e-09
245,2.50551e-09
246,2.50911e-09
247,2.51269e-09
248,2.51625e-09
249,2.51979e-09
250,2.5233e-09
251,2.52679e-09
252,2.53024e-09
253,2.53366e-09
254,2.53707e-09
255,2.54046e-09
256,2.54383e-09
257,2.54718e-09
258,2.55051e-09
259,2.55381e-09
260,2.55708e-09
261,2.56033e-09
262,2.56356e-09
263,2.56678e-09
264,2.56997e-09
265,2.57315e-09
266,2.57631e-09
267,2.57945e-09
268,2.58256e-09
269,2.58565e-09
270,2.58872e-09
271,2.59178e-09
272,2.59482e-09
273,2.59784e-09
274,2.60085e-09
275,2.60384e-09
276,2.60681e-09
277,2.60976e-09
278,2.61269e-09
279,2.6156e-09
280,2.6185e-09
281,2.62138e-09
282,2.62424e-09
283,2.62709e-09
284,2.62993e-09
285,2.63275e-09
286,2.63555e-09
287,2.63834e-09
288,2.6411e-09
289,2.64385e-09
290,2.64659e-09
291,2.64932e-09
292,2.65203e-09
293,2.65472e-09
294,2.6574e-09
295,2.66007e-09
296,2.66272e-09
297,2.66536e-09
298,2.66798e-09
299,2.67059e-09
300,2.67319e-09
301,2.67577e-09
302,2.67834e-09
303,2.68089e-09
304,2.68344e-09
305,2.68596e-09
306,2.68848e-09
307,2.69098e-09
308,2.69347e-09
309,2.69595e-09
310,2.69842e-09
311,2.70088e-09
312,2.70332e-09
313,2.70575e-09
314,2.70816e-09
315,2.71057e-09
316,2.71296e-09
317,2.71534e-09
318,2.71771e-09
319,2.72007e-09
320,2.72242e-09
321,2.72476e-09
322,2.72708e-09
323,2.7294e-09
324,2.73171e-09
325,2.734e-09
326,2.73628e-09
327,2.73855e-09
328,2.74081e-09
329,2.74306e-09
330,2.7453e-09
331,2.74753e-09
332,2.74974e-09
333,2.75195e-09
334,2.75416e-09
335,2.75635e-09
336,2.75853e-09
337,2.76071e-09
338,2.76287e-09
339,2.76502e-09
340,2.76716e-09
341,2.76929e-09
342,2.77141e-09
343,2.77352e-09
344,2.77562e-09
345,2.77772e-09
346,2.7798e-09
347,2.78188e-09
348,2.78395e-09
349,2.78602e-09
350,2.78807e-09
351,2.79012e-09
352,2.79215e-09
353,2.79418e-09
354,2.7962e-09
355,2.7982e-09
356,2.8002e-09
357,2.80219e-09
358,2.80417e-09
359,2.80614e-09
360,2.80811e-09
361,2.81008e-09
362,2.81203e-09
363,2.81398e-09
364,2.81592e-09
365,2.81786e-09
366,2.81978e-09
367,2.82169e-09
368,2.8236e-09
369,2.8255e-09
370,2.82739e-09
371,2.82926e-09
372,2.83114e-09
373,2.833e-09
374,2.83487e-09
375,2.83673e-09
376,2.83859e-09
377,2.84044e-09
378,2.84228e-09
379,2.84411e-09
380,2.84593e-09
381,2.84775e-09
382,2.84956e-09
383,2.85136e-09
384,2.85315e-09
385,2.85493e-09
386,2.85671e-09
387,2.85848e-09
388,2.86025e-09
389,2.86202e-09
390,2.86379e-09
391,2.86555e-09
392,2.8673e-09
393,2.86905e-09
394,2.87078e-09
395,2.87251e-09
396,2.87423e-09
397,2.87594e-09
398,2.87765e-09
399,2.87935e-09
400,2.88104e-09
401,2.88273e-09
402,2.88441e-09
403,2.88611e-09
404,2.88779e-09
405,2.88947e-09
406,2.89115e-09
407,2.89281e-09
408,2.89447e-09
409,2.89612e-09
410,2.89777e-09
411,2.89941e-09
412,2.90104e-09
413,2.90266e-09
414,2.90428e-09
415,2.90589e-09
416,2.9075e-09
417,2.90912e-09
418,2.91074e-09
419,2.91235e-09
420,2.91395e-09
421,2.91555e-09
422,2.91714e-09
423,2.91872e-09
424,2.9203e-09
425,2.92187e-09
426,2.92343e-09
427,2.92499e-09
428,2.92654e-09
429,2.92808e-09
430,2.92963e-09
431,2.93119e-09
432,2.93274e-09
433,2.93429e-09
434,2.93583e-09
435,2.93736e-09
436,2.93889e-09
437,2.94041e-09
438,2.94193e-09
439,2.94343e-09
440,2.94494e-09
441,2.94643e-09
442,2.94793e-09
443,2.94941e-09
444,2.95091e-09
445,2.95241e-09
446,2.9539e-09
447,2.95539e-09
448,2.95687e-09
449,2.95835e-09
450,2.95982e-09
451,2.96128e-09
452,2.96274e-09
453,2.96419e-09
454,2.96564e-09
455,2.96708e-09
456,2.96852e-09
457,2.96995e-09
458,2.9714e-09
459,2.97284e-09
460,2.97428e-09
461,2.97571e-09
462,2.97714e-09
463,2.97856e-09
464,2.97997e-09
465,2.98138e-09
466,2.98279e-09
467,2.98419e-09
468,2.98558e-09
469,2.98697e-09
470,2.98835e-09
471,2.98975e-09
472,2.99114e-09
473,2.99253e-09
474,2.99391e-09
475,2.99529e-09
476,2.99666e-09
477,2.99802e-09
478,2.99938e-09
479,3.00074e-09
480,3.00209e-09
481,3.00344e-09
482,3.00478e-09
483,3.00611e-09
484,3.00745e-09
485,3.00879e-09
486,3.01013e-09
487,3.01145e-09
488,3.01278e-09
489,3.0141e-09
490,3.01541e-09
491,3.01672e-09
492,3.01803e-09
493,3.01933e-09
494,3.02062e-09
495,3.02191e-09
496,3.0232e-09
497,3.02448e-09
498,3.02576e-09
499,3.02704e-09
500,3.02832e-09
501,3.02958e-09
502,3.03085e-09
503,3.03211e-09
504,3.03336e-09
505,3.03461e-09
506,3.03586e-09
507,3.0371e-09
508,3.03834e-09
509,3.03957e-09
510,3.0408e-09
511,3.04202e-09
512,3.04324e-09
513,3.04445e-09
514,3.04567e-09
515,3.04687e-09
516,3.04807e-09
517,3.04927e-09
518,3.05046e-09
519,3.05165e-09
520,3.05283e-09
521,3.05401e-09
522,3.05519e-09
523,3.05636e-09
524,3.05753e-09
525,3.05868e-09
526,3.05984e-09
527,3.06099e-09
528,3.06213e-09
529,3.06328e-09
530,3.06441e-09
531,3.06554e-09
532,3.06667e-09
533,3.06779e-09
534,3.06892e-09
535,3.07003e-09
536,3.07114e-09
537,3.07225e-09
538,3.07335e-09
539,3.07445e-09
540,3.07554e-09
541,3.07663e-09
542,3.07771e-09
543,3.07878e-09
544,3.07985e-09
545,3.08092e-09
546,3.08198e-09
547,3.08304e-09
548,3.0841e-09
549,3.08515e-09
550,3.08619e-09
551,3.08724e-09
552,3.08828e-09
553,3.08931e-09
554,3.09034e-09
555,3.09137e-09
556,3.09239e-09
557,3.0934e-09
558,3.0944e-09
559,3.09541e-09
560,3.09641e-09
561,3.0974e-09
562,3.09839e-09
563,3.09938e-09
564,3.10036e-09
565,3.10134e-09
566,3.10232e-09
567,3.10329e-09
568,3.10426e-09
569,3.10522e-09
570,3.10618e-09
571,3.10714e-09
572,3.10809e-09
573,3.10904e-09
574,3.10998e-09
575,3.11091e-09
576,3.11184e-09
577,3.11276e-09
578,3.11369e-09
579,3.1146e-09
580,3.11552e-09
581,3.11643e-09
582,3.11734e-09
583,3.11824e-09
584,3.11914e-09
585,3.12004e-09
586,3.12093e-09
587,3.12182e-09
588,3.12271e-09
589,3.1236e-09
590,3.12448e-09
591,3.12535e-09
592,3.12623e-09
593,3.12709e-09
594,3.12794e-09
595,3.1288e-09
596,3.12965e-09
597,3.1305e-09
598,3.13134e-09
599,3.13218e-09
600,3.13302e-09
601,3.13386e-09
602,3.13469e-09
603,3.13552e-09
604,3.13634e-09
605,3.13716e-09
606,3.13797e-09
607,3.13878e-09
608,3.13958e-09
609,3.14039e-09
610,3.14119e-09
611,3.14198e-09
612,3.14277e-09
613,3.14356e-09
614,3.14434e-09
615,3.14512e-09
616,3.1459e-09
617,3.14667e-09
618,3.14743e-09
619,3.14819e-09
620,3.14895e-09
621,3.14971e-09
622,3.15046e-09
623,3.15121e-09
624,3.15195e-09
625,3.1527e-09
626,3.15344e-09
627,3.15417e-09
628,3.1549e-09
629,3.15563e-09
630,3.15635e-09
631,3.15707e-09
632,3.15779e-09
633,3.1585e-09
634,3.15921e-09
635,3.15992e-09
636,3.16063e-09
637,3.16133e-09
638,3.16202e-09
639,3.16272e-09
640,3.16341e-09
641,3.1641e-09
642,3.16478e-09
643,3.16547e-09
644,3.16614e-09
645,3.16681e-09
646,3.16749e-09
647,3.16815e-09
648,3.16882e-09
649,3.16948e-09
650,3.17014e-09
651,3.1708e-09
652,3.17145e-09
653,3.17211e-09
654,3.17275e-09
655,3.17339e-09
656,3.17403e-09
657,3.17467e-09
658,3.17531e-09
659,3.17594e-09
660,3.17657e-09
661,3.1772e-09
662,3.17782e-09
663,3.17844e-09
664,3.17906e-09
665,3.17968e-09
666,3.18029e-09
667,3.18091e-09
668,3.18152e-09
669,3.18212e-09
670,3.18273e-09
671,3.18333e-09
672,3.18393e-09
673,3.18453e-09
674,3.18513e-09
675,3.18572e-09
676,3.18631e-09
677,3.1869e-09
678,3.18749e-09
679,3.18807e-09
680,3.18865e-09
681,3.18923e-09
682,3.18981e-09
683,3.19038e-09
684,3.19096e-09
685,3.19153e-09
686,3.19209e-09
687,3.19265e-09
688,3.19321e-09
689,3.19377e-09
690,3.19433e-09
691,3.19488e-09
692,3.19543e-09
693,3.19598e-09
694,3.19652e-09
695,3.19707e-09
696,3.19761e-09
697,3.19815e-09
698,3.19869e-09
699,3.19922e-09
700,3.19976e-09
701,3.20029e-09
702,3.20082e-09
703,3.20135e-09
704,3.20187e-09
705,3.20239e-09
706,3.20291e-09
707,3.20343e-09
708,3.20395e-09
709,3.20447e-09
710,3.20498e-09
711,3.20549e-09
712,3.206e-09
713,3.2065e-09
714,3.20701e-09
715,3.20751e-09
716,3.20801e-09
717,3.20851e-09
718,3.20901e-09
719,3.2095e-09
720,3.20999e-09
721,3.21048e-09
722,3.21097e-09
723,3.21145e-09
724,3.21194e-09
725,3.21242e-09
726,3.2129e-09
727,3.21337e-09
728,3.21385e-09
729,3.21432e-09
730,3.21479e-09
731,3.21526e-09
732,3.21573e-09
733,3.21619e-09
734,3.21666e-09
735,3.21712e-09
736,3.21758e-09
737,3.21803e-09
738,3.21849e-09
739,3.21895e-09
740,3.2194e-09
741,3.21985e-09
742,3.2203e-09
743,3.22074e-09
744,3.22119e-09
745,3.22163e-09
746,3.22207e-09
747,3.22251e-09
748,3.22295e-09
749,3.22339e-09
750,3.22382e-09
751,3.22425e-09
752,3.22469e-09
753,3.22511e-09
754,3.22554e-09
755,3.22597e-09
756,3.22639e-09
757,3.22681e-09
758,3.22724e-09
759,3.22766e-09
760,3.22807e-09
761,3.22849e-09
762,3.2289e-09
763,3.22931e-09
764,3.22972e-09
765,3.23013e-09
766,3.23054e-09
767,3.23095e-09
768,3.23135e-09
769,3.23175e-09
770,3.23215e-09
771,3.23255e-09
772,3.23295e-09
773,3.23334e-09
774,3.23374e-09
775,3.23413e-09
776,3.23452e-09
777,3.23491e-09
778,3.2353e-09
779,3.23568e-09
780,3.23607e-09
781,3.23645e-09
782,3.23683e-09
783,3.23721e-09
784,3.23759e-09
785,3.23797e-09
786,3.23834e-09
787,3.23872e-09
788,3.23909e-09
789,3.23946e-09
790,3.23983e-09
791,3.2402e-09
792,3.24056e-09
793,3.24092e-09
794,3.24129e-09
795,3.24165e-09
796,3.24201e-09
797,3.24237e-09
798,3.24272e-09
799,3.24308e-09
800,3.24343e-09
801,3.24379e-09
802,3.24414e-09
803,3.24449e-09
804,3.24484e-09
805,3.24518e-09
806,3.24553e-09
807,3.24587e-09
808,3.24622e-09
809,3.24656e-09
810,3.2469e-09
811,3.24723e-09
812,3.24757e-09
813,3.24791e-09
814,3.24825e-09
815,3.24858e-09
816,3.24891e-09
817,3.24924e-09
818,3.24957e-09
819,3.2499e-09
820,3.25023e-09
821,3.25055e-09
822,3.25088e-09
823,3.2512e-09
824,3.25152e-09
825,3.25185e-09
826,3.25216e-09
827,3.25248e-09
828,3.2528e-09
829,3.25312e-09
830,3.25343e-09
831,3.25374e-09
832,3.25405e-09
833,3.25436e-09
834,3.25467e-09
835,3.25498e-09
836,3.25528e-09
837,3.25559e-09
838,3.25589e-09
839,3.25619e-09
840,3.25649e-09
841,3.25679e-09
842,3.25709e-09
843,3.25739e-09
844,3.25768e-09
845,3.25798e-09
846,3.25827e-09
847,3.25856e-09
848,3.25885e-09
849,3.25914e-09
850,3.25943e-09
851,3.25972e-09
852,3.26e-09
853,3.26029e-09
854,3.26057e-09
855,3.26085e-09
856,3.26113e-09
857,3.26141e-09
858,3.26169e-09
859,3.26197e-09
860,3.26225e-09
861,3.26252e-09
862,3.26279e-09
863,3.26307e-09
864,3.26334e-09
865,3.26361e-09
866,3.26388e-09
867,3.26415e-09
868,3.26442e-09
869,3.26468e-09
870,3.26495e-09
871,3.26522e-09
872,3.26548e-09
873,3.26574e-09
874,3.26601e-09
875,3.26627e-09
876,3.26653e-09
877,3.26679e-09
878,3.26704e-09
879,3.2673e-09
880,3.26756e-09
881,3.26781e-09
