Time;Channel B
(us);(mV)

-0,94221817;1,57480300
-0,94061817;0,39370070
-0,93901817;0,78740150
-0,93741817;1,18110200
-0,93581817;0,39370070
-0,93421817;0,78740150
-0,93261817;0,78740150
-0,93101817;0,78740150
-0,92941817;0,78740150
-0,92781817;0,78740150
-0,92621817;0,78740150
-0,92461817;0,78740150
-0,92301817;1,18110200
-0,92141817;0,78740150
-0,91981817;1,18110200
-0,91821817;1,57480300
-0,91661817;0,39370070
-0,91501817;0,78740150
-0,91341817;0,78740150
-0,91181817;0,78740150
-0,91021817;1,57480300
-0,90861817;1,18110200
-0,90701817;1,18110200
-0,90541817;1,18110200
-0,90381817;0,39370070
-0,90221817;0,39370070
-0,90061817;1,18110200
-0,89901817;0,78740150
-0,89741817;1,18110200
-0,89581817;0,78740150
-0,89421817;0,78740150
-0,89261817;0,78740150
-0,89101817;0,78740150
-0,88941817;1,18110200
-0,88781817;0,39370070
-0,88621817;0,78740150
-0,88461817;1,57480300
-0,88301817;0,78740150
-0,88141817;0,39370070
-0,87981817;0,78740150
-0,87821817;1,96850400
-0,87661817;0,78740150
-0,87501817;0,78740150
-0,87341817;0,00000000
-0,87181817;0,78740150
-0,87021817;0,78740150
-0,86861817;1,18110200
-0,86701817;1,57480300
-0,86541817;0,78740150
-0,86381817;0,78740150
-0,86221817;1,57480300
-0,86061817;1,18110200
-0,85901817;0,39370070
-0,85741817;0,78740150
-0,85581817;1,57480300
-0,85421817;0,78740150
-0,85261817;0,78740150
-0,85101817;0,78740150
-0,84941817;0,39370070
-0,84781817;0,78740150
-0,84621817;0,39370070
-0,84461817;0,39370070
-0,84301817;0,78740150
-0,84141817;1,18110200
-0,83981817;1,57480300
-0,83821817;0,78740150
-0,83661817;0,39370070
-0,83501817;1,18110200
-0,83341817;0,39370070
-0,83181817;0,00000000
-0,83021817;1,57480300
-0,82861817;1,57480300
-0,82701817;1,18110200
-0,82541817;0,78740150
-0,82381817;1,18110200
-0,82221817;0,78740150
-0,82061817;0,78740150
-0,81901817;0,39370070
-0,81741817;1,18110200
-0,81581817;1,18110200
-0,81421817;0,78740150
-0,81261817;1,18110200
-0,81101817;0,78740150
-0,80941817;0,78740150
-0,80781817;1,18110200
-0,80621817;0,78740150
-0,80461817;1,18110200
-0,80301817;0,39370070
-0,80141817;1,18110200
-0,79981817;1,18110200
-0,79821817;1,57480300
-0,79661817;0,78740150
-0,79501817;1,18110200
-0,79341817;0,39370070
-0,79181817;0,39370070
-0,79021817;1,18110200
-0,78861817;1,18110200
-0,78701817;0,39370070
-0,78541817;1,18110200
-0,78381817;0,78740150
-0,78221817;0,78740150
-0,78061817;1,57480300
-0,77901817;1,57480300
-0,77741817;1,57480300
-0,77581817;1,57480300
-0,77421817;0,78740150
-0,77261817;0,78740150
-0,77101817;0,78740150
-0,76941817;0,00000000
-0,76781817;1,57480300
-0,76621817;1,57480300
-0,76461817;0,39370070
-0,76301817;0,78740150
-0,76141817;1,18110200
-0,75981817;1,18110200
-0,75821817;1,18110200
-0,75661817;1,57480300
-0,75501817;1,18110200
-0,75341817;0,78740150
-0,75181817;0,78740150
-0,75021817;0,78740150
-0,74861817;1,18110200
-0,74701817;1,18110200
-0,74541817;0,39370070
-0,74381817;0,78740150
-0,74221817;1,57480300
-0,74061817;1,18110200
-0,73901817;0,39370070
-0,73741817;0,39370070
-0,73581817;1,57480300
-0,73421817;0,78740150
-0,73261817;1,57480300
-0,73101817;1,18110200
-0,72941817;0,78740150
-0,72781817;0,00000000
-0,72621817;1,18110200
-0,72461817;0,78740150
-0,72301817;0,78740150
-0,72141817;0,78740150
-0,71981817;1,18110200
-0,71821817;1,96850400
-0,71661817;0,78740150
-0,71501817;0,78740150
-0,71341817;0,78740150
-0,71181817;0,78740150
-0,71021817;0,39370070
-0,70861817;0,39370070
-0,70701817;1,18110200
-0,70541817;1,18110200
-0,70381817;0,78740150
-0,70221817;0,39370070
-0,70061817;0,78740150
-0,69901817;1,18110200
-0,69741817;0,78740150
-0,69581817;1,18110200
-0,69421817;0,78740150
-0,69261817;0,78740150
-0,69101817;1,18110200
-0,68941817;1,18110200
-0,68781817;0,78740150
-0,68621817;1,18110200
-0,68461817;1,57480300
-0,68301817;1,18110200
-0,68141817;0,78740150
-0,67981817;1,57480300
-0,67821817;1,18110200
-0,67661817;0,78740150
-0,67501817;1,18110200
-0,67341817;2,36220500
-0,67181817;0,00000000
-0,67021817;1,18110200
-0,66861817;1,96850400
-0,66701817;1,57480300
-0,66541817;0,00000000
-0,66381817;0,39370070
-0,66221817;0,78740150
-0,66061817;0,78740150
-0,65901817;0,78740150
-0,65741817;1,18110200
-0,65581817;0,78740150
-0,65421817;1,18110200
-0,65261817;0,39370070
-0,65101817;1,57480300
-0,64941817;0,78740150
-0,64781817;0,39370070
-0,64621817;0,39370070
-0,64461817;1,57480300
-0,64301817;1,18110200
-0,64141817;1,18110200
-0,63981817;0,78740150
-0,63821817;0,00000000
-0,63661817;1,18110200
-0,63501817;1,18110200
-0,63341817;1,18110200
-0,63181817;1,18110200
-0,63021817;0,78740150
-0,62861817;1,57480300
-0,62701817;0,39370070
-0,62541817;1,18110200
-0,62381817;1,18110200
-0,62221817;0,39370070
-0,62061817;1,18110200
-0,61901817;0,78740150
-0,61741817;1,18110200
-0,61581817;0,78740150
-0,61421817;0,00000000
-0,61261817;0,78740150
-0,61101817;0,39370070
-0,60941817;0,39370070
-0,60781817;1,57480300
-0,60621817;0,78740150
-0,60461817;0,78740150
-0,60301817;0,78740150
-0,60141817;0,39370070
-0,59981817;0,78740150
-0,59821817;0,78740150
-0,59661817;0,78740150
-0,59501817;0,78740150
-0,59341817;0,78740150
-0,59181817;0,78740150
-0,59021817;1,18110200
-0,58861817;1,18110200
-0,58701817;0,78740150
-0,58541817;1,57480300
-0,58381817;0,39370070
-0,58221817;0,78740150
-0,58061817;0,39370070
-0,57901817;0,39370070
-0,57741817;1,18110200
-0,57581817;1,57480300
-0,57421817;0,78740150
-0,57261817;1,18110200
-0,57101817;0,78740150
-0,56941817;1,18110200
-0,56781817;1,18110200
-0,56621817;0,78740150
-0,56461817;0,39370070
-0,56301817;0,39370070
-0,56141817;0,39370070
-0,55981817;1,18110200
-0,55821817;1,96850400
-0,55661817;1,18110200
-0,55501817;1,18110200
-0,55341817;0,78740150
-0,55181817;0,39370070
-0,55021817;0,39370070
-0,54861817;0,39370070
-0,54701817;0,78740150
-0,54541817;0,39370070
-0,54381817;2,36220500
-0,54221817;0,39370070
-0,54061817;1,18110200
-0,53901817;0,78740150
-0,53741817;0,39370070
-0,53581817;0,39370070
-0,53421817;1,18110200
-0,53261817;0,00000000
-0,53101817;2,75590500
-0,52941817;6,29921200
-0,52781817;6,29921200
-0,52621817;5,90551100
-0,52461817;5,51181100
-0,52301817;5,51181100
-0,52141817;3,54330700
-0,51981817;3,54330700
-0,51821817;3,14960600
-0,51661817;2,75590500
-0,51501817;3,14960600
-0,51341817;1,96850400
-0,51181817;1,57480300
-0,51021817;2,36220500
-0,50861817;1,96850400
-0,50701817;1,57480300
-0,50541817;1,18110200
-0,50381817;1,96850400
-0,50221817;1,96850400
-0,50061817;1,96850400
-0,49901817;1,57480300
-0,49741817;1,57480300
-0,49581817;0,78740150
-0,49421817;0,78740150
-0,49261817;1,18110200
-0,49101817;1,18110200
-0,48941817;0,78740150
-0,48781817;0,78740150
-0,48621817;1,57480300
-0,48461817;1,57480300
-0,48301817;0,78740150
-0,48141817;1,18110200
-0,47981817;1,18110200
-0,47821817;0,78740150
-0,47661817;0,78740150
-0,47501817;1,57480300
-0,47341817;1,18110200
-0,47181817;1,18110200
-0,47021817;0,78740150
-0,46861817;0,00000000
-0,46701817;0,78740150
-0,46541817;0,78740150
-0,46381817;0,39370070
-0,46221817;0,39370070
-0,46061817;1,18110200
-0,45901817;0,78740150
-0,45741817;0,39370070
-0,45581817;0,78740150
-0,45421817;1,18110200
-0,45261817;1,57480300
-0,45101817;1,57480300
-0,44941817;1,18110200
-0,44781817;0,78740150
-0,44621817;0,00000000
-0,44461817;0,78740150
-0,44301817;0,78740150
-0,44141817;0,39370070
-0,43981817;0,00000000
-0,43821817;0,39370070
-0,43661817;1,18110200
-0,43501817;0,78740150
-0,43341817;1,18110200
-0,43181817;0,39370070
-0,43021817;0,39370070
-0,42861817;0,00000000
-0,42701817;-0,39370070
-0,42541817;1,57480300
-0,42381817;0,78740150
-0,42221817;1,18110200
-0,42061817;1,18110200
-0,41901817;5,11811000
-0,41741817;4,72440900
-0,41581817;5,90551100
-0,41421817;5,51181100
-0,41261817;4,72440900
-0,41101817;3,54330700
-0,40941817;3,54330700
-0,40781817;1,96850400
-0,40621817;1,96850400
-0,40461817;2,75590500
-0,40301817;1,96850400
-0,40141817;1,57480300
-0,39981817;1,96850400
-0,39821817;2,36220500
-0,39661817;1,18110200
-0,39501817;1,18110200
-0,39341817;1,18110200
-0,39181817;1,57480300
-0,39021817;0,78740150
-0,38861817;0,00000000
-0,38701817;1,18110200
-0,38541817;0,78740150
-0,38381817;1,57480300
-0,38221817;0,00000000
-0,38061817;0,00000000
-0,37901817;0,78740150
-0,37741817;0,78740150
-0,37581817;1,18110200
-0,37421817;0,78740150
-0,37261817;0,78740150
-0,37101817;-0,39370070
-0,36941817;1,57480300
-0,36781817;1,18110200
-0,36621817;1,18110200
-0,36461817;1,18110200
-0,36301817;1,18110200
-0,36141817;0,78740150
-0,35981817;-0,39370070
-0,35821817;0,00000000
-0,35661817;0,78740150
-0,35501817;0,00000000
-0,35341817;0,39370070
-0,35181817;0,39370070
-0,35021817;0,39370070
-0,34861817;-0,39370070
-0,34701817;0,78740150
-0,34541817;0,39370070
-0,34381817;1,18110200
-0,34221817;0,39370070
-0,34061817;0,78740150
-0,33901817;0,78740150
-0,33741817;0,78740150
-0,33581817;0,39370070
-0,33421817;0,78740150
-0,33261817;1,18110200
-0,33101817;0,39370070
-0,32941817;0,39370070
-0,32781817;-0,39370070
-0,32621817;0,78740150
-0,32461817;0,78740150
-0,32301817;0,00000000
-0,32141817;1,18110200
-0,31981817;0,39370070
-0,31821817;0,78740150
-0,31661817;0,00000000
-0,31501817;1,18110200
-0,31341817;1,57480300
-0,31181817;0,00000000
-0,31021817;0,39370070
-0,30861817;0,78740150
-0,30701817;0,78740150
-0,30541817;0,78740150
-0,30381817;0,78740150
-0,30221817;0,78740150
-0,30061817;0,78740150
-0,29901817;0,78740150
-0,29741817;1,18110200
-0,29581817;1,18110200
-0,29421817;0,39370070
-0,29261817;1,18110200
-0,29101817;0,78740150
-0,28941817;0,78740150
-0,28781817;0,78740150
-0,28621817;0,00000000
-0,28461817;0,78740150
-0,28301817;0,39370070
-0,28141817;-0,39370070
-0,27981817;0,39370070
-0,27821817;0,78740150
-0,27661817;0,39370070
-0,27501817;1,18110200
-0,27341817;0,39370070
-0,27181817;0,39370070
-0,27021817;6,69291300
-0,26861817;5,11811000
-0,26701817;5,90551100
-0,26541817;5,51181100
-0,26381817;4,72440900
-0,26221817;3,93700800
-0,26061817;3,54330700
-0,25901817;3,54330700
-0,25741817;2,75590500
-0,25581817;2,36220500
-0,25421817;1,57480300
-0,25261817;1,96850400
-0,25101817;1,96850400
-0,24941817;1,96850400
-0,24781817;0,78740150
-0,24621817;1,57480300
-0,24461817;1,57480300
-0,24301817;1,57480300
-0,24141817;0,78740150
-0,23981817;1,96850400
-0,23821817;0,78740150
-0,23661817;0,78740150
-0,23501817;1,18110200
-0,23341817;0,00000000
-0,23181817;0,39370070
-0,23021817;0,78740150
-0,22861817;0,39370070
-0,22701817;0,39370070
-0,22541817;0,00000000
-0,22381817;0,78740150
-0,22221817;0,39370070
-0,22061817;-0,39370070
-0,21901817;0,00000000
-0,21741817;0,39370070
-0,21581817;1,18110200
-0,21421816;0,39370070
-0,21261816;0,78740150
-0,21101816;0,39370070
-0,20941816;0,39370070
-0,20781816;-0,39370070
-0,20621816;0,00000000
-0,20461816;-0,78740150
-0,20301816;0,00000000
-0,20141816;-0,39370070
-0,19981816;1,18110200
-0,19821816;0,00000000
-0,19661816;0,78740150
-0,19501816;0,00000000
-0,19341816;1,18110200
-0,19181816;0,39370070
-0,19021816;0,78740150
-0,18861816;0,78740150
-0,18701816;0,78740150
-0,18541816;0,78740150
-0,18381816;0,39370070
-0,18221816;0,00000000
-0,18061816;0,39370070
-0,17901816;0,78740150
-0,17741816;0,78740150
-0,17581816;1,18110200
-0,17421816;1,18110200
-0,17261816;1,18110200
-0,17101816;0,00000000
-0,16941816;0,78740150
-0,16781816;0,39370070
-0,16621816;0,00000000
-0,16461816;-0,78740150
-0,16301816;0,78740150
-0,16141816;0,00000000
-0,15981816;0,39370070
-0,15821816;0,00000000
-0,15661816;0,00000000
-0,15501816;1,18110200
-0,15341816;0,39370070
-0,15181816;0,00000000
-0,15021816;0,39370070
-0,14861816;-0,39370070
-0,14701816;0,00000000
-0,14541816;0,39370070
-0,14381816;0,00000000
-0,14221816;0,39370070
-0,14061816;0,78740150
-0,13901816;0,00000000
-0,13741816;0,00000000
