Time;Channel B
(us);(mV)

-0,94210461;0,78740150
-0,94050461;1,18110200
-0,93890461;1,18110200
-0,93730461;0,78740150
-0,93570461;1,18110200
-0,93410461;1,57480300
-0,93250461;0,78740150
-0,93090461;0,78740150
-0,92930461;1,57480300
-0,92770461;1,18110200
-0,92610461;1,18110200
-0,92450461;0,78740150
-0,92290461;0,39370070
-0,92130461;0,39370070
-0,91970461;0,78740150
-0,91810461;0,78740150
-0,91650461;0,39370070
-0,91490461;1,18110200
-0,91330461;0,39370070
-0,91170461;1,18110200
-0,91010461;0,39370070
-0,90850461;1,57480300
-0,90690461;1,18110200
-0,90530461;1,57480300
-0,90370461;1,18110200
-0,90210461;1,57480300
-0,90050461;1,18110200
-0,89890461;1,18110200
-0,89730461;0,00000000
-0,89570461;0,78740150
-0,89410461;0,78740150
-0,89250461;0,39370070
-0,89090461;1,18110200
-0,88930461;1,18110200
-0,88770461;0,39370070
-0,88610461;1,18110200
-0,88450461;1,18110200
-0,88290461;1,18110200
-0,88130461;0,78740150
-0,87970461;0,78740150
-0,87810461;0,00000000
-0,87650461;1,18110200
-0,87490461;1,18110200
-0,87330461;1,57480300
-0,87170461;1,18110200
-0,87010461;0,78740150
-0,86850461;0,39370070
-0,86690461;0,78740150
-0,86530461;0,78740150
-0,86370461;0,39370070
-0,86210461;0,78740150
-0,86050461;0,78740150
-0,85890461;0,78740150
-0,85730461;1,57480300
-0,85570461;1,18110200
-0,85410461;1,57480300
-0,85250461;0,78740150
-0,85090461;1,57480300
-0,84930461;1,57480300
-0,84770461;0,39370070
-0,84610461;0,39370070
-0,84450461;0,78740150
-0,84290461;0,39370070
-0,84130461;1,18110200
-0,83970461;1,18110200
-0,83810461;1,57480300
-0,83650461;0,39370070
-0,83490461;0,78740150
-0,83330461;0,78740150
-0,83170461;6,29921200
-0,83010461;4,33070900
-0,82850461;6,69291300
-0,82690461;5,51181100
-0,82530461;5,11811000
-0,82370461;3,93700800
-0,82210461;3,14960600
-0,82050461;2,75590500
-0,81890461;2,36220500
-0,81730461;1,57480300
-0,81570461;2,36220500
-0,81410461;2,75590500
-0,81250461;1,96850400
-0,81090461;1,96850400
-0,80930461;1,57480300
-0,80770461;1,57480300
-0,80610461;1,57480300
-0,80450461;0,39370070
-0,80290461;1,18110200
-0,80130461;1,96850400
-0,79970461;0,78740150
-0,79810461;1,18110200
-0,79650461;0,78740150
-0,79490461;0,78740150
-0,79330461;1,18110200
-0,79170461;0,39370070
-0,79010461;0,78740150
-0,78850461;0,78740150
-0,78690461;1,18110200
-0,78530461;0,00000000
-0,78370461;0,78740150
-0,78210461;0,78740150
-0,78050461;1,57480300
-0,77890461;0,78740150
-0,77730461;1,18110200
-0,77570461;0,39370070
-0,77410461;0,78740150
-0,77250461;0,78740150
-0,77090461;0,39370070
-0,76930461;0,00000000
-0,76770461;0,39370070
-0,76610461;1,18110200
-0,76450461;0,00000000
-0,76290461;0,00000000
-0,76130461;0,39370070
-0,75970461;0,00000000
-0,75810461;0,78740150
-0,75650461;0,00000000
-0,75490461;0,78740150
-0,75330461;0,78740150
-0,75170461;1,18110200
-0,75010461;0,00000000
-0,74850461;0,78740150
-0,74690461;0,39370070
-0,74530461;1,18110200
-0,74370461;0,39370070
-0,74210461;0,78740150
-0,74050461;0,00000000
-0,73890461;0,78740150
-0,73730461;0,78740150
-0,73570461;1,18110200
-0,73410461;0,78740150
-0,73250461;0,78740150
-0,73090461;0,78740150
-0,72930461;0,78740150
-0,72770461;0,39370070
-0,72610461;0,78740150
-0,72450461;0,39370070
-0,72290461;-0,39370070
-0,72130461;0,00000000
-0,71970461;0,78740150
-0,71810461;0,78740150
-0,71650461;1,18110200
-0,71490461;0,78740150
-0,71330461;0,78740150
-0,71170461;1,96850400
-0,71010461;0,78740150
-0,70850461;0,39370070
-0,70690461;0,78740150
-0,70530461;0,78740150
-0,70370461;0,39370070
-0,70210461;0,00000000
-0,70050461;0,78740150
-0,69890461;0,78740150
-0,69730461;0,78740150
-0,69570461;0,39370070
-0,69410461;0,39370070
-0,69250461;0,39370070
-0,69090461;1,18110200
-0,68930461;0,39370070
-0,68770461;1,18110200
-0,68610461;-0,39370070
-0,68450461;0,39370070
-0,68290461;0,00000000
-0,68130461;0,78740150
-0,67970461;0,39370070
-0,67810461;1,18110200
-0,67650461;0,78740150
-0,67490461;1,57480300
-0,67330461;0,78740150
-0,67170461;0,39370070
-0,67010461;0,78740150
-0,66850461;0,78740150
-0,66690461;1,18110200
-0,66530461;1,18110200
-0,66370460;1,18110200
-0,66210460;0,78740150
-0,66050460;0,39370070
-0,65890460;0,78740150
-0,65730460;1,18110200
-0,65570460;0,39370070
-0,65410460;0,78740150
-0,65250460;0,39370070
-0,65090460;1,57480300
-0,64930460;1,18110200
-0,64770460;1,18110200
-0,64610460;0,39370070
-0,64450460;0,78740150
-0,64290460;0,78740150
-0,64130460;0,39370070
-0,63970460;0,78740150
-0,63810460;0,78740150
-0,63650460;1,18110200
-0,63490460;0,39370070
-0,63330460;1,57480300
-0,63170460;1,18110200
-0,63010460;0,78740150
-0,62850460;0,78740150
-0,62690460;0,39370070
-0,62530460;0,78740150
-0,62370460;0,78740150
-0,62210460;0,78740150
-0,62050460;1,18110200
-0,61890460;0,39370070
-0,61730460;-0,39370070
-0,61570460;0,78740150
-0,61410460;0,78740150
-0,61250460;0,78740150
-0,61090460;0,78740150
-0,60930460;0,00000000
-0,60770460;1,57480300
-0,60610460;2,36220500
-0,60450460;0,78740150
-0,60290460;0,78740150
-0,60130460;0,39370070
-0,59970460;0,39370070
-0,59810460;0,78740150
-0,59650460;1,18110200
-0,59490460;1,18110200
-0,59330460;1,57480300
-0,59170460;0,78740150
-0,59010460;0,39370070
-0,58850460;0,78740150
-0,58690460;0,78740150
-0,58530460;1,18110200
-0,58370460;1,18110200
-0,58210460;0,78740150
-0,58050460;-0,39370070
-0,57890460;0,78740150
-0,57730460;0,00000000
-0,57570460;1,18110200
-0,57410460;1,57480300
-0,57250460;1,57480300
-0,57090460;1,18110200
-0,56930460;1,18110200
-0,56770460;1,18110200
-0,56610460;1,18110200
-0,56450460;0,78740150
-0,56290460;0,39370070
-0,56130460;0,00000000
-0,55970460;0,78740150
-0,55810460;0,78740150
-0,55650460;0,39370070
-0,55490460;1,18110200
-0,55330460;1,18110200
-0,55170460;0,00000000
-0,55010460;0,78740150
-0,54850460;1,18110200
-0,54690460;0,39370070
-0,54530460;1,57480300
-0,54370460;0,39370070
-0,54210460;0,39370070
-0,54050460;0,00000000
-0,53890460;1,18110200
-0,53730460;0,78740150
-0,53570460;0,00000000
-0,53410460;1,18110200
-0,53250460;0,78740150
-0,53090460;1,18110200
-0,52930460;0,78740150
-0,52770460;1,18110200
-0,52610460;0,78740150
-0,52450460;0,78740150
-0,52290460;0,39370070
-0,52130460;1,18110200
-0,51970460;0,78740150
-0,51810460;1,18110200
-0,51650460;0,39370070
-0,51490460;0,78740150
-0,51330460;0,78740150
-0,51170460;0,78740150
-0,51010460;1,18110200
-0,50850460;0,78740150
-0,50690460;1,57480300
-0,50530460;1,18110200
-0,50370460;0,78740150
-0,50210460;0,39370070
-0,50050460;0,00000000
-0,49890460;0,78740150
-0,49730460;0,39370070
-0,49570460;0,39370070
-0,49410460;1,18110200
-0,49250460;0,78740150
-0,49090460;0,39370070
-0,48930460;1,18110200
-0,48770460;1,57480300
-0,48610460;1,18110200
-0,48450460;0,39370070
-0,48290460;1,18110200
-0,48130460;1,18110200
-0,47970460;0,78740150
-0,47810460;0,00000000
-0,47650460;0,78740150
-0,47490460;0,78740150
-0,47330460;0,78740150
-0,47170460;0,78740150
-0,47010460;0,78740150
-0,46850460;0,78740150
-0,46690460;1,57480300
-0,46530460;0,39370070
-0,46370460;0,39370070
-0,46210460;1,18110200
-0,46050460;0,00000000
-0,45890460;0,78740150
-0,45730460;0,78740150
-0,45570460;0,00000000
-0,45410460;0,39370070
-0,45250460;0,78740150
-0,45090460;1,18110200
-0,44930460;0,00000000
-0,44770460;0,39370070
-0,44610460;1,57480300
-0,44450460;0,39370070
-0,44290460;0,78740150
-0,44130460;0,39370070
-0,43970460;0,39370070
-0,43810460;0,39370070
-0,43650460;0,78740150
-0,43490460;1,57480300
-0,43330460;1,18110200
-0,43170460;1,18110200
-0,43010460;0,00000000
-0,42850460;1,18110200
-0,42690460;0,00000000
-0,42530460;0,00000000
-0,42370460;0,00000000
-0,42210460;0,00000000
-0,42050460;0,39370070
-0,41890460;1,18110200
-0,41730460;1,18110200
-0,41570460;0,78740150
-0,41410460;1,18110200
-0,41250460;0,39370070
-0,41090460;1,18110200
-0,40930460;1,18110200
-0,40770460;1,18110200
-0,40610460;0,39370070
-0,40450460;0,78740150
-0,40290460;0,78740150
-0,40130460;1,18110200
-0,39970460;1,18110200
-0,39810460;1,18110200
-0,39650460;0,78740150
-0,39490460;0,78740150
-0,39330460;0,39370070
-0,39170460;1,18110200
-0,39010460;0,78740150
-0,38850460;1,57480300
-0,38690460;1,18110200
-0,38530460;1,18110200
-0,38370460;0,39370070
-0,38210460;0,78740150
-0,38050460;1,18110200
-0,37890460;1,18110200
-0,37730460;1,18110200
-0,37570460;0,78740150
-0,37410460;0,39370070
-0,37250460;0,39370070
-0,37090460;1,18110200
-0,36930460;1,18110200
-0,36770460;0,39370070
-0,36610460;1,18110200
-0,36450460;0,78740150
-0,36290460;0,78740150
-0,36130460;1,57480300
-0,35970460;0,78740150
-0,35810460;0,78740150
-0,35650460;1,96850400
-0,35490460;1,18110200
-0,35330460;1,57480300
-0,35170460;1,18110200
-0,35010460;0,39370070
-0,34850460;0,78740150
-0,34690460;0,78740150
-0,34530460;0,78740150
-0,34370460;0,39370070
-0,34210460;0,78740150
-0,34050460;0,78740150
-0,33890460;0,78740150
-0,33730460;0,00000000
-0,33570460;0,78740150
-0,33410460;0,78740150
-0,33250460;1,18110200
-0,33090460;0,78740150
-0,32930460;0,78740150
-0,32770460;1,18110200
-0,32610460;0,39370070
-0,32450460;0,78740150
-0,32290460;0,39370070
-0,32130460;-0,39370070
-0,31970460;1,18110200
-0,31810460;0,78740150
-0,31650460;1,18110200
-0,31490460;0,78740150
-0,31330460;1,18110200
-0,31170460;1,18110200
-0,31010460;0,78740150
-0,30850460;0,39370070
-0,30690460;1,18110200
-0,30530460;0,78740150
-0,30370460;0,78740150
-0,30210460;1,57480300
-0,30050460;1,18110200
-0,29890460;1,96850400
-0,29730460;1,18110200
-0,29570460;1,18110200
-0,29410460;1,18110200
-0,29250460;1,18110200
-0,29090460;1,18110200
-0,28930460;1,18110200
-0,28770460;0,78740150
-0,28610460;0,78740150
-0,28450460;1,18110200
-0,28290460;0,78740150
-0,28130460;0,78740150
-0,27970460;0,39370070
-0,27810460;1,18110200
-0,27650460;0,78740150
-0,27490460;0,39370070
-0,27330460;0,39370070
-0,27170460;0,78740150
-0,27010460;0,00000000
-0,26850460;1,18110200
-0,26690460;0,39370070
-0,26530460;0,78740150
-0,26370460;0,78740150
-0,26210460;0,78740150
-0,26050460;1,18110200
-0,25890460;1,18110200
-0,25730460;1,18110200
-0,25570460;1,57480300
-0,25410460;1,57480300
-0,25250460;1,18110200
-0,25090460;0,78740150
-0,24930460;0,78740150
-0,24770460;1,57480300
-0,24610460;0,78740150
-0,24450460;0,78740150
-0,24290460;1,18110200
-0,24130460;0,78740150
-0,23970460;0,39370070
-0,23810460;0,39370070
-0,23650460;1,57480300
-0,23490460;1,57480300
-0,23330460;1,18110200
-0,23170460;1,18110200
-0,23010460;0,39370070
-0,22850460;1,18110200
-0,22690460;0,00000000
-0,22530460;1,57480300
-0,22370460;0,39370070
-0,22210460;0,78740150
-0,22050460;1,18110200
-0,21890460;1,18110200
-0,21730460;0,78740150
-0,21570460;0,78740150
-0,21410460;0,39370070
-0,21250460;0,78740150
-0,21090460;0,78740150
-0,20930460;0,39370070
-0,20770460;0,78740150
-0,20610460;1,57480300
-0,20450460;0,78740150
-0,20290460;1,96850400
-0,20130460;1,18110200
-0,19970460;0,39370070
-0,19810460;0,78740150
-0,19650460;0,78740150
-0,19490460;1,18110200
-0,19330460;0,39370070
-0,19170460;1,18110200
-0,19010460;0,78740150
-0,18850460;-0,39370070
-0,18690460;1,18110200
-0,18530460;0,39370070
-0,18370460;1,18110200
-0,18210460;0,39370070
-0,18050460;1,18110200
-0,17890460;0,78740150
-0,17730460;0,39370070
-0,17570460;1,18110200
-0,17410460;1,18110200
-0,17250460;1,18110200
-0,17090460;0,78740150
-0,16930460;1,96850400
-0,16770460;0,78740150
-0,16610460;0,78740150
-0,16450460;0,78740150
-0,16290460;1,18110200
-0,16130460;1,57480300
-0,15970460;1,57480300
-0,15810460;0,78740150
-0,15650460;1,18110200
-0,15490460;1,18110200
-0,15330460;1,18110200
-0,15170460;0,78740150
-0,15010460;0,39370070
-0,14850460;1,57480300
-0,14690460;0,78740150
-0,14530460;1,18110200
-0,14370460;1,57480300
-0,14210460;0,78740150
-0,14050460;1,18110200
-0,13890460;1,57480300
-0,13730460;1,18110200
-0,13570460;0,78740150
