Step,ToT (s)
440,2.13453e-09
441,2.13513e-09
442,2.13573e-09
443,2.13632e-09
444,2.13691e-09
445,2.1375e-09
446,2.13808e-09
447,2.13866e-09
448,2.13924e-09
449,2.13982e-09
450,2.14039e-09
451,2.14096e-09
452,2.14152e-09
453,2.14209e-09
454,2.14265e-09
455,2.14321e-09
456,2.14376e-09
457,2.14431e-09
458,2.14486e-09
459,2.14541e-09
460,2.14595e-09
461,2.14649e-09
462,2.14702e-09
463,2.14756e-09
464,2.14809e-09
465,2.14862e-09
466,2.14915e-09
467,2.14967e-09
468,2.15019e-09
469,2.15071e-09
470,2.15123e-09
471,2.15175e-09
472,2.15227e-09
473,2.15278e-09
474,2.15329e-09
475,2.1538e-09
476,2.1543e-09
477,2.1548e-09
478,2.1553e-09
479,2.1558e-09
480,2.1563e-09
481,2.15679e-09
482,2.15728e-09
483,2.15777e-09
484,2.15825e-09
485,2.15873e-09
486,2.15921e-09
487,2.15969e-09
488,2.16016e-09
489,2.16064e-09
490,2.1611e-09
491,2.16157e-09
492,2.16203e-09
493,2.1625e-09
494,2.16296e-09
495,2.16341e-09
496,2.16387e-09
497,2.16432e-09
498,2.16477e-09
499,2.16522e-09
500,2.16567e-09
501,2.16611e-09
502,2.16655e-09
503,2.16699e-09
504,2.16742e-09
505,2.16786e-09
506,2.16829e-09
507,2.16871e-09
508,2.16914e-09
509,2.16956e-09
510,2.16999e-09
511,2.17041e-09
512,2.17082e-09
513,2.17124e-09
514,2.17165e-09
515,2.17206e-09
516,2.17247e-09
517,2.17288e-09
518,2.17328e-09
519,2.17369e-09
520,2.17409e-09
521,2.1745e-09
522,2.1749e-09
523,2.1753e-09
524,2.1757e-09
525,2.17609e-09
526,2.17648e-09
527,2.17688e-09
528,2.17726e-09
529,2.17765e-09
530,2.17803e-09
531,2.17842e-09
532,2.1788e-09
533,2.17918e-09
534,2.17955e-09
535,2.17993e-09
536,2.1803e-09
537,2.18067e-09
538,2.18104e-09
539,2.18141e-09
540,2.18177e-09
541,2.18213e-09
542,2.18249e-09
543,2.18285e-09
544,2.18321e-09
545,2.18356e-09
546,2.18391e-09
547,2.18426e-09
548,2.18461e-09
549,2.18496e-09
550,2.1853e-09
551,2.18565e-09
552,2.18599e-09
553,2.18632e-09
554,2.18666e-09
555,2.187e-09
556,2.18733e-09
557,2.18766e-09
558,2.18799e-09
559,2.18832e-09
560,2.18865e-09
561,2.18897e-09
562,2.18929e-09
563,2.18961e-09
564,2.18993e-09
565,2.19025e-09
566,2.19056e-09
567,2.19088e-09
568,2.19119e-09
569,2.1915e-09
570,2.19181e-09
571,2.19211e-09
572,2.19242e-09
573,2.19272e-09
574,2.19302e-09
575,2.19332e-09
576,2.19362e-09
577,2.19392e-09
578,2.19422e-09
579,2.19452e-09
580,2.19481e-09
581,2.19511e-09
582,2.1954e-09
583,2.19569e-09
584,2.19599e-09
585,2.19627e-09
586,2.19656e-09
587,2.19685e-09
588,2.19713e-09
589,2.19741e-09
590,2.19769e-09
591,2.19797e-09
592,2.19825e-09
593,2.19852e-09
594,2.1988e-09
595,2.19907e-09
596,2.19934e-09
597,2.19961e-09
598,2.19988e-09
599,2.20014e-09
600,2.20041e-09
601,2.20067e-09
602,2.20093e-09
603,2.20119e-09
604,2.20145e-09
605,2.2017e-09
606,2.20196e-09
607,2.20221e-09
608,2.20246e-09
609,2.20271e-09
610,2.20296e-09
611,2.20321e-09
612,2.20345e-09
613,2.20369e-09
614,2.20394e-09
615,2.20418e-09
616,2.20442e-09
617,2.20466e-09
618,2.20489e-09
619,2.20513e-09
620,2.20536e-09
621,2.2056e-09
622,2.20583e-09
623,2.20606e-09
624,2.20628e-09
625,2.20651e-09
626,2.20674e-09
627,2.20696e-09
628,2.20718e-09
629,2.2074e-09
630,2.20762e-09
631,2.20784e-09
632,2.20806e-09
633,2.20827e-09
634,2.20849e-09
635,2.2087e-09
636,2.20891e-09
637,2.20912e-09
638,2.20933e-09
639,2.20954e-09
640,2.20974e-09
641,2.20995e-09
642,2.21016e-09
643,2.21036e-09
644,2.21057e-09
645,2.21078e-09
646,2.21098e-09
647,2.21118e-09
648,2.21138e-09
649,2.21158e-09
650,2.21178e-09
651,2.21198e-09
652,2.21218e-09
653,2.21237e-09
654,2.21256e-09
655,2.21276e-09
656,2.21295e-09
657,2.21314e-09
658,2.21333e-09
659,2.21351e-09
660,2.2137e-09
661,2.21388e-09
662,2.21407e-09
663,2.21425e-09
664,2.21443e-09
665,2.21461e-09
666,2.21479e-09
667,2.21497e-09
668,2.21514e-09
669,2.21532e-09
670,2.21549e-09
671,2.21566e-09
672,2.21584e-09
673,2.21601e-09
674,2.21617e-09
675,2.21634e-09
676,2.21651e-09
677,2.21667e-09
678,2.21684e-09
679,2.217e-09
680,2.21716e-09
681,2.21732e-09
682,2.21748e-09
683,2.21764e-09
684,2.2178e-09
685,2.21795e-09
686,2.21811e-09
687,2.21826e-09
688,2.21842e-09
689,2.21857e-09
690,2.21872e-09
691,2.21887e-09
692,2.21902e-09
693,2.21916e-09
694,2.21931e-09
695,2.21945e-09
696,2.2196e-09
697,2.21974e-09
698,2.21988e-09
699,2.22002e-09
700,2.22016e-09
701,2.2203e-09
702,2.22044e-09
703,2.22057e-09
704,2.22071e-09
705,2.22084e-09
706,2.22097e-09
707,2.2211e-09
708,2.22123e-09
709,2.22136e-09
710,2.22149e-09
711,2.22162e-09
712,2.22175e-09
713,2.22187e-09
714,2.222e-09
715,2.22212e-09
716,2.22224e-09
717,2.22237e-09
718,2.2225e-09
719,2.22262e-09
720,2.22275e-09
721,2.22287e-09
722,2.22299e-09
723,2.22311e-09
724,2.22323e-09
725,2.22335e-09
726,2.22347e-09
727,2.22359e-09
728,2.2237e-09
729,2.22382e-09
730,2.22394e-09
731,2.22405e-09
732,2.22416e-09
733,2.22427e-09
734,2.22438e-09
735,2.22449e-09
736,2.2246e-09
737,2.22471e-09
738,2.22482e-09
739,2.22492e-09
740,2.22503e-09
741,2.22513e-09
742,2.22523e-09
743,2.22534e-09
744,2.22544e-09
745,2.22554e-09
746,2.22564e-09
747,2.22573e-09
748,2.22583e-09
749,2.22593e-09
750,2.22602e-09
751,2.22612e-09
752,2.22621e-09
753,2.2263e-09
754,2.2264e-09
755,2.22649e-09
756,2.22658e-09
757,2.22667e-09
758,2.22676e-09
759,2.22684e-09
760,2.22693e-09
761,2.22701e-09
762,2.2271e-09
763,2.22718e-09
764,2.22727e-09
765,2.22735e-09
766,2.22743e-09
767,2.22751e-09
768,2.22759e-09
769,2.22767e-09
770,2.22775e-09
771,2.22782e-09
772,2.2279e-09
773,2.22798e-09
774,2.22805e-09
775,2.22812e-09
776,2.2282e-09
777,2.22827e-09
778,2.22834e-09
779,2.22841e-09
780,2.22848e-09
781,2.22855e-09
782,2.22862e-09
783,2.22868e-09
784,2.22875e-09
785,2.22881e-09
786,2.22888e-09
787,2.22894e-09
788,2.22901e-09
789,2.22907e-09
790,2.22913e-09
791,2.22919e-09
792,2.22925e-09
793,2.22931e-09
794,2.22937e-09
795,2.22942e-09
796,2.22948e-09
797,2.22953e-09
798,2.22959e-09
799,2.22964e-09
800,2.2297e-09
801,2.22975e-09
802,2.2298e-09
803,2.22985e-09
804,2.2299e-09
805,2.22996e-09
806,2.23001e-09
807,2.23007e-09
808,2.23012e-09
809,2.23017e-09
810,2.23023e-09
811,2.23028e-09
812,2.23033e-09
813,2.23038e-09
814,2.23042e-09
815,2.23047e-09
816,2.23052e-09
817,2.23056e-09
818,2.23061e-09
819,2.23065e-09
820,2.2307e-09
821,2.23074e-09
822,2.23078e-09
823,2.23083e-09
824,2.23087e-09
825,2.23091e-09
826,2.23094e-09
827,2.23098e-09
828,2.23102e-09
829,2.23106e-09
830,2.23109e-09
831,2.23113e-09
832,2.23116e-09
833,2.2312e-09
834,2.23123e-09
835,2.23126e-09
836,2.23129e-09
837,2.23132e-09
838,2.23135e-09
839,2.23138e-09
840,2.23141e-09
841,2.23143e-09
842,2.23146e-09
843,2.23149e-09
844,2.23151e-09
845,2.23153e-09
846,2.23156e-09
847,2.23158e-09
848,2.2316e-09
849,2.23162e-09
850,2.23164e-09
851,2.23166e-09
852,2.23167e-09
853,2.23169e-09
854,2.2317e-09
855,2.23172e-09
856,2.23173e-09
857,2.23174e-09
858,2.23176e-09
859,2.23177e-09
860,2.23177e-09
861,2.23178e-09
862,2.23179e-09
863,2.23179e-09
864,2.2318e-09
865,2.2318e-09
866,2.2318e-09
867,2.23181e-09
868,2.23181e-09
869,2.2318e-09
870,2.2318e-09
871,2.2318e-09
872,2.23179e-09
873,2.23178e-09
874,2.23178e-09
875,2.23177e-09
876,2.23175e-09
877,2.23174e-09
878,2.23173e-09
879,2.23171e-09
880,2.23169e-09
881,2.23167e-09
