Step,ToT (s)
140,2.15819e-09
141,2.15991e-09
142,2.16161e-09
143,2.1633e-09
144,2.16498e-09
145,2.16664e-09
146,2.16829e-09
147,2.16992e-09
148,2.17154e-09
149,2.17315e-09
150,2.17475e-09
151,2.17634e-09
152,2.17791e-09
153,2.17948e-09
154,2.18103e-09
155,2.18257e-09
156,2.18409e-09
157,2.18561e-09
158,2.18711e-09
159,2.1886e-09
160,2.19008e-09
161,2.19154e-09
162,2.19299e-09
163,2.19444e-09
164,2.19587e-09
165,2.19729e-09
166,2.19869e-09
167,2.20009e-09
168,2.20148e-09
169,2.20285e-09
170,2.20422e-09
171,2.20557e-09
172,2.20692e-09
173,2.20826e-09
174,2.20959e-09
175,2.21091e-09
176,2.21222e-09
177,2.21352e-09
178,2.21481e-09
179,2.21609e-09
180,2.21736e-09
181,2.21862e-09
182,2.21987e-09
183,2.22111e-09
184,2.22234e-09
185,2.22356e-09
186,2.22477e-09
187,2.22598e-09
188,2.22717e-09
189,2.22835e-09
190,2.22953e-09
191,2.23069e-09
192,2.23185e-09
193,2.233e-09
194,2.23414e-09
195,2.23526e-09
196,2.23639e-09
197,2.23752e-09
198,2.23863e-09
199,2.23974e-09
200,2.24083e-09
201,2.24192e-09
202,2.243e-09
203,2.24408e-09
204,2.24514e-09
205,2.2462e-09
206,2.24725e-09
207,2.24829e-09
208,2.24932e-09
209,2.25034e-09
210,2.25136e-09
211,2.25237e-09
212,2.25338e-09
213,2.25437e-09
214,2.25536e-09
215,2.25634e-09
216,2.25731e-09
217,2.25827e-09
218,2.25923e-09
219,2.26018e-09
220,2.26113e-09
221,2.26206e-09
222,2.26299e-09
223,2.26392e-09
224,2.26483e-09
225,2.26575e-09
226,2.26667e-09
227,2.26757e-09
228,2.26847e-09
229,2.26936e-09
230,2.27025e-09
231,2.27112e-09
232,2.272e-09
233,2.27286e-09
234,2.27372e-09
235,2.27458e-09
236,2.27542e-09
237,2.27626e-09
238,2.2771e-09
239,2.27793e-09
240,2.27875e-09
241,2.27956e-09
242,2.28037e-09
243,2.28118e-09
244,2.28197e-09
245,2.28277e-09
246,2.28355e-09
247,2.28433e-09
248,2.28511e-09
249,2.28588e-09
250,2.28664e-09
251,2.2874e-09
252,2.28815e-09
253,2.2889e-09
254,2.28964e-09
255,2.29037e-09
256,2.29111e-09
257,2.29184e-09
258,2.29257e-09
259,2.29329e-09
260,2.29401e-09
261,2.29472e-09
262,2.29543e-09
263,2.29613e-09
264,2.29683e-09
265,2.29753e-09
266,2.29822e-09
267,2.2989e-09
268,2.29958e-09
269,2.30025e-09
270,2.30091e-09
271,2.30158e-09
272,2.30223e-09
273,2.30289e-09
274,2.30354e-09
275,2.30418e-09
276,2.30482e-09
277,2.30545e-09
278,2.30608e-09
279,2.30671e-09
280,2.30733e-09
281,2.30794e-09
282,2.30855e-09
283,2.30916e-09
284,2.30976e-09
285,2.31036e-09
286,2.31095e-09
287,2.31154e-09
288,2.31213e-09
289,2.31271e-09
290,2.31328e-09
291,2.31385e-09
292,2.31442e-09
293,2.31498e-09
294,2.31555e-09
295,2.31612e-09
296,2.31668e-09
297,2.31723e-09
298,2.31778e-09
299,2.31833e-09
300,2.31887e-09
301,2.31941e-09
302,2.31995e-09
303,2.32048e-09
304,2.32101e-09
305,2.32154e-09
306,2.32206e-09
307,2.32257e-09
308,2.32308e-09
309,2.32359e-09
310,2.3241e-09
311,2.3246e-09
312,2.32509e-09
313,2.32559e-09
314,2.32608e-09
315,2.32656e-09
316,2.32704e-09
317,2.32752e-09
318,2.328e-09
319,2.32847e-09
320,2.32894e-09
321,2.32941e-09
322,2.32987e-09
323,2.33032e-09
324,2.33078e-09
325,2.33123e-09
326,2.33168e-09
327,2.33212e-09
328,2.33256e-09
329,2.333e-09
330,2.33343e-09
331,2.33386e-09
332,2.33429e-09
333,2.33471e-09
334,2.33513e-09
335,2.33555e-09
336,2.33596e-09
337,2.33638e-09
338,2.3368e-09
339,2.33721e-09
340,2.33763e-09
341,2.33803e-09
342,2.33844e-09
343,2.33884e-09
344,2.33924e-09
345,2.33963e-09
346,2.34002e-09
347,2.34041e-09
348,2.3408e-09
349,2.34118e-09
350,2.34156e-09
351,2.34194e-09
352,2.34231e-09
353,2.34268e-09
354,2.34305e-09
355,2.34341e-09
356,2.34378e-09
357,2.34414e-09
358,2.34449e-09
359,2.34485e-09
360,2.3452e-09
361,2.34555e-09
362,2.34589e-09
363,2.34624e-09
364,2.34657e-09
365,2.34691e-09
366,2.34725e-09
367,2.34758e-09
368,2.34791e-09
369,2.34823e-09
370,2.34856e-09
371,2.34888e-09
372,2.3492e-09
373,2.34951e-09
374,2.34983e-09
375,2.35014e-09
376,2.35044e-09
377,2.35075e-09
378,2.35105e-09
379,2.35135e-09
380,2.35165e-09
381,2.35195e-09
382,2.35224e-09
383,2.35253e-09
384,2.35282e-09
385,2.3531e-09
386,2.35339e-09
387,2.35368e-09
388,2.35396e-09
389,2.35425e-09
390,2.35453e-09
391,2.35481e-09
392,2.35509e-09
393,2.35537e-09
394,2.35564e-09
395,2.35591e-09
396,2.35618e-09
397,2.35645e-09
398,2.35671e-09
399,2.35697e-09
400,2.35723e-09
401,2.35749e-09
402,2.35774e-09
403,2.35799e-09
404,2.35824e-09
405,2.35849e-09
406,2.35874e-09
407,2.35898e-09
408,2.35922e-09
409,2.35946e-09
410,2.3597e-09
411,2.35994e-09
412,2.36017e-09
413,2.3604e-09
414,2.36063e-09
415,2.36085e-09
416,2.36108e-09
417,2.3613e-09
418,2.36152e-09
419,2.36174e-09
420,2.36196e-09
421,2.36217e-09
422,2.36238e-09
423,2.36259e-09
424,2.3628e-09
425,2.36301e-09
426,2.36321e-09
427,2.36342e-09
428,2.36362e-09
429,2.36382e-09
430,2.36401e-09
431,2.36421e-09
432,2.3644e-09
433,2.36459e-09
434,2.36478e-09
435,2.36497e-09
436,2.36515e-09
437,2.36534e-09
438,2.36552e-09
439,2.3657e-09
440,2.36588e-09
441,2.36605e-09
442,2.36623e-09
443,2.3664e-09
444,2.36657e-09
445,2.36674e-09
446,2.36692e-09
447,2.36709e-09
448,2.36727e-09
449,2.36744e-09
450,2.3676e-09
451,2.36777e-09
452,2.36794e-09
453,2.3681e-09
454,2.36826e-09
455,2.36842e-09
456,2.36858e-09
457,2.36874e-09
458,2.36889e-09
459,2.36904e-09
460,2.36919e-09
461,2.36934e-09
462,2.36949e-09
463,2.36964e-09
464,2.36978e-09
465,2.36993e-09
466,2.37007e-09
467,2.37021e-09
468,2.37035e-09
469,2.37048e-09
470,2.37062e-09
471,2.37075e-09
472,2.37088e-09
473,2.37101e-09
474,2.37114e-09
475,2.37127e-09
476,2.37139e-09
477,2.37152e-09
478,2.37164e-09
479,2.37176e-09
480,2.37188e-09
481,2.372e-09
482,2.37212e-09
483,2.37223e-09
484,2.37234e-09
485,2.37246e-09
486,2.37257e-09
487,2.37268e-09
488,2.37278e-09
489,2.37289e-09
490,2.373e-09
491,2.3731e-09
492,2.3732e-09
493,2.3733e-09
494,2.3734e-09
495,2.3735e-09
496,2.37359e-09
497,2.37369e-09
498,2.37378e-09
499,2.37388e-09
500,2.37397e-09
501,2.37406e-09
502,2.37414e-09
503,2.37423e-09
504,2.37432e-09
505,2.3744e-09
506,2.37448e-09
507,2.37456e-09
508,2.37464e-09
509,2.37472e-09
510,2.3748e-09
511,2.37488e-09
512,2.37495e-09
513,2.37502e-09
514,2.3751e-09
515,2.37518e-09
516,2.37526e-09
517,2.37533e-09
518,2.37541e-09
519,2.37548e-09
520,2.37555e-09
521,2.37563e-09
522,2.3757e-09
523,2.37576e-09
524,2.37583e-09
525,2.3759e-09
526,2.37596e-09
527,2.37603e-09
528,2.37609e-09
529,2.37615e-09
530,2.37621e-09
531,2.37627e-09
532,2.37633e-09
533,2.37638e-09
534,2.37644e-09
535,2.37649e-09
536,2.37654e-09
537,2.3766e-09
538,2.37665e-09
539,2.37669e-09
540,2.37674e-09
541,2.37679e-09
542,2.37684e-09
543,2.37688e-09
544,2.37692e-09
545,2.37697e-09
546,2.37701e-09
547,2.37705e-09
548,2.37709e-09
549,2.37713e-09
550,2.37716e-09
551,2.3772e-09
552,2.37723e-09
553,2.37727e-09
554,2.3773e-09
555,2.37733e-09
556,2.37736e-09
557,2.37739e-09
558,2.37742e-09
559,2.37745e-09
560,2.37747e-09
561,2.3775e-09
562,2.37752e-09
563,2.37754e-09
564,2.37757e-09
565,2.37759e-09
566,2.37761e-09
567,2.37763e-09
568,2.37764e-09
569,2.37766e-09
570,2.37768e-09
571,2.37769e-09
572,2.37771e-09
573,2.37772e-09
574,2.37773e-09
575,2.37774e-09
576,2.37775e-09
577,2.37776e-09
578,2.37777e-09
579,2.37778e-09
580,2.37778e-09
581,2.37779e-09
582,2.37779e-09
583,2.37779e-09
584,2.3778e-09
585,2.3778e-09
586,2.3778e-09
587,2.3778e-09
588,2.3778e-09
589,2.37779e-09
590,2.37779e-09
591,2.37779e-09
592,2.37778e-09
593,2.37777e-09
594,2.37777e-09
595,2.37776e-09
596,2.37776e-09
597,2.37776e-09
598,2.37775e-09
599,2.37775e-09
600,2.37774e-09
601,2.37774e-09
602,2.37773e-09
603,2.37772e-09
604,2.37771e-09
605,2.3777e-09
606,2.37769e-09
607,2.37768e-09
608,2.37766e-09
609,2.37765e-09
610,2.37764e-09
611,2.37762e-09
612,2.37761e-09
613,2.37759e-09
614,2.37757e-09
615,2.37755e-09
616,2.37753e-09
617,2.37751e-09
618,2.37749e-09
619,2.37747e-09
620,2.37745e-09
621,2.37743e-09
622,2.3774e-09
623,2.37738e-09
624,2.37735e-09
625,2.37732e-09
626,2.3773e-09
627,2.37727e-09
628,2.37724e-09
629,2.37721e-09
630,2.37718e-09
631,2.37715e-09
632,2.37712e-09
633,2.37708e-09
634,2.37705e-09
635,2.37702e-09
636,2.37698e-09
637,2.37695e-09
638,2.37691e-09
639,2.37687e-09
640,2.37683e-09
641,2.37679e-09
642,2.37675e-09
643,2.37671e-09
644,2.37667e-09
645,2.37663e-09
646,2.37659e-09
647,2.37655e-09
648,2.3765e-09
649,2.37646e-09
650,2.37641e-09
651,2.37636e-09
652,2.37632e-09
653,2.37627e-09
654,2.37622e-09
655,2.37617e-09
656,2.37612e-09
657,2.37607e-09
658,2.37602e-09
659,2.37597e-09
660,2.37592e-09
661,2.37586e-09
662,2.37581e-09
663,2.37575e-09
664,2.3757e-09
665,2.37564e-09
666,2.37558e-09
667,2.37553e-09
668,2.37547e-09
669,2.37541e-09
670,2.37535e-09
671,2.37529e-09
672,2.37523e-09
673,2.37517e-09
674,2.37511e-09
675,2.37504e-09
676,2.37498e-09
677,2.37492e-09
678,2.37485e-09
679,2.37479e-09
680,2.37472e-09
681,2.37466e-09
682,2.37459e-09
683,2.37452e-09
684,2.37445e-09
685,2.37439e-09
686,2.37432e-09
687,2.37425e-09
688,2.37418e-09
689,2.3741e-09
690,2.37403e-09
691,2.37396e-09
692,2.37389e-09
693,2.37382e-09
694,2.37375e-09
695,2.37368e-09
696,2.37361e-09
697,2.37354e-09
698,2.37347e-09
699,2.3734e-09
700,2.37333e-09
701,2.37325e-09
702,2.37318e-09
703,2.37311e-09
704,2.37303e-09
705,2.37296e-09
706,2.37288e-09
707,2.37281e-09
708,2.37273e-09
709,2.37265e-09
710,2.37257e-09
711,2.37249e-09
712,2.37242e-09
713,2.37234e-09
714,2.37226e-09
715,2.37217e-09
716,2.37209e-09
717,2.37201e-09
718,2.37193e-09
719,2.37185e-09
720,2.37176e-09
721,2.37168e-09
722,2.3716e-09
723,2.37151e-09
724,2.37143e-09
725,2.37134e-09
726,2.37125e-09
727,2.37117e-09
728,2.37108e-09
729,2.37099e-09
730,2.3709e-09
731,2.37081e-09
732,2.37073e-09
733,2.37063e-09
734,2.37054e-09
735,2.37045e-09
736,2.37036e-09
737,2.37027e-09
738,2.37018e-09
739,2.37008e-09
740,2.36999e-09
741,2.3699e-09
742,2.3698e-09
743,2.36971e-09
744,2.36961e-09
745,2.36951e-09
746,2.36942e-09
747,2.36932e-09
748,2.36922e-09
749,2.36912e-09
750,2.36902e-09
751,2.36892e-09
752,2.36882e-09
753,2.36872e-09
754,2.36862e-09
755,2.36852e-09
756,2.36842e-09
757,2.36832e-09
758,2.36821e-09
759,2.36811e-09
760,2.36801e-09
761,2.36791e-09
762,2.3678e-09
763,2.3677e-09
764,2.36759e-09
765,2.36749e-09
766,2.36738e-09
767,2.36727e-09
768,2.36717e-09
769,2.36706e-09
770,2.36695e-09
771,2.36684e-09
772,2.36674e-09
773,2.36663e-09
774,2.36652e-09
775,2.36641e-09
776,2.3663e-09
777,2.36619e-09
778,2.36607e-09
779,2.36596e-09
780,2.36585e-09
781,2.36574e-09
782,2.36562e-09
783,2.36551e-09
784,2.3654e-09
785,2.36528e-09
786,2.36517e-09
787,2.36505e-09
788,2.36493e-09
789,2.36482e-09
790,2.3647e-09
791,2.36458e-09
792,2.36447e-09
793,2.36435e-09
794,2.36423e-09
795,2.36411e-09
796,2.36399e-09
797,2.36387e-09
798,2.36375e-09
799,2.36363e-09
800,2.36351e-09
801,2.36339e-09
802,2.36327e-09
803,2.36315e-09
804,2.36303e-09
805,2.36291e-09
806,2.36278e-09
807,2.36266e-09
808,2.36254e-09
809,2.36241e-09
810,2.36229e-09
811,2.36216e-09
812,2.36204e-09
813,2.36192e-09
814,2.3618e-09
815,2.36168e-09
816,2.36156e-09
817,2.36144e-09
818,2.36131e-09
819,2.36119e-09
820,2.36107e-09
821,2.36094e-09
822,2.36082e-09
823,2.36069e-09
824,2.36057e-09
825,2.36044e-09
826,2.36032e-09
827,2.36019e-09
828,2.36006e-09
829,2.35993e-09
830,2.35981e-09
831,2.35968e-09
832,2.35955e-09
833,2.35942e-09
834,2.35929e-09
835,2.35916e-09
836,2.35903e-09
837,2.3589e-09
838,2.35877e-09
839,2.35864e-09
840,2.35851e-09
841,2.35838e-09
842,2.35824e-09
843,2.35811e-09
844,2.35798e-09
845,2.35784e-09
846,2.35771e-09
847,2.35757e-09
848,2.35744e-09
849,2.3573e-09
850,2.35716e-09
851,2.35703e-09
852,2.35689e-09
853,2.35675e-09
854,2.35661e-09
855,2.35647e-09
856,2.35633e-09
857,2.35619e-09
858,2.35605e-09
859,2.35591e-09
860,2.35577e-09
861,2.35562e-09
862,2.35548e-09
863,2.35533e-09
864,2.35519e-09
865,2.35504e-09
866,2.3549e-09
867,2.35475e-09
868,2.35461e-09
869,2.35446e-09
870,2.35431e-09
871,2.35416e-09
872,2.35401e-09
873,2.35386e-09
874,2.35371e-09
875,2.35355e-09
876,2.3534e-09
877,2.35324e-09
878,2.35309e-09
879,2.35293e-09
880,2.35277e-09
881,2.35261e-09
