Step,ToT (s)
229,2.13929e-09
230,2.1405e-09
231,2.14171e-09
232,2.14292e-09
233,2.14411e-09
234,2.14529e-09
235,2.14647e-09
236,2.14764e-09
237,2.14881e-09
238,2.14997e-09
239,2.15112e-09
240,2.15227e-09
241,2.1534e-09
242,2.15453e-09
243,2.15565e-09
244,2.15677e-09
245,2.15788e-09
246,2.15898e-09
247,2.16007e-09
248,2.16116e-09
249,2.16223e-09
250,2.16331e-09
251,2.16437e-09
252,2.16543e-09
253,2.16648e-09
254,2.16753e-09
255,2.16856e-09
256,2.16959e-09
257,2.17062e-09
258,2.17164e-09
259,2.17265e-09
260,2.17365e-09
261,2.17465e-09
262,2.17564e-09
263,2.17662e-09
264,2.17761e-09
265,2.17859e-09
266,2.17956e-09
267,2.18053e-09
268,2.18149e-09
269,2.18244e-09
270,2.18339e-09
271,2.18433e-09
272,2.18527e-09
273,2.1862e-09
274,2.18712e-09
275,2.18804e-09
276,2.18895e-09
277,2.18986e-09
278,2.19076e-09
279,2.19165e-09
280,2.19254e-09
281,2.19343e-09
282,2.19431e-09
283,2.19518e-09
284,2.19605e-09
285,2.19691e-09
286,2.19776e-09
287,2.19861e-09
288,2.19946e-09
289,2.2003e-09
290,2.20113e-09
291,2.20196e-09
292,2.20278e-09
293,2.2036e-09
294,2.20442e-09
295,2.20523e-09
296,2.20604e-09
297,2.20684e-09
298,2.20764e-09
299,2.20844e-09
300,2.20923e-09
301,2.21001e-09
302,2.21079e-09
303,2.21157e-09
304,2.21234e-09
305,2.2131e-09
306,2.21386e-09
307,2.21462e-09
308,2.21537e-09
309,2.21612e-09
310,2.21686e-09
311,2.2176e-09
312,2.21833e-09
313,2.21906e-09
314,2.21978e-09
315,2.2205e-09
316,2.22121e-09
317,2.22192e-09
318,2.22262e-09
319,2.22332e-09
320,2.22402e-09
321,2.22471e-09
322,2.2254e-09
323,2.22608e-09
324,2.22676e-09
325,2.22743e-09
326,2.2281e-09
327,2.22877e-09
328,2.22943e-09
329,2.23009e-09
330,2.23074e-09
331,2.23139e-09
332,2.23205e-09
333,2.23269e-09
334,2.23334e-09
335,2.23398e-09
336,2.23461e-09
337,2.23525e-09
338,2.23587e-09
339,2.2365e-09
340,2.23712e-09
341,2.23774e-09
342,2.23835e-09
343,2.23896e-09
344,2.23956e-09
345,2.24016e-09
346,2.24076e-09
347,2.24135e-09
348,2.24194e-09
349,2.24253e-09
350,2.24311e-09
351,2.24369e-09
352,2.24426e-09
353,2.24483e-09
354,2.2454e-09
355,2.24597e-09
356,2.24653e-09
357,2.24708e-09
358,2.24764e-09
359,2.24819e-09
360,2.24873e-09
361,2.24928e-09
362,2.24982e-09
363,2.25035e-09
364,2.25088e-09
365,2.25141e-09
366,2.25194e-09
367,2.25246e-09
368,2.25298e-09
369,2.25349e-09
370,2.25401e-09
371,2.25452e-09
372,2.25502e-09
373,2.25553e-09
374,2.25604e-09
375,2.25654e-09
376,2.25704e-09
377,2.25754e-09
378,2.25803e-09
379,2.25852e-09
380,2.25901e-09
381,2.2595e-09
382,2.25998e-09
383,2.26045e-09
384,2.26093e-09
385,2.2614e-09
386,2.26187e-09
387,2.26234e-09
388,2.2628e-09
389,2.26326e-09
390,2.26372e-09
391,2.26417e-09
392,2.26463e-09
393,2.26507e-09
394,2.26552e-09
395,2.26596e-09
396,2.2664e-09
397,2.26684e-09
398,2.26727e-09
399,2.2677e-09
400,2.26813e-09
401,2.26855e-09
402,2.26898e-09
403,2.2694e-09
404,2.26981e-09
405,2.27023e-09
406,2.27064e-09
407,2.27105e-09
408,2.27146e-09
409,2.27186e-09
410,2.27226e-09
411,2.27266e-09
412,2.27305e-09
413,2.27345e-09
414,2.27384e-09
415,2.27422e-09
416,2.27461e-09
417,2.27499e-09
418,2.27537e-09
419,2.27575e-09
420,2.27612e-09
421,2.2765e-09
422,2.27688e-09
423,2.27725e-09
424,2.27763e-09
425,2.278e-09
426,2.27836e-09
427,2.27873e-09
428,2.27909e-09
429,2.27945e-09
430,2.27981e-09
431,2.28017e-09
432,2.28052e-09
433,2.28087e-09
434,2.28122e-09
435,2.28156e-09
436,2.28191e-09
437,2.28225e-09
438,2.28258e-09
439,2.28292e-09
440,2.28325e-09
441,2.28359e-09
442,2.28391e-09
443,2.28424e-09
444,2.28456e-09
445,2.28489e-09
446,2.28521e-09
447,2.28552e-09
448,2.28584e-09
449,2.28615e-09
450,2.28646e-09
451,2.28677e-09
452,2.28708e-09
453,2.28739e-09
454,2.28769e-09
455,2.28799e-09
456,2.28829e-09
457,2.28859e-09
458,2.28888e-09
459,2.28917e-09
460,2.28946e-09
461,2.28975e-09
462,2.29003e-09
463,2.29032e-09
464,2.2906e-09
465,2.29088e-09
466,2.29116e-09
467,2.29143e-09
468,2.2917e-09
469,2.29198e-09
470,2.29224e-09
471,2.29251e-09
472,2.29278e-09
473,2.29304e-09
474,2.2933e-09
475,2.29356e-09
476,2.29383e-09
477,2.29409e-09
478,2.29435e-09
479,2.29461e-09
480,2.29487e-09
481,2.29512e-09
482,2.29538e-09
483,2.29563e-09
484,2.29588e-09
485,2.29613e-09
486,2.29637e-09
487,2.29662e-09
488,2.29686e-09
489,2.2971e-09
490,2.29734e-09
491,2.29758e-09
492,2.29781e-09
493,2.29805e-09
494,2.29828e-09
495,2.29851e-09
496,2.29874e-09
497,2.29896e-09
498,2.29919e-09
499,2.29941e-09
500,2.29963e-09
501,2.29985e-09
502,2.30007e-09
503,2.30028e-09
504,2.3005e-09
505,2.30071e-09
506,2.30092e-09
507,2.30113e-09
508,2.30134e-09
509,2.30154e-09
510,2.30175e-09
511,2.30195e-09
512,2.30215e-09
513,2.30235e-09
514,2.30254e-09
515,2.30274e-09
516,2.30293e-09
517,2.30312e-09
518,2.30331e-09
519,2.3035e-09
520,2.30369e-09
521,2.30388e-09
522,2.30406e-09
523,2.30424e-09
524,2.30442e-09
525,2.3046e-09
526,2.30478e-09
527,2.30496e-09
528,2.30513e-09
529,2.30531e-09
530,2.30548e-09
531,2.30565e-09
532,2.30582e-09
533,2.30599e-09
534,2.30615e-09
535,2.30632e-09
536,2.30648e-09
537,2.30664e-09
538,2.3068e-09
539,2.30696e-09
540,2.30713e-09
541,2.30729e-09
542,2.30745e-09
543,2.30761e-09
544,2.30777e-09
545,2.30793e-09
546,2.30808e-09
547,2.30824e-09
548,2.30839e-09
549,2.30854e-09
550,2.30869e-09
551,2.30884e-09
552,2.30899e-09
553,2.30913e-09
554,2.30928e-09
555,2.30942e-09
556,2.30956e-09
557,2.3097e-09
558,2.30984e-09
559,2.30998e-09
560,2.31012e-09
561,2.31025e-09
562,2.31039e-09
563,2.31052e-09
564,2.31065e-09
565,2.31078e-09
566,2.31091e-09
567,2.31103e-09
568,2.31116e-09
569,2.31128e-09
570,2.31141e-09
571,2.31153e-09
572,2.31165e-09
573,2.31177e-09
574,2.31189e-09
575,2.312e-09
576,2.31212e-09
577,2.31223e-09
578,2.31235e-09
579,2.31246e-09
580,2.31257e-09
581,2.31268e-09
582,2.31279e-09
583,2.31289e-09
584,2.313e-09
585,2.3131e-09
586,2.31321e-09
587,2.31331e-09
588,2.31341e-09
589,2.31351e-09
590,2.31361e-09
591,2.3137e-09
592,2.3138e-09
593,2.31389e-09
594,2.31399e-09
595,2.31408e-09
596,2.31417e-09
597,2.31426e-09
598,2.31435e-09
599,2.31444e-09
600,2.31453e-09
601,2.31461e-09
602,2.3147e-09
603,2.31478e-09
604,2.31486e-09
605,2.31494e-09
606,2.31502e-09
607,2.3151e-09
608,2.31518e-09
609,2.31526e-09
610,2.31533e-09
611,2.31541e-09
612,2.31548e-09
613,2.31555e-09
614,2.31562e-09
615,2.3157e-09
616,2.31578e-09
617,2.31585e-09
618,2.31593e-09
619,2.316e-09
620,2.31607e-09
621,2.31614e-09
622,2.31621e-09
623,2.31628e-09
624,2.31635e-09
625,2.31642e-09
626,2.31648e-09
627,2.31655e-09
628,2.31661e-09
629,2.31667e-09
630,2.31673e-09
631,2.31679e-09
632,2.31685e-09
633,2.31691e-09
634,2.31697e-09
635,2.31703e-09
636,2.31708e-09
637,2.31714e-09
638,2.31719e-09
639,2.31724e-09
640,2.31729e-09
641,2.31734e-09
642,2.31739e-09
643,2.31744e-09
644,2.31749e-09
645,2.31754e-09
646,2.31758e-09
647,2.31763e-09
648,2.31767e-09
649,2.31772e-09
650,2.31776e-09
651,2.3178e-09
652,2.31784e-09
653,2.31788e-09
654,2.31792e-09
655,2.31795e-09
656,2.31799e-09
657,2.31803e-09
658,2.31806e-09
659,2.31809e-09
660,2.31813e-09
661,2.31816e-09
662,2.31819e-09
663,2.31822e-09
664,2.31825e-09
665,2.31828e-09
666,2.3183e-09
667,2.31833e-09
668,2.31836e-09
669,2.31838e-09
670,2.31841e-09
671,2.31843e-09
672,2.31845e-09
673,2.31847e-09
674,2.31849e-09
675,2.31851e-09
676,2.31853e-09
677,2.31855e-09
678,2.31857e-09
679,2.31858e-09
680,2.3186e-09
681,2.31861e-09
682,2.31863e-09
683,2.31864e-09
684,2.31865e-09
685,2.31867e-09
686,2.31868e-09
687,2.31869e-09
688,2.31869e-09
689,2.3187e-09
690,2.31871e-09
691,2.31872e-09
692,2.31872e-09
693,2.31873e-09
694,2.31873e-09
695,2.31873e-09
696,2.31874e-09
697,2.31874e-09
698,2.31874e-09
699,2.31874e-09
700,2.31874e-09
701,2.31874e-09
702,2.31874e-09
703,2.31874e-09
704,2.31875e-09
705,2.31875e-09
706,2.31875e-09
707,2.31875e-09
708,2.31875e-09
709,2.31875e-09
710,2.31875e-09
711,2.31874e-09
712,2.31874e-09
713,2.31874e-09
714,2.31873e-09
715,2.31873e-09
716,2.31872e-09
717,2.31871e-09
718,2.31871e-09
719,2.3187e-09
720,2.31869e-09
721,2.31868e-09
722,2.31867e-09
723,2.31866e-09
724,2.31865e-09
725,2.31864e-09
726,2.31862e-09
727,2.31861e-09
728,2.31859e-09
729,2.31858e-09
730,2.31856e-09
731,2.31855e-09
732,2.31853e-09
733,2.31851e-09
734,2.31849e-09
735,2.31847e-09
736,2.31845e-09
737,2.31843e-09
738,2.31841e-09
739,2.31839e-09
740,2.31837e-09
741,2.31834e-09
742,2.31832e-09
743,2.3183e-09
744,2.31827e-09
745,2.31824e-09
746,2.31822e-09
747,2.31819e-09
748,2.31816e-09
749,2.31813e-09
750,2.31811e-09
751,2.31808e-09
752,2.31804e-09
753,2.31801e-09
754,2.31798e-09
755,2.31795e-09
756,2.31792e-09
757,2.31788e-09
758,2.31785e-09
759,2.31781e-09
760,2.31778e-09
761,2.31774e-09
762,2.3177e-09
763,2.31767e-09
764,2.31763e-09
765,2.31759e-09
766,2.31755e-09
767,2.31751e-09
768,2.31747e-09
769,2.31743e-09
770,2.31739e-09
771,2.31735e-09
772,2.3173e-09
773,2.31726e-09
774,2.31721e-09
775,2.31717e-09
776,2.31712e-09
777,2.31708e-09
778,2.31703e-09
779,2.31698e-09
780,2.31694e-09
781,2.31689e-09
782,2.31684e-09
783,2.31679e-09
784,2.31674e-09
785,2.31669e-09
786,2.31664e-09
787,2.31659e-09
788,2.31654e-09
789,2.31648e-09
790,2.31643e-09
791,2.31638e-09
792,2.31632e-09
793,2.31627e-09
794,2.31621e-09
795,2.31616e-09
796,2.3161e-09
797,2.31604e-09
798,2.31599e-09
799,2.31593e-09
800,2.31587e-09
801,2.31581e-09
802,2.31575e-09
803,2.31569e-09
804,2.31563e-09
805,2.31557e-09
806,2.31551e-09
807,2.31545e-09
808,2.3154e-09
809,2.31534e-09
810,2.31528e-09
811,2.31522e-09
812,2.31516e-09
813,2.3151e-09
814,2.31504e-09
815,2.31498e-09
816,2.31492e-09
817,2.31486e-09
818,2.31479e-09
819,2.31473e-09
820,2.31467e-09
821,2.3146e-09
822,2.31454e-09
823,2.31447e-09
824,2.31441e-09
825,2.31434e-09
826,2.31427e-09
827,2.31421e-09
828,2.31414e-09
829,2.31407e-09
830,2.314e-09
831,2.31393e-09
832,2.31386e-09
833,2.31379e-09
834,2.31371e-09
835,2.31364e-09
836,2.31357e-09
837,2.3135e-09
838,2.31342e-09
839,2.31335e-09
840,2.31327e-09
841,2.3132e-09
842,2.31312e-09
843,2.31305e-09
844,2.31297e-09
845,2.31289e-09
846,2.31281e-09
847,2.31273e-09
848,2.31265e-09
849,2.31257e-09
850,2.31249e-09
851,2.31241e-09
852,2.31233e-09
853,2.31225e-09
854,2.31216e-09
855,2.31208e-09
856,2.31199e-09
857,2.31191e-09
858,2.31182e-09
859,2.31173e-09
860,2.31164e-09
861,2.31156e-09
862,2.31147e-09
863,2.31138e-09
864,2.31128e-09
865,2.31119e-09
866,2.3111e-09
867,2.311e-09
868,2.31091e-09
869,2.31081e-09
870,2.31072e-09
871,2.31062e-09
872,2.31052e-09
873,2.31042e-09
874,2.31032e-09
875,2.31021e-09
876,2.31011e-09
877,2.31001e-09
878,2.3099e-09
879,2.30979e-09
880,2.30968e-09
881,2.30957e-09
