Step,ToT (s)
136,2.56784e-09
137,2.5682e-09
138,2.56855e-09
139,2.56889e-09
140,2.56923e-09
141,2.56956e-09
142,2.56989e-09
143,2.57022e-09
144,2.57053e-09
145,2.57085e-09
146,2.57115e-09
147,2.57147e-09
148,2.57178e-09
149,2.57208e-09
150,2.57239e-09
151,2.57268e-09
152,2.57298e-09
153,2.57326e-09
154,2.57354e-09
155,2.57382e-09
156,2.5741e-09
157,2.57437e-09
158,2.57463e-09
159,2.57489e-09
160,2.57515e-09
161,2.5754e-09
162,2.57564e-09
163,2.57588e-09
164,2.57612e-09
165,2.57636e-09
166,2.57659e-09
167,2.57681e-09
168,2.57704e-09
169,2.57725e-09
170,2.57747e-09
171,2.57768e-09
172,2.57788e-09
173,2.57808e-09
174,2.57828e-09
175,2.57848e-09
176,2.57867e-09
177,2.57885e-09
178,2.57904e-09
179,2.57922e-09
180,2.57939e-09
181,2.57956e-09
182,2.57973e-09
183,2.5799e-09
184,2.58006e-09
185,2.58022e-09
186,2.58037e-09
187,2.58053e-09
188,2.58067e-09
189,2.58082e-09
190,2.58096e-09
191,2.58111e-09
192,2.58125e-09
193,2.5814e-09
194,2.58153e-09
195,2.58167e-09
196,2.5818e-09
197,2.58193e-09
198,2.58206e-09
199,2.58218e-09
200,2.5823e-09
201,2.58242e-09
202,2.58253e-09
203,2.58265e-09
204,2.58275e-09
205,2.58286e-09
206,2.58296e-09
207,2.58306e-09
208,2.58316e-09
209,2.58325e-09
210,2.58334e-09
211,2.58343e-09
212,2.58352e-09
213,2.5836e-09
214,2.58368e-09
215,2.58376e-09
216,2.58383e-09
217,2.58391e-09
218,2.58398e-09
219,2.58405e-09
220,2.58411e-09
221,2.58417e-09
222,2.58423e-09
223,2.58429e-09
224,2.58435e-09
225,2.5844e-09
226,2.58445e-09
227,2.5845e-09
228,2.58454e-09
229,2.58459e-09
230,2.58463e-09
231,2.58467e-09
232,2.5847e-09
233,2.58473e-09
234,2.58477e-09
235,2.5848e-09
236,2.58482e-09
237,2.58485e-09
238,2.58488e-09
239,2.58491e-09
240,2.58493e-09
241,2.58496e-09
242,2.58498e-09
243,2.585e-09
244,2.58501e-09
245,2.58503e-09
246,2.58504e-09
247,2.58505e-09
248,2.58506e-09
249,2.58507e-09
250,2.58507e-09
251,2.58507e-09
252,2.58507e-09
253,2.58507e-09
254,2.58507e-09
255,2.58506e-09
256,2.58506e-09
257,2.58505e-09
258,2.58504e-09
259,2.58502e-09
260,2.58501e-09
261,2.58499e-09
262,2.58497e-09
263,2.58495e-09
264,2.58493e-09
265,2.58491e-09
266,2.58489e-09
267,2.58487e-09
268,2.58484e-09
269,2.58482e-09
270,2.58479e-09
271,2.58476e-09
272,2.58473e-09
273,2.58469e-09
274,2.58466e-09
275,2.58462e-09
276,2.58458e-09
277,2.58454e-09
278,2.5845e-09
279,2.58446e-09
280,2.58442e-09
281,2.58437e-09
282,2.58433e-09
283,2.58428e-09
284,2.58423e-09
285,2.58418e-09
286,2.58413e-09
287,2.58408e-09
288,2.58402e-09
289,2.58397e-09
290,2.58391e-09
291,2.58385e-09
292,2.58379e-09
293,2.58373e-09
294,2.58367e-09
295,2.58361e-09
296,2.58355e-09
297,2.58348e-09
298,2.58341e-09
299,2.58335e-09
300,2.58328e-09
301,2.58321e-09
302,2.58313e-09
303,2.58306e-09
304,2.58299e-09
305,2.58291e-09
306,2.58284e-09
307,2.58276e-09
308,2.58268e-09
309,2.5826e-09
310,2.58252e-09
311,2.58244e-09
312,2.58236e-09
313,2.58227e-09
314,2.58219e-09
315,2.5821e-09
316,2.58201e-09
317,2.58192e-09
318,2.58183e-09
319,2.58174e-09
320,2.58165e-09
321,2.58155e-09
322,2.58146e-09
323,2.58137e-09
324,2.58127e-09
325,2.58117e-09
326,2.58108e-09
327,2.58098e-09
328,2.58088e-09
329,2.58077e-09
330,2.58067e-09
331,2.58057e-09
332,2.58046e-09
333,2.58036e-09
334,2.58025e-09
335,2.58015e-09
336,2.58004e-09
337,2.57993e-09
338,2.57982e-09
339,2.57971e-09
340,2.57959e-09
341,2.57948e-09
342,2.57937e-09
343,2.57925e-09
344,2.57913e-09
345,2.57902e-09
346,2.5789e-09
347,2.57878e-09
348,2.57866e-09
349,2.57853e-09
350,2.57841e-09
351,2.57829e-09
352,2.57816e-09
353,2.57804e-09
354,2.57791e-09
355,2.57779e-09
356,2.57766e-09
357,2.57754e-09
358,2.57741e-09
359,2.57728e-09
360,2.57715e-09
361,2.57702e-09
362,2.57689e-09
363,2.57675e-09
364,2.57662e-09
365,2.57649e-09
366,2.57636e-09
367,2.57622e-09
368,2.57608e-09
369,2.57595e-09
370,2.57581e-09
371,2.57567e-09
372,2.57553e-09
373,2.57539e-09
374,2.57525e-09
375,2.57511e-09
376,2.57497e-09
377,2.57482e-09
378,2.57468e-09
379,2.57453e-09
380,2.57439e-09
381,2.57424e-09
382,2.57409e-09
383,2.57394e-09
384,2.57379e-09
385,2.57364e-09
386,2.57349e-09
387,2.57334e-09
388,2.57319e-09
389,2.57304e-09
390,2.57288e-09
391,2.57273e-09
392,2.57258e-09
393,2.57243e-09
394,2.57227e-09
395,2.57212e-09
396,2.57197e-09
397,2.57181e-09
398,2.57165e-09
399,2.5715e-09
400,2.57134e-09
401,2.57118e-09
402,2.57102e-09
403,2.57086e-09
404,2.5707e-09
405,2.57054e-09
406,2.57039e-09
407,2.57023e-09
408,2.57007e-09
409,2.56991e-09
410,2.56975e-09
411,2.5696e-09
412,2.56943e-09
413,2.56927e-09
414,2.56911e-09
415,2.56895e-09
416,2.56879e-09
417,2.56862e-09
418,2.56846e-09
419,2.56829e-09
420,2.56812e-09
421,2.56796e-09
422,2.56779e-09
423,2.56762e-09
424,2.56745e-09
425,2.56728e-09
426,2.56711e-09
427,2.56694e-09
428,2.56677e-09
429,2.56659e-09
430,2.56642e-09
431,2.56625e-09
432,2.56607e-09
433,2.5659e-09
434,2.56572e-09
435,2.56554e-09
436,2.56537e-09
437,2.56519e-09
438,2.56501e-09
439,2.56484e-09
440,2.56466e-09
441,2.56448e-09
442,2.5643e-09
443,2.56412e-09
444,2.56393e-09
445,2.56375e-09
446,2.56357e-09
447,2.56339e-09
448,2.5632e-09
449,2.56302e-09
450,2.56283e-09
451,2.56265e-09
452,2.56246e-09
453,2.56227e-09
454,2.56208e-09
455,2.56189e-09
456,2.56171e-09
457,2.56152e-09
458,2.56133e-09
459,2.56114e-09
460,2.56095e-09
461,2.56076e-09
462,2.56056e-09
463,2.56037e-09
464,2.56018e-09
465,2.55999e-09
466,2.55979e-09
467,2.5596e-09
468,2.5594e-09
469,2.55921e-09
470,2.55901e-09
471,2.55882e-09
472,2.55862e-09
473,2.55842e-09
474,2.55822e-09
475,2.55802e-09
476,2.55782e-09
477,2.55762e-09
478,2.55742e-09
479,2.55722e-09
480,2.55702e-09
481,2.55682e-09
482,2.55662e-09
483,2.55642e-09
484,2.55621e-09
485,2.55601e-09
486,2.55581e-09
487,2.5556e-09
488,2.5554e-09
489,2.55519e-09
490,2.55499e-09
491,2.55478e-09
492,2.55458e-09
493,2.55437e-09
494,2.55416e-09
495,2.55395e-09
496,2.55375e-09
497,2.55354e-09
498,2.55333e-09
499,2.55312e-09
500,2.55291e-09
501,2.5527e-09
502,2.55249e-09
503,2.55227e-09
504,2.55206e-09
505,2.55185e-09
506,2.55164e-09
507,2.55143e-09
508,2.55121e-09
509,2.551e-09
510,2.5508e-09
511,2.55059e-09
512,2.55038e-09
513,2.55017e-09
514,2.54996e-09
515,2.54975e-09
516,2.54954e-09
517,2.54933e-09
518,2.54912e-09
519,2.54891e-09
520,2.5487e-09
521,2.54848e-09
522,2.54827e-09
523,2.54806e-09
524,2.54784e-09
525,2.54763e-09
526,2.54742e-09
527,2.5472e-09
528,2.54699e-09
529,2.54677e-09
530,2.54656e-09
531,2.54634e-09
532,2.54613e-09
533,2.54591e-09
534,2.54569e-09
535,2.54548e-09
536,2.54526e-09
537,2.54504e-09
538,2.54482e-09
539,2.5446e-09
540,2.54438e-09
541,2.54416e-09
542,2.54394e-09
543,2.54372e-09
544,2.5435e-09
545,2.54328e-09
546,2.54306e-09
547,2.54284e-09
548,2.54261e-09
549,2.54239e-09
550,2.54217e-09
551,2.54195e-09
552,2.54172e-09
553,2.5415e-09
554,2.54128e-09
555,2.54105e-09
556,2.54083e-09
557,2.5406e-09
558,2.54038e-09
559,2.54015e-09
560,2.53993e-09
561,2.5397e-09
562,2.53947e-09
563,2.53925e-09
564,2.53902e-09
565,2.53879e-09
566,2.53856e-09
567,2.53834e-09
568,2.53811e-09
569,2.53788e-09
570,2.53765e-09
571,2.53742e-09
572,2.53719e-09
573,2.53696e-09
574,2.53673e-09
575,2.5365e-09
576,2.53627e-09
577,2.53604e-09
578,2.53581e-09
579,2.53558e-09
580,2.53535e-09
581,2.53511e-09
582,2.53488e-09
583,2.53465e-09
584,2.53442e-09
585,2.53418e-09
586,2.53395e-09
587,2.53372e-09
588,2.53348e-09
589,2.53325e-09
590,2.53301e-09
591,2.53278e-09
592,2.53254e-09
593,2.53231e-09
594,2.53207e-09
595,2.53184e-09
596,2.5316e-09
597,2.53136e-09
598,2.53113e-09
599,2.53089e-09
600,2.53065e-09
601,2.53042e-09
602,2.53018e-09
603,2.52994e-09
604,2.5297e-09
605,2.52947e-09
606,2.52923e-09
607,2.52899e-09
608,2.52875e-09
609,2.52851e-09
610,2.52827e-09
611,2.52803e-09
612,2.52779e-09
613,2.52755e-09
614,2.52731e-09
615,2.52707e-09
616,2.52683e-09
617,2.52659e-09
618,2.52635e-09
619,2.5261e-09
620,2.52586e-09
621,2.52562e-09
622,2.52538e-09
623,2.52514e-09
624,2.5249e-09
625,2.52465e-09
626,2.52441e-09
627,2.52417e-09
628,2.52392e-09
629,2.52368e-09
630,2.52343e-09
631,2.52319e-09
632,2.52294e-09
633,2.5227e-09
634,2.52245e-09
635,2.52221e-09
636,2.52196e-09
637,2.52172e-09
638,2.52148e-09
639,2.52123e-09
640,2.52099e-09
641,2.52074e-09
642,2.52049e-09
643,2.52025e-09
644,2.52e-09
645,2.51975e-09
646,2.51951e-09
647,2.51926e-09
648,2.51902e-09
649,2.51878e-09
650,2.51854e-09
651,2.51829e-09
652,2.51805e-09
653,2.51781e-09
654,2.51757e-09
655,2.51732e-09
656,2.51708e-09
657,2.51684e-09
658,2.5166e-09
659,2.51636e-09
660,2.51611e-09
661,2.51587e-09
662,2.51563e-09
663,2.51538e-09
664,2.51514e-09
665,2.5149e-09
666,2.51465e-09
667,2.51441e-09
668,2.51417e-09
669,2.51392e-09
670,2.51368e-09
671,2.51343e-09
672,2.51318e-09
673,2.51294e-09
674,2.51269e-09
675,2.51245e-09
676,2.5122e-09
677,2.51196e-09
678,2.51171e-09
679,2.51146e-09
680,2.51122e-09
681,2.51097e-09
682,2.51073e-09
683,2.51048e-09
684,2.51023e-09
685,2.50999e-09
686,2.50974e-09
687,2.50949e-09
688,2.50924e-09
689,2.50899e-09
690,2.50875e-09
691,2.5085e-09
692,2.50825e-09
693,2.508e-09
694,2.50775e-09
695,2.5075e-09
696,2.50725e-09
697,2.507e-09
698,2.50675e-09
699,2.5065e-09
700,2.50626e-09
701,2.50601e-09
702,2.50576e-09
703,2.50551e-09
704,2.50526e-09
705,2.50501e-09
706,2.50476e-09
707,2.50451e-09
708,2.50426e-09
709,2.50401e-09
710,2.50375e-09
711,2.5035e-09
712,2.50325e-09
713,2.503e-09
714,2.50275e-09
715,2.5025e-09
716,2.50224e-09
717,2.50199e-09
718,2.50174e-09
719,2.50149e-09
720,2.50124e-09
721,2.50099e-09
722,2.50073e-09
723,2.50048e-09
724,2.50023e-09
725,2.49998e-09
726,2.49972e-09
727,2.49947e-09
728,2.49922e-09
729,2.49896e-09
730,2.49871e-09
731,2.49846e-09
732,2.4982e-09
733,2.49795e-09
734,2.49769e-09
735,2.49744e-09
736,2.49718e-09
737,2.49693e-09
738,2.49668e-09
739,2.49642e-09
740,2.49617e-09
741,2.49591e-09
742,2.49566e-09
743,2.49541e-09
744,2.49515e-09
745,2.4949e-09
746,2.49464e-09
747,2.49439e-09
748,2.49413e-09
749,2.49387e-09
750,2.49362e-09
751,2.49336e-09
752,2.49311e-09
753,2.49285e-09
754,2.49259e-09
755,2.49234e-09
756,2.49208e-09
757,2.49182e-09
758,2.49157e-09
759,2.49131e-09
760,2.49106e-09
761,2.4908e-09
762,2.49054e-09
763,2.49029e-09
764,2.49003e-09
765,2.48977e-09
766,2.48952e-09
767,2.48926e-09
768,2.489e-09
769,2.48874e-09
770,2.48849e-09
771,2.48823e-09
772,2.48797e-09
773,2.48771e-09
774,2.48746e-09
775,2.4872e-09
776,2.48694e-09
777,2.48668e-09
778,2.48642e-09
779,2.48616e-09
780,2.48591e-09
781,2.48565e-09
782,2.48539e-09
783,2.48513e-09
784,2.48487e-09
785,2.48462e-09
786,2.48436e-09
787,2.4841e-09
788,2.48384e-09
789,2.48358e-09
790,2.48332e-09
791,2.48306e-09
792,2.4828e-09
793,2.48254e-09
794,2.48228e-09
795,2.48202e-09
796,2.48176e-09
797,2.4815e-09
798,2.48124e-09
799,2.48098e-09
800,2.48072e-09
801,2.48046e-09
802,2.48021e-09
803,2.47995e-09
804,2.47969e-09
805,2.47943e-09
806,2.47917e-09
807,2.47891e-09
808,2.47865e-09
809,2.47839e-09
810,2.47812e-09
811,2.47786e-09
812,2.4776e-09
813,2.47734e-09
814,2.47708e-09
815,2.47682e-09
816,2.47656e-09
817,2.4763e-09
818,2.47603e-09
819,2.47577e-09
820,2.47551e-09
821,2.47525e-09
822,2.47499e-09
823,2.47473e-09
824,2.47447e-09
825,2.47421e-09
826,2.47395e-09
827,2.47369e-09
828,2.47343e-09
829,2.47318e-09
830,2.47292e-09
831,2.47266e-09
832,2.47241e-09
833,2.47215e-09
834,2.47189e-09
835,2.47163e-09
836,2.47138e-09
837,2.47112e-09
838,2.47086e-09
839,2.4706e-09
840,2.47035e-09
841,2.47009e-09
842,2.46983e-09
843,2.46957e-09
844,2.46932e-09
845,2.46906e-09
846,2.4688e-09
847,2.46854e-09
848,2.46828e-09
849,2.46802e-09
850,2.46777e-09
851,2.46751e-09
852,2.46725e-09
853,2.46699e-09
854,2.46673e-09
855,2.46647e-09
856,2.46621e-09
857,2.46595e-09
858,2.46568e-09
859,2.46542e-09
860,2.46516e-09
861,2.4649e-09
862,2.46464e-09
863,2.46438e-09
864,2.46412e-09
865,2.46386e-09
866,2.46359e-09
867,2.46333e-09
868,2.46307e-09
869,2.46281e-09
870,2.46254e-09
871,2.46228e-09
872,2.46201e-09
873,2.46175e-09
874,2.46148e-09
875,2.46122e-09
876,2.46095e-09
877,2.46069e-09
878,2.46042e-09
879,2.46015e-09
880,2.45988e-09
881,2.45962e-09
