Time;Channel A;Channel B
(us);(mV);(mV)

-0,94224761;-0,39370070;1,18110200
-0,94064761;-0,78740150;0,39370070
-0,93904761;0,00000000;0,78740150
-0,93744761;-0,39370070;0,78740150
-0,93584761;-1,18110200;0,78740150
-0,93424761;-0,78740150;0,78740150
-0,93264761;-0,39370070;0,39370070
-0,93104761;-0,78740150;0,39370070
-0,92944761;-0,78740150;1,96850400
-0,92784761;-0,39370070;0,78740150
-0,92624761;0,39370070;1,18110200
-0,92464761;-0,39370070;1,18110200
-0,92304761;-0,39370070;0,78740150
-0,92144761;-0,78740150;1,57480300
-0,91984761;-0,39370070;1,18110200
-0,91824761;-1,18110200;0,39370070
-0,91664761;0,39370070;1,57480300
-0,91504761;0,00000000;0,00000000
-0,91344761;0,00000000;0,78740150
-0,91184761;0,00000000;1,57480300
-0,91024761;-0,78740150;0,39370070
-0,90864761;-0,78740150;0,78740150
-0,90704761;-0,78740150;0,78740150
-0,90544761;-0,78740150;0,78740150
-0,90384761;-0,78740150;0,78740150
-0,90224761;-0,39370070;1,18110200
-0,90064761;-0,39370070;1,18110200
-0,89904761;-0,39370070;0,78740150
-0,89744761;-0,39370070;1,57480300
-0,89584761;-1,18110200;0,39370070
-0,89424761;0,00000000;0,78740150
-0,89264761;0,00000000;1,18110200
-0,89104761;-0,78740150;0,78740150
-0,88944761;-0,78740150;1,18110200
-0,88784761;0,00000000;0,78740150
-0,88624761;-0,78740150;1,18110200
-0,88464761;-0,39370070;1,57480300
-0,88304761;0,00000000;0,39370070
-0,88144761;0,00000000;1,57480300
-0,87984761;-0,78740150;0,78740150
-0,87824761;0,00000000;0,39370070
-0,87664761;0,00000000;0,78740150
-0,87504761;-1,18110200;0,39370070
-0,87344761;-0,78740150;0,78740150
-0,87184761;0,00000000;1,18110200
-0,87024761;-0,78740150;0,78740150
-0,86864761;0,00000000;0,39370070
-0,86704761;0,00000000;1,18110200
-0,86544761;-0,39370070;1,18110200
-0,86384761;-0,78740150;0,39370070
-0,86224761;-0,78740150;0,78740150
-0,86064761;0,00000000;0,78740150
-0,85904761;-1,96850400;0,78740150
-0,85744761;-1,18110200;0,78740150
-0,85584761;-0,78740150;0,39370070
-0,85424761;-0,78740150;0,39370070
-0,85264761;-0,78740150;1,18110200
-0,85104761;-0,78740150;1,96850400
-0,84944761;-1,18110200;1,18110200
-0,84784761;-0,78740150;0,39370070
-0,84624761;-0,39370070;1,18110200
-0,84464761;0,00000000;1,57480300
