Time;Channel A;Channel B
(us);(mV);(mV)

-0,94170434;-0,78740150;0,39370070
-0,94010434;-0,39370070;1,18110200
-0,93850434;-0,78740150;0,78740150
-0,93690434;0,39370070;0,78740150
-0,93530434;0,39370070;1,57480300
-0,93370434;-0,78740150;1,18110200
-0,93210434;-0,78740150;1,57480300
-0,93050434;-0,39370070;0,78740150
-0,92890434;-0,39370070;1,18110200
-0,92730434;-0,39370070;0,78740150
-0,92570434;-0,39370070;1,18110200
-0,92410434;-1,18110200;0,78740150
-0,92250434;0,00000000;1,18110200
-0,92090434;0,39370070;0,78740150
-0,91930434;0,00000000;1,57480300
-0,91770434;0,00000000;0,78740150
-0,91610434;-0,39370070;1,18110200
-0,91450434;-0,78740150;1,18110200
-0,91290434;-1,18110200;0,78740150
-0,91130434;-0,78740150;1,57480300
-0,90970434;0,39370070;0,78740150
-0,90810434;-1,18110200;0,78740150
-0,90650434;0,00000000;1,18110200
-0,90490434;-0,78740150;0,78740150
-0,90330434;-0,39370070;1,18110200
-0,90170434;0,39370070;0,39370070
-0,90010434;0,00000000;1,18110200
-0,89850434;-0,39370070;1,18110200
-0,89690434;-0,39370070;0,78740150
-0,89530434;-0,39370070;1,18110200
-0,89370434;0,00000000;0,39370070
-0,89210434;-0,39370070;1,18110200
-0,89050434;-0,78740150;0,39370070
-0,88890434;0,00000000;0,39370070
-0,88730434;-0,39370070;1,57480300
-0,88570434;0,00000000;-0,78740150
-0,88410434;0,00000000;0,78740150
-0,88250434;-0,39370070;1,18110200
-0,88090434;-0,39370070;0,78740150
-0,87930434;-0,39370070;0,78740150
-0,87770434;0,00000000;0,78740150
-0,87610434;-0,39370070;0,78740150
-0,87450434;-0,39370070;0,39370070
-0,87290434;-0,78740150;0,78740150
-0,87130434;-0,78740150;0,00000000
-0,86970434;-0,39370070;0,39370070
-0,86810434;0,00000000;1,18110200
-0,86650434;0,00000000;0,78740150
-0,86490434;-0,78740150;1,18110200
-0,86330434;-0,39370070;1,57480300
-0,86170434;-1,57480300;0,39370070
-0,86010434;-1,96850400;1,57480300
-0,85850434;-0,39370070;1,18110200
-0,85690434;-0,78740150;0,39370070
-0,85530434;-0,39370070;0,78740150
-0,85370434;-0,39370070;0,78740150
-0,85210434;0,00000000;0,78740150
-0,85050434;-0,39370070;0,39370070
-0,84890434;-1,18110200;0,00000000
-0,84730434;-0,78740150;-0,39370070
-0,84570434;0,00000000;0,78740150
-0,84410434;-0,78740150;0,39370070
