Time;Channel A;Channel B
(us);(mV);(mV)

-0,94181817;-0,39370070;0,78740150
-0,94021817;-0,39370070;0,39370070
-0,93861817;-0,78740150;0,78740150
-0,93701817;-0,39370070;1,18110200
-0,93541817;-0,39370070;0,78740150
-0,93381817;0,00000000;1,57480300
-0,93221817;-1,18110200;0,78740150
-0,93061817;-0,39370070;1,18110200
-0,92901817;-1,18110200;1,18110200
-0,92741817;-0,39370070;1,18110200
-0,92581817;-1,18110200;0,78740150
-0,92421817;-1,18110200;1,18110200
-0,92261817;-0,39370070;0,39370070
-0,92101817;-0,39370070;1,18110200
-0,91941817;-0,78740150;1,57480300
-0,91781817;0,00000000;0,00000000
-0,91621817;0,00000000;0,39370070
-0,91461817;-0,78740150;1,18110200
-0,91301817;-0,39370070;1,57480300
-0,91141817;-1,18110200;0,39370070
-0,90981817;-1,18110200;1,18110200
-0,90821817;0,00000000;0,39370070
-0,90661817;0,39370070;0,78740150
-0,90501817;0,00000000;1,96850400
-0,90341817;-0,78740150;0,78740150
-0,90181817;-0,78740150;0,00000000
-0,90021817;0,00000000;0,00000000
-0,89861817;-0,39370070;1,57480300
-0,89701817;0,00000000;1,18110200
-0,89541817;-0,39370070;0,78740150
-0,89381817;0,00000000;0,39370070
-0,89221817;0,00000000;1,18110200
-0,89061817;-0,39370070;0,78740150
-0,88901817;-1,18110200;1,18110200
-0,88741817;-0,39370070;1,57480300
-0,88581817;-1,18110200;1,57480300
-0,88421817;0,00000000;1,18110200
-0,88261817;0,00000000;0,78740150
-0,88101817;0,00000000;0,78740150
-0,87941817;0,39370070;0,78740150
-0,87781817;0,00000000;1,18110200
-0,87621817;-1,18110200;0,39370070
-0,87461817;-0,78740150;1,18110200
-0,87301817;-1,18110200;0,00000000
-0,87141817;-0,78740150;0,78740150
-0,86981817;-0,78740150;0,78740150
-0,86821817;-0,39370070;1,57480300
-0,86661817;0,00000000;1,18110200
-0,86501817;0,00000000;1,57480300
-0,86341817;-1,18110200;0,78740150
-0,86181817;-0,78740150;1,18110200
-0,86021817;-0,78740150;1,18110200
-0,85861817;-0,78740150;0,78740150
-0,85701817;0,39370070;0,39370070
-0,85541817;-0,39370070;1,57480300
-0,85381817;-0,39370070;1,18110200
-0,85221817;0,00000000;1,57480300
-0,85061817;-0,78740150;1,18110200
-0,84901817;-0,39370070;0,78740150
-0,84741817;-0,78740150;1,18110200
-0,84581817;-0,39370070;1,57480300
-0,84421817;0,00000000;1,18110200
