Time;Channel A;Channel B
(us);(mV);(mV)

-0,84272592;0,00000000;0,78740150
-0,84112592;-0,78740150;1,18110200
-0,83952592;-0,39370070;0,78740150
-0,83792592;-0,39370070;1,18110200
-0,83632592;-1,18110200;0,39370070
-0,83472592;-0,78740150;1,18110200
-0,83312592;-0,39370070;0,78740150
-0,83152592;-0,39370070;0,78740150
-0,82992592;0,00000000;1,18110200
-0,82832592;0,00000000;0,78740150
-0,82672592;0,00000000;1,18110200
-0,82512592;-0,39370070;0,78740150
-0,82352592;-0,78740150;0,78740150
-0,82192592;0,00000000;1,18110200
-0,82032592;-0,39370070;0,78740150
-0,81872592;-0,39370070;1,18110200
-0,81712592;0,00000000;1,18110200
-0,81552592;-0,39370070;0,39370070
-0,81392592;-0,78740150;0,39370070
-0,81232592;-0,39370070;0,39370070
-0,81072592;0,00000000;0,00000000
-0,80912592;-0,39370070;1,18110200
-0,80752592;0,00000000;0,78740150
-0,80592592;-0,39370070;0,39370070
-0,80432592;-1,57480300;0,78740150
-0,80272592;-0,39370070;1,18110200
-0,80112592;-0,78740150;1,18110200
-0,79952592;-0,39370070;1,96850400
-0,79792592;-0,39370070;0,00000000
-0,79632592;0,00000000;0,78740150
-0,79472592;-0,39370070;1,57480300
-0,79312592;-0,78740150;0,78740150
-0,79152592;-0,39370070;1,57480300
-0,78992592;0,00000000;0,39370070
-0,78832592;-0,78740150;0,78740150
-0,78672592;-0,78740150;1,18110200
-0,78512592;0,00000000;0,39370070
-0,78352592;-0,78740150;0,39370070
-0,78192592;-0,39370070;0,39370070
-0,78032592;-0,39370070;1,96850400
-0,77872592;-1,18110200;1,18110200
-0,77712592;-0,78740150;0,39370070
-0,77552592;-0,39370070;1,18110200
-0,77392592;-0,78740150;1,18110200
-0,77232592;-1,18110200;0,78740150
-0,77072592;-0,78740150;1,18110200
-0,76912592;0,00000000;1,57480300
-0,76752592;-0,78740150;1,18110200
-0,76592592;-0,39370070;0,78740150
-0,76432592;-0,39370070;1,18110200
-0,76272592;0,39370070;0,78740150
-0,76112592;-0,39370070;1,57480300
-0,75952592;0,39370070;1,18110200
-0,75792592;-0,39370070;0,78740150
-0,75632592;-1,18110200;1,18110200
-0,75472592;-0,39370070;0,78740150
-0,75312592;-1,18110200;1,57480300
-0,75152592;-0,39370070;0,78740150
-0,74992592;0,00000000;0,39370070
-0,74832592;-0,39370070;0,78740150
-0,74672592;-0,39370070;0,78740150
-0,74512592;0,00000000;0,78740150
-0,74352592;-1,18110200;1,18110200
-0,74192592;-0,39370070;0,78740150
-0,74032592;-1,18110200;0,78740150
-0,73872592;-0,39370070;1,57480300
-0,73712592;0,00000000;1,18110200
-0,73552592;0,00000000;0,78740150
-0,73392592;-1,18110200;0,78740150
-0,73232592;-1,18110200;0,78740150
-0,73072592;-0,39370070;1,18110200
-0,72912592;0,00000000;1,18110200
-0,72752592;-0,39370070;1,18110200
-0,72592592;-1,18110200;0,39370070
-0,72432592;-0,39370070;0,78740150
-0,72272592;-0,39370070;1,18110200
-0,72112592;-0,39370070;0,78740150
-0,71952592;-0,39370070;0,78740150
-0,71792592;-0,78740150;0,78740150
-0,71632592;-0,39370070;0,78740150
-0,71472592;-0,39370070;0,78740150
-0,71312592;-0,78740150;0,78740150
-0,71152592;-0,78740150;0,39370070
-0,70992592;0,00000000;1,18110200
-0,70832592;-0,78740150;1,57480300
-0,70672592;-1,18110200;0,39370070
-0,70512592;-1,18110200;0,78740150
-0,70352592;-0,78740150;1,18110200
-0,70192592;0,00000000;1,18110200
-0,70032592;0,39370070;1,18110200
-0,69872592;-0,39370070;1,18110200
-0,69712592;-1,18110200;0,78740150
-0,69552592;0,00000000;1,18110200
-0,69392592;0,39370070;0,78740150
-0,69232592;0,00000000;0,39370070
-0,69072592;-0,39370070;1,18110200
-0,68912592;-0,39370070;0,39370070
-0,68752592;-0,39370070;0,78740150
-0,68592592;-0,78740150;0,78740150
-0,68432592;-0,78740150;1,18110200
-0,68272592;-0,78740150;0,78740150
-0,68112592;-0,39370070;0,39370070
-0,67952592;0,00000000;0,00000000
-0,67792592;-0,78740150;0,78740150
-0,67632592;0,00000000;1,18110200
-0,67472592;-0,39370070;0,78740150
-0,67312592;-0,78740150;1,18110200
-0,67152592;-1,18110200;0,00000000
-0,66992592;-0,78740150;1,18110200
-0,66832592;-0,39370070;0,00000000
-0,66672592;-1,18110200;0,78740150
-0,66512592;0,00000000;0,78740150
-0,66352591;0,00000000;1,18110200
-0,66192591;-0,39370070;1,96850400
-0,66032591;-0,39370070;1,57480300
-0,65872591;-0,78740150;1,18110200
-0,65712591;0,00000000;0,39370070
-0,65552591;-0,39370070;0,78740150
-0,65392591;-0,78740150;1,18110200
-0,65232591;0,39370070;1,96850400
-0,65072591;-0,39370070;1,18110200
-0,64912591;-0,78740150;0,39370070
-0,64752591;-0,78740150;1,18110200
-0,64592591;0,00000000;0,39370070
-0,64432591;-0,39370070;0,78740150
-0,64272591;0,00000000;1,18110200
-0,64112591;2,36220500;0,78740150
-0,63952591;3,14960600;0,39370070
-0,63792591;4,33070900;1,57480300
-0,63632591;3,93700800;1,18110200
-0,63472591;2,36220500;0,78740150
-0,63312591;1,57480300;1,18110200
-0,63152591;1,57480300;1,57480300
-0,62992591;0,39370070;0,78740150
-0,62832591;0,39370070;0,39370070
-0,62672591;1,18110200;0,78740150
-0,62512591;1,57480300;1,18110200
-0,62352591;0,39370070;0,78740150
-0,62192591;0,78740150;1,18110200
-0,62032591;0,78740150;1,18110200
-0,61872591;0,78740150;1,18110200
-0,61712591;0,39370070;1,18110200
-0,61552591;0,78740150;0,78740150
-0,61392591;0,39370070;1,18110200
-0,61232591;0,39370070;1,57480300
-0,61072591;0,39370070;1,57480300
-0,60912591;0,00000000;0,78740150
-0,60752591;0,00000000;0,78740150
-0,60592591;-0,78740150;1,57480300
-0,60432591;0,00000000;1,18110200
-0,60272591;0,78740150;1,18110200
-0,60112591;0,00000000;0,78740150
-0,59952591;0,39370070;0,78740150
-0,59792591;-0,39370070;0,39370070
-0,59632591;-0,78740150;0,78740150
-0,59472591;-0,39370070;1,18110200
-0,59312591;-1,18110200;1,18110200
-0,59152591;0,00000000;1,18110200
-0,58992591;0,39370070;0,39370070
-0,58832591;0,00000000;0,39370070
-0,58672591;-0,78740150;1,57480300
-0,58512591;0,39370070;1,18110200
-0,58352591;0,00000000;1,18110200
-0,58192591;-0,39370070;0,78740150
-0,58032591;-0,39370070;1,18110200
-0,57872591;-0,78740150;1,57480300
-0,57712591;-0,39370070;1,18110200
-0,57552591;0,39370070;0,78740150
-0,57392591;-0,39370070;1,18110200
-0,57232591;-0,39370070;1,18110200
-0,57072591;-0,78740150;1,18110200
-0,56912591;-1,57480300;1,57480300
-0,56752591;-0,78740150;0,00000000
-0,56592591;-0,39370070;1,18110200
-0,56432591;0,00000000;1,57480300
-0,56272591;0,00000000;0,78740150
-0,56112591;0,00000000;0,39370070
-0,55952591;-0,78740150;0,78740150
-0,55792591;-0,78740150;1,57480300
-0,55632591;-0,78740150;0,78740150
-0,55472591;-0,78740150;1,18110200
-0,55312591;-0,39370070;1,57480300
-0,55152591;0,39370070;0,78740150
-0,54992591;-0,39370070;0,78740150
-0,54832591;-0,39370070;0,39370070
-0,54672591;-0,39370070;0,78740150
-0,54512591;-0,39370070;0,00000000
-0,54352591;0,00000000;1,18110200
-0,54192591;-0,39370070;1,57480300
-0,54032591;-1,18110200;0,00000000
-0,53872591;-1,18110200;1,57480300
-0,53712591;0,00000000;0,78740150
-0,53552591;0,00000000;1,18110200
-0,53392591;-0,78740150;1,57480300
-0,53232591;-1,57480300;1,57480300
-0,53072591;-0,78740150;0,00000000
-0,52912591;-0,39370070;0,78740150
-0,52752591;-0,39370070;1,57480300
-0,52592591;0,00000000;0,39370070
-0,52432591;-0,39370070;1,18110200
-0,52272591;-0,39370070;0,78740150
-0,52112591;-0,39370070;1,18110200
-0,51952591;0,00000000;0,39370070
-0,51792591;-0,39370070;0,39370070
-0,51632591;-0,39370070;0,39370070
-0,51472591;0,00000000;1,18110200
-0,51312591;-0,39370070;1,18110200
-0,51152591;-0,39370070;1,18110200
-0,50992591;-1,18110200;1,18110200
-0,50832591;0,39370070;0,39370070
-0,50672591;0,00000000;0,78740150
-0,50512591;-0,39370070;1,57480300
-0,50352591;-0,78740150;1,18110200
-0,50192591;0,00000000;0,78740150
-0,50032591;-0,39370070;1,18110200
-0,49872591;-0,39370070;0,78740150
-0,49712591;-0,39370070;1,18110200
-0,49552591;0,00000000;1,18110200
-0,49392591;-0,39370070;0,78740150
-0,49232591;-0,78740150;0,78740150
-0,49072591;0,00000000;0,78740150
-0,48912591;-0,78740150;1,18110200
-0,48752591;-0,39370070;1,96850400
-0,48592591;-0,78740150;0,78740150
-0,48432591;-0,39370070;1,57480300
-0,48272591;0,00000000;1,18110200
-0,48112591;-0,39370070;1,96850400
-0,47952591;0,39370070;1,57480300
-0,47792591;-0,78740150;0,78740150
-0,47632591;-0,39370070;1,18110200
-0,47472591;-0,78740150;1,18110200
-0,47312591;0,00000000;1,18110200
-0,47152591;-0,39370070;0,39370070
-0,46992591;0,00000000;0,39370070
-0,46832591;-0,39370070;0,39370070
-0,46672591;-0,39370070;0,78740150
-0,46512591;-0,78740150;0,78740150
-0,46352591;-0,39370070;1,18110200
-0,46192591;-0,78740150;-0,39370070
-0,46032591;-0,39370070;0,78740150
-0,45872591;-1,18110200;1,18110200
-0,45712591;0,39370070;0,39370070
-0,45552591;-0,39370070;0,39370070
-0,45392591;-0,39370070;1,18110200
-0,45232591;0,39370070;1,57480300
-0,45072591;-1,18110200;0,78740150
-0,44912591;-0,39370070;1,57480300
-0,44752591;0,39370070;1,18110200
-0,44592591;0,00000000;0,78740150
-0,44432591;-0,78740150;1,18110200
-0,44272591;-1,18110200;0,78740150
-0,44112591;-1,18110200;1,57480300
-0,43952591;0,00000000;1,57480300
-0,43792591;-0,39370070;0,39370070
-0,43632591;-0,78740150;0,39370070
-0,43472591;-0,78740150;0,39370070
-0,43312591;-1,18110200;1,57480300
-0,43152591;-0,78740150;1,18110200
-0,42992591;0,00000000;1,18110200
-0,42832591;-0,39370070;0,78740150
-0,42672591;-0,78740150;1,18110200
-0,42512591;-0,39370070;1,18110200
-0,42352591;0,00000000;0,78740150
-0,42192591;-0,39370070;1,18110200
-0,42032591;-0,39370070;0,78740150
-0,41872591;-0,78740150;1,57480300
-0,41712591;-0,39370070;1,18110200
-0,41552591;-0,78740150;0,78740150
-0,41392591;-0,78740150;0,78740150
-0,41232591;-0,39370070;1,57480300
-0,41072591;-0,39370070;0,78740150
-0,40912591;-0,78740150;0,78740150
-0,40752591;-0,78740150;1,18110200
-0,40592591;0,00000000;0,39370070
-0,40432591;-0,39370070;1,57480300
-0,40272591;-0,39370070;1,96850400
-0,40112591;-0,39370070;1,18110200
-0,39952591;-0,78740150;0,78740150
-0,39792591;-1,18110200;1,57480300
-0,39632591;-0,39370070;0,78740150
-0,39472591;-0,39370070;1,18110200
-0,39312591;-0,39370070;1,57480300
-0,39152591;0,00000000;0,78740150
-0,38992591;-0,78740150;0,00000000
-0,38832591;-0,78740150;1,18110200
-0,38672591;-0,78740150;1,18110200
-0,38512591;0,00000000;0,00000000
-0,38352591;-0,78740150;0,78740150
-0,38192591;-0,39370070;0,78740150
-0,38032591;-0,39370070;1,18110200
-0,37872591;-0,39370070;0,78740150
-0,37712591;-0,78740150;0,78740150
-0,37552591;-0,39370070;0,39370070
-0,37392591;-0,78740150;0,78740150
-0,37232591;-0,39370070;1,18110200
-0,37072591;0,00000000;1,18110200
-0,36912591;-1,18110200;1,57480300
-0,36752591;0,00000000;1,57480300
-0,36592591;-0,39370070;0,39370070
-0,36432591;-0,78740150;0,78740150
-0,36272591;-0,78740150;0,78740150
-0,36112591;-0,39370070;0,78740150
-0,35952591;-0,39370070;0,78740150
-0,35792591;0,00000000;0,78740150
-0,35632591;0,00000000;0,78740150
-0,35472591;0,00000000;1,18110200
-0,35312591;-0,39370070;0,39370070
-0,35152591;-0,39370070;0,39370070
-0,34992591;-0,78740150;1,18110200
-0,34832591;-0,78740150;2,36220500
-0,34672591;-0,39370070;0,78740150
-0,34512591;-1,18110200;1,18110200
-0,34352591;-0,39370070;0,78740150
-0,34192591;-0,39370070;1,57480300
-0,34032591;-0,78740150;1,18110200
-0,33872591;-0,39370070;1,18110200
-0,33712591;-0,39370070;1,18110200
-0,33552591;-0,78740150;1,18110200
-0,33392591;0,00000000;0,78740150
-0,33232591;-1,18110200;0,78740150
-0,33072591;0,00000000;0,39370070
-0,32912591;-0,39370070;0,39370070
-0,32752591;-0,39370070;0,78740150
-0,32592591;-1,18110200;0,39370070
-0,32432591;-1,18110200;1,18110200
-0,32272591;-0,39370070;1,18110200
-0,32112591;-0,39370070;0,00000000
-0,31952591;-0,78740150;0,39370070
-0,31792591;-0,78740150;0,39370070
-0,31632591;-0,78740150;1,18110200
-0,31472591;-0,39370070;1,18110200
-0,31312591;-0,39370070;0,78740150
-0,31152591;-0,78740150;1,18110200
-0,30992591;-0,39370070;0,78740150
-0,30832591;-0,39370070;1,18110200
-0,30672591;-0,78740150;1,18110200
-0,30512591;0,00000000;1,18110200
-0,30352591;0,39370070;0,39370070
-0,30192591;-1,57480300;0,39370070
-0,30032591;-0,78740150;0,78740150
-0,29872591;-0,78740150;0,78740150
-0,29712591;-0,78740150;0,00000000
-0,29552591;-0,78740150;0,00000000
-0,29392591;-0,39370070;0,39370070
-0,29232591;0,00000000;0,00000000
-0,29072591;-0,78740150;0,78740150
-0,28912591;0,00000000;1,18110200
-0,28752591;-0,78740150;1,18110200
-0,28592591;-0,39370070;0,78740150
-0,28432591;0,39370070;0,78740150
-0,28272591;-0,39370070;0,39370070
-0,28112591;-0,39370070;0,78740150
-0,27952591;-0,78740150;1,57480300
-0,27792591;-1,57480300;1,18110200
-0,27632591;-0,39370070;0,78740150
-0,27472591;-0,78740150;0,78740150
-0,27312591;-1,18110200;1,57480300
-0,27152591;0,00000000;0,78740150
-0,26992591;-0,78740150;1,18110200
-0,26832591;-0,39370070;1,57480300
-0,26672591;0,39370070;1,18110200
-0,26512591;0,00000000;1,18110200
-0,26352591;-0,78740150;1,18110200
-0,26192591;0,00000000;0,39370070
-0,26032591;-0,39370070;0,78740150
-0,25872591;0,00000000;0,78740150
-0,25712591;-0,39370070;0,39370070
-0,25552591;-0,39370070;0,78740150
-0,25392591;-0,78740150;0,78740150
-0,25232591;0,00000000;0,78740150
-0,25072591;-0,39370070;0,39370070
-0,24912591;0,00000000;1,18110200
-0,24752591;-0,78740150;1,18110200
-0,24592591;-0,39370070;0,39370070
-0,24432591;-0,78740150;0,78740150
-0,24272591;0,00000000;0,78740150
-0,24112591;0,00000000;1,18110200
-0,23952591;-1,18110200;0,00000000
-0,23792591;-0,39370070;0,78740150
-0,23632591;-0,78740150;1,18110200
-0,23472591;-0,78740150;0,78740150
-0,23312591;-0,39370070;0,78740150
-0,23152591;-0,78740150;0,39370070
-0,22992591;-0,39370070;0,39370070
-0,22832591;-0,78740150;1,96850400
-0,22672591;-0,39370070;1,18110200
-0,22512591;-1,18110200;1,18110200
-0,22352591;-0,39370070;1,57480300
-0,22192591;-0,39370070;1,96850400
-0,22032591;-0,39370070;1,96850400
-0,21872591;0,00000000;0,78740150
-0,21712591;-0,39370070;0,39370070
-0,21552591;-0,78740150;1,18110200
-0,21392591;-0,78740150;0,39370070
-0,21232591;-1,18110200;0,39370070
-0,21072591;-1,18110200;1,18110200
-0,20912591;0,00000000;1,18110200
-0,20752591;-0,39370070;1,18110200
-0,20592591;-0,78740150;0,00000000
-0,20432591;0,00000000;0,78740150
-0,20272591;0,00000000;-0,39370070
-0,20112591;0,00000000;1,18110200
-0,19952591;-0,39370070;1,57480300
-0,19792591;-0,39370070;0,78740150
-0,19632591;-0,78740150;1,57480300
-0,19472591;-0,39370070;1,96850400
-0,19312591;-1,57480300;0,78740150
-0,19152591;0,00000000;1,57480300
-0,18992591;0,00000000;1,57480300
-0,18832591;0,00000000;0,78740150
-0,18672591;-0,39370070;0,78740150
-0,18512591;-0,39370070;1,18110200
-0,18352591;0,00000000;0,78740150
-0,18192591;-0,78740150;0,78740150
-0,18032591;-0,39370070;1,18110200
-0,17872591;0,00000000;0,78740150
-0,17712591;-0,39370070;1,18110200
-0,17552591;-0,39370070;1,18110200
-0,17392591;-0,39370070;0,39370070
-0,17232591;0,00000000;1,57480300
-0,17072591;0,00000000;0,78740150
-0,16912591;-0,39370070;0,78740150
-0,16752591;-0,78740150;1,18110200
-0,16592591;-0,78740150;0,00000000
-0,16432591;-0,78740150;0,78740150
-0,16272591;-0,39370070;0,78740150
-0,16112591;-0,39370070;1,18110200
-0,15952591;0,00000000;0,39370070
-0,15792591;-0,39370070;0,78740150
-0,15632591;-0,39370070;1,57480300
-0,15472591;-0,39370070;0,39370070
-0,15312591;0,00000000;1,57480300
-0,15152591;-0,78740150;0,78740150
-0,14992591;0,00000000;0,00000000
-0,14832591;-0,78740150;0,39370070
-0,14672591;-1,18110200;0,78740150
-0,14512591;-0,78740150;0,78740150
-0,14352591;0,00000000;1,18110200
-0,14192591;0,00000000;0,78740150
-0,14032591;-0,78740150;0,78740150
-0,13872591;-0,78740150;0,39370070
-0,13712591;-0,39370070;1,18110200
-0,13552591;-0,78740150;0,78740150
-0,13392591;-0,78740150;1,18110200
-0,13232591;-0,39370070;1,57480300
-0,13072591;-0,39370070;0,39370070
-0,12912591;-1,57480300;0,78740150
-0,12752591;-0,39370070;1,18110200
-0,12592591;0,00000000;1,18110200
-0,12432591;0,39370070;0,78740150
-0,12272591;-0,39370070;0,78740150
-0,12112591;-0,78740150;0,78740150
-0,11952591;-0,39370070;0,78740150
-0,11792591;-0,78740150;1,18110200
-0,11632591;0,00000000;0,78740150
-0,11472591;-0,78740150;1,18110200
-0,11312591;-0,39370070;0,78740150
-0,11152591;-1,18110200;0,78740150
-0,10992591;-0,39370070;0,78740150
-0,10832591;-0,78740150;1,18110200
-0,10672591;-0,78740150;1,18110200
-0,10512591;-0,39370070;0,78740150
-0,10352591;-1,18110200;1,57480300
-0,10192591;-0,39370070;0,78740150
-0,10032591;0,00000000;1,18110200
-0,09872591;-1,18110200;1,18110200
-0,09712591;-0,78740150;0,39370070
-0,09552591;-0,78740150;1,96850400
-0,09392591;0,39370070;1,57480300
-0,09232591;-1,18110200;0,39370070
-0,09072591;-0,78740150;0,78740150
-0,08912591;0,39370070;0,39370070
-0,08752591;-0,78740150;0,00000000
-0,08592591;-0,39370070;1,18110200
-0,08432591;-0,78740150;0,78740150
-0,08272591;-0,39370070;0,78740150
-0,08112591;-0,39370070;0,78740150
-0,07952591;-0,39370070;0,78740150
-0,07792591;0,00000000;1,18110200
-0,07632591;-0,78740150;0,78740150
-0,07472591;0,00000000;0,39370070
-0,07312591;-1,18110200;1,18110200
-0,07152591;-0,78740150;1,18110200
-0,06992591;-0,39370070;0,78740150
-0,06832591;-0,78740150;1,96850400
-0,06672591;0,00000000;1,18110200
-0,06512591;-0,78740150;1,18110200
-0,06352591;-1,18110200;1,18110200
-0,06192591;-0,39370070;1,18110200
-0,06032591;-0,39370070;0,39370070
-0,05872591;-0,39370070;1,18110200
-0,05712591;0,00000000;1,57480300
-0,05552591;-0,39370070;1,18110200
-0,05392591;0,00000000;1,18110200
-0,05232591;-0,39370070;0,39370070
-0,05072591;-0,78740150;0,39370070
-0,04912591;-0,78740150;0,78740150
-0,04752591;-0,39370070;0,78740150
-0,04592591;-0,39370070;1,18110200
-0,04432591;-1,18110200;1,57480300
-0,04272591;0,00000000;1,57480300
-0,04112591;-0,39370070;0,78740150
-0,03952591;-0,78740150;1,18110200
-0,03792591;0,00000000;1,57480300
-0,03632591;0,00000000;1,57480300
-0,03472591;-0,39370070;1,18110200
-0,03312591;-0,78740150;0,78740150
-0,03152591;-0,39370070;-0,39370070
-0,02992591;-0,39370070;1,57480300
-0,02832591;-0,39370070;0,39370070
-0,02672591;-0,39370070;0,78740150
-0,02512591;-0,39370070;-0,39370070
-0,02352591;0,00000000;1,18110200
-0,02192591;0,00000000;0,78740150
-0,02032591;-0,39370070;0,78740150
-0,01872591;0,00000000;0,39370070
-0,01712591;-0,39370070;1,18110200
-0,01552591;-0,78740150;1,18110200
-0,01392591;-0,78740150;1,18110200
-0,01232591;-0,78740150;1,18110200
-0,01072591;-0,39370070;0,39370070
-0,00912591;-0,39370070;1,18110200
-0,00752591;-0,39370070;0,78740150
-0,00592591;-0,39370070;1,57480300
-0,00432591;-1,18110200;1,18110200
-0,00272591;-0,39370070;1,57480300
-0,00112591;-0,78740150;0,39370070
0,00047409;0,00000000;11,02362000
0,00207409;-0,78740150;10,23622000
0,00367409;-0,39370070;11,81102000
0,00527409;0,00000000;10,62992000
0,00687409;-1,18110200;8,66141700
0,00847409;-0,78740150;7,48031400
0,01007409;-0,39370070;6,29921200
0,01167409;-0,78740150;5,11811000
0,01327409;0,00000000;4,72440900
0,01487409;-0,39370070;4,72440900
0,01647409;-0,39370070;4,33070900
0,01807409;-1,18110200;3,93700800
0,01967409;-0,39370070;2,75590500
0,02127409;0,78740150;2,75590500
0,02287409;0,00000000;2,75590500
0,02447409;-0,78740150;2,36220500
0,02607409;-0,39370070;1,96850400
0,02767409;0,00000000;2,36220500
0,02927409;0,00000000;1,96850400
0,03087409;-0,39370070;1,96850400
0,03247409;0,39370070;0,78740150
0,03407409;-0,39370070;1,96850400
0,03567409;0,00000000;2,75590500
0,03727409;-0,39370070;1,57480300
0,03887409;-1,18110200;1,57480300
0,04047409;-0,39370070;0,78740150
0,04207409;0,00000000;0,00000000
0,04367409;0,00000000;0,78740150
0,04527409;0,00000000;0,78740150
0,04687409;-0,78740150;1,18110200
0,04847409;-0,78740150;0,78740150
0,05007409;0,00000000;0,78740150
0,05167409;-0,78740150;0,78740150
0,05327409;-0,39370070;0,78740150
0,05487409;-0,39370070;0,39370070
0,05647409;0,39370070;0,39370070
0,05807409;-0,39370070;0,78740150
0,05967409;-0,39370070;1,18110200
0,06127409;0,00000000;1,18110200
0,06287409;-0,78740150;0,39370070
0,06447409;0,39370070;0,78740150
0,06607409;-0,39370070;1,96850400
0,06767409;-0,78740150;0,39370070
0,06927409;0,00000000;0,00000000
0,07087409;-0,78740150;0,78740150
0,07247409;-0,39370070;0,39370070
0,07407409;-0,39370070;0,78740150
0,07567409;-0,78740150;0,78740150
0,07727409;0,00000000;1,18110200
0,07887409;0,39370070;0,39370070
0,08047409;-0,39370070;0,39370070
0,08207409;-1,18110200;0,78740150
0,08367409;-0,78740150;0,78740150
0,08527410;-0,39370070;1,57480300
0,08687410;0,00000000;-0,39370070
0,08847410;-0,39370070;0,39370070
0,09007410;0,00000000;0,78740150
0,09167410;-0,39370070;0,78740150
0,09327410;0,78740150;0,39370070
0,09487410;-1,57480300;0,78740150
0,09647410;-1,18110200;0,00000000
0,09807410;-0,39370070;0,78740150
0,09967410;0,00000000;0,39370070
0,10127410;0,00000000;0,39370070
0,10287410;-1,18110200;0,39370070
0,10447410;0,00000000;0,78740150
0,10607410;0,00000000;0,78740150
0,10767410;-0,78740150;0,78740150
0,10927410;-0,78740150;0,78740150
0,11087410;0,39370070;1,18110200
0,11247410;0,00000000;0,78740150
0,11407410;-1,18110200;0,00000000
0,11567410;0,00000000;0,78740150
0,11727410;0,00000000;0,78740150
0,11887410;-0,39370070;0,78740150
0,12047410;-0,78740150;0,39370070
0,12207410;-0,39370070;0,39370070
0,12367410;-0,39370070;1,18110200
0,12527410;-0,78740150;0,78740150
0,12687410;0,39370070;0,78740150
0,12847410;-0,39370070;1,18110200
0,13007410;-0,39370070;1,18110200
0,13167410;-0,78740150;0,78740150
0,13327410;-0,78740150;0,39370070
0,13487410;-0,78740150;0,00000000
0,13647410;0,00000000;0,78740150
0,13807410;-0,39370070;0,00000000
0,13967410;-0,39370070;-0,39370070
0,14127410;-0,39370070;0,78740150
0,14287410;-0,39370070;0,78740150
0,14447410;-0,39370070;0,39370070
0,14607410;-1,18110200;0,78740150
0,14767410;0,00000000;0,78740150
0,14927410;0,39370070;0,39370070
0,15087410;-0,39370070;0,78740150
0,15247410;-0,39370070;0,39370070
0,15407410;0,00000000;0,78740150
0,15567410;-0,39370070;0,78740150
0,15727410;-0,39370070;-0,39370070
0,15887410;-0,39370070;0,39370070
0,16047410;-0,39370070;0,00000000
0,16207410;0,00000000;0,78740150
0,16367410;0,00000000;1,18110200
0,16527410;-0,39370070;0,78740150
0,16687410;0,00000000;0,78740150
0,16847410;-0,39370070;0,39370070
0,17007410;-0,39370070;1,57480300
0,17167410;0,00000000;0,78740150
0,17327410;-0,39370070;0,78740150
0,17487410;-0,39370070;0,78740150
0,17647410;0,00000000;0,39370070
0,17807410;0,00000000;0,39370070
0,17967410;0,39370070;0,39370070
0,18127410;0,00000000;0,39370070
0,18287410;-0,78740150;0,39370070
0,18447410;-0,78740150;0,78740150
0,18607410;-0,78740150;0,78740150
0,18767410;-0,78740150;0,39370070
0,18927410;0,00000000;0,00000000
0,19087410;-0,78740150;0,78740150
0,19247410;-0,78740150;0,78740150
0,19407410;-0,78740150;0,78740150
0,19567410;0,00000000;0,78740150
0,19727410;0,39370070;0,78740150
