Step,ToT (s)
625,2.48154e-09
626,2.48135e-09
627,2.48116e-09
628,2.48098e-09
629,2.48079e-09
630,2.4806e-09
631,2.48042e-09
632,2.48023e-09
633,2.48004e-09
634,2.47986e-09
635,2.47967e-09
636,2.47949e-09
637,2.4793e-09
638,2.47912e-09
639,2.47893e-09
640,2.47875e-09
641,2.47857e-09
642,2.47838e-09
643,2.47819e-09
644,2.478e-09
645,2.47781e-09
646,2.47761e-09
647,2.47742e-09
648,2.47723e-09
649,2.47703e-09
650,2.47679e-09
651,2.4766e-09
652,2.47641e-09
653,2.47622e-09
654,2.47603e-09
655,2.47584e-09
656,2.47565e-09
657,2.47546e-09
658,2.47532e-09
659,2.47512e-09
660,2.47493e-09
661,2.47473e-09
662,2.47453e-09
663,2.47433e-09
664,2.47413e-09
665,2.47394e-09
666,2.47374e-09
667,2.47347e-09
668,2.47327e-09
669,2.47307e-09
670,2.47287e-09
671,2.47267e-09
672,2.47247e-09
673,2.47228e-09
674,2.47208e-09
675,2.47197e-09
676,2.47177e-09
677,2.47157e-09
678,2.47137e-09
679,2.47117e-09
680,2.47097e-09
681,2.47077e-09
682,2.47057e-09
683,2.47038e-09
684,2.47018e-09
685,2.46992e-09
686,2.46971e-09
687,2.46951e-09
688,2.46931e-09
689,2.46911e-09
690,2.46891e-09
691,2.4687e-09
692,2.46859e-09
693,2.46839e-09
694,2.46819e-09
695,2.46799e-09
696,2.46779e-09
697,2.46758e-09
698,2.46738e-09
699,2.46718e-09
700,2.46697e-09
701,2.46677e-09
702,2.46651e-09
703,2.4663e-09
704,2.4661e-09
705,2.46589e-09
706,2.46569e-09
707,2.46548e-09
708,2.46527e-09
709,2.46514e-09
710,2.46494e-09
711,2.46473e-09
712,2.46453e-09
713,2.46432e-09
714,2.46411e-09
715,2.46391e-09
716,2.4637e-09
717,2.46349e-09
718,2.46328e-09
719,2.46303e-09
720,2.46282e-09
721,2.46261e-09
722,2.4624e-09
723,2.46219e-09
724,2.46198e-09
